group	names	scores	logfoldchanges	pvals	pvals_adj
0	DDX5	34.878365	0.248656	1.5824287385837173e-266	5.176802587652447e-265
0	COL5A2	34.83249	3.5587697	7.840701007412808e-266	2.5510127758544187e-264
0	SGK1	34.380695	2.2581758	4.900273867191264e-259	1.5658084403536736e-257
0	ID2	33.689777	1.2900934	8.160622666929765e-249	2.5045539875721556e-247
0	RPL37	33.52232	0.06448365	2.279904149061374e-246	6.890634164218995e-245
0	HES1	32.819206	1.6549289	3.1337165899344063e-236	8.941604749106769e-235
0	RPS21	32.711334	0.08565658	1.0776453992886913e-234	3.055381289221366e-233
0	DSTN	32.52719	0.1340974	4.40113231099705e-232	1.2302507877782365e-230
0	RPL36A	32.12146	0.4169552	2.2118248757525284e-226	6.050170892908371e-225
1	CYTL1	109.052345	4.4930906	0.0	0.0
1	CRYAB	107.05673	3.0061734	0.0	0.0
