group	names	scores	logfoldchanges	pvals	pvals_adj
13	MAP1B	20.056816	3.8670943	1.7599612444036126e-89	6.5105994891187935e-87
13	ZFP36	20.037333	2.096462	2.603541656086181e-89	9.407262025723487e-87
13	SLC2A3	19.902985	3.8884935	3.834014239988826e-88	1.3237573165934753e-85
13	ADIRF	19.496904	1.730169	1.1663119838459625e-84	3.6981610802070856e-82
13	JUN	19.16795	1.7224315	6.855829209700271e-82	2.1303803686222622e-79
13	MARCKS	19.055948	3.266326	5.864488645550868e-81	1.7191803789796952e-78
13	ARID5B	18.925314	2.3573158	7.056762509290641e-80	2.0303873908675683e-77
13	TAGLN	18.798386	4.8858924	7.784953831903791e-79	2.1220145208120913e-76
13	ZEB2	18.720413	5.6548014	3.3752305703353017e-78	9.041544374361997e-76
13	MYL6	18.514894	1.1161062	1.566056071270868e-76	4.124036132090758e-74
13	IFITM2	18.513802	1.5287539	1.5981148838402558e-76	4.138318491704342e-74
13	TFPI	18.448994	3.9654179	5.312604892758593e-76	1.3531465937506602e-73
13	HLA-E	18.295748	1.8306526	8.94647136873422e-75	2.241956865419735e-72
13	MT-CO3	17.905973	1.119627	1.0592824768341023e-71	2.493647248874462e-69
13	HLA-B	17.239887	1.1820949	1.3329577083085286e-66	2.916924494928114e-64
13	SOCS3	17.209387	1.994266	2.2581023113923103e-66	4.872796612791989e-64
13	IGFBP4	17.085022	4.069406	1.918723152771167e-65	4.028540760081841e-63
13	TUBA1B	17.04229	1.383172	3.988103995064848e-65	8.261756236176339e-63
13	IFI16	17.03791	2.5565028	4.298187215387355e-65	8.786965100720175e-63
13	CFL1	16.964024	1.1923679	1.5160024297071724e-64	3.0589778896571864e-62
13	VIM	16.927555	0.6809309	2.8184580379824773e-64	5.614151607196634e-62
13	C11orf96	16.816866	1.7199306	1.8362062575554634e-63	3.566142077954905e-61
13	RPL29	16.783358	0.6589153	3.230390195519768e-63	6.047056923830197e-61
13	RGS5	16.64441	6.5672636	3.322265647999269e-62	6.145004925352933e-60
13	TPM4	16.61801	2.2872868	5.161754005500112e-62	9.435079056877087e-60
13	PPP1R15A	15.957258	1.4058329	2.5363291967687485e-57	4.33043370661495e-55
13	ITGB1	15.836874	1.5815512	1.7322103734543341e-56	2.8939088787483863e-54
13	A2M	15.814284	2.224416	2.4801176363465446e-56	4.099317842118752e-54
13	MT-ND4	15.799689	0.87500703	3.126553666581153e-56	5.113396243965408e-54
13	COL4A1	15.756149	5.4604425	6.231635810776132e-56	9.981538720827708e-54
13	NR2F2	15.719797	3.9950662	1.1067695647774273e-55	1.7546815028517233e-53
