group	names	scores	logfoldchanges	pvals	pvals_adj
15	EIF4A1	68.93386	1.9764965	0.0	0.0
15	MZT2B	68.87718	1.4586374	0.0	0.0
15	GNPDA1	68.57878	1.9831167	0.0	0.0
15	MRPL14	67.786446	1.7165855	0.0	0.0
15	HINT1	67.7721	1.3538064	0.0	0.0
15	THY1	67.29375	1.6658462	0.0	0.0
15	ATOX1	66.84915	1.5914017	0.0	0.0
15	PLIN2	66.70358	2.014581	0.0	0.0
15	MRPS24	66.11069	1.8400077	0.0	0.0
15	POLR2L	66.08669	1.5781037	0.0	0.0
15	TSPAN4	65.47784	1.5850236	0.0	0.0
15	METRNL	65.389885	1.6570619	0.0	0.0
15	POMP	65.06846	1.3841718	0.0	0.0
15	BLOC1S1	65.03856	1.5955772	0.0	0.0
15	TMSB10	64.86724	1.57828	0.0	0.0
15	GLMP	64.63639	1.887733	0.0	0.0
15	APRT	64.510796	1.5431854	0.0	0.0
15	TOMM5	64.39242	1.7541267	0.0	0.0
15	S100A2	64.23835	2.3302715	0.0	0.0
15	MGAT4B	64.10609	1.70206	0.0	0.0
24	NDUFA4L2	82.46347	3.5905135	0.0	0.0
24	PDIA3	81.41045	2.2260451	0.0	0.0
24	SPARC	80.368416	3.2700138	0.0	0.0
24	TGFBI	80.15704	3.7147698	0.0	0.0
24	TPI1	78.29094	1.8193269	0.0	0.0
24	BGN	77.394264	3.1885598	0.0	0.0
24	ISLR	75.861	2.7603416	0.0	0.0
24	P4HB	74.57226	1.9458454	0.0	0.0
24	SMOC1	74.42169	3.1222684	0.0	0.0
24	RCN3	73.91111	2.3841136	0.0	0.0
24	TNC	72.18663	3.1327546	0.0	0.0
24	COL2A1	72.02542	3.370898	0.0	0.0
24	NUCB2	71.84492	2.0749006	0.0	0.0
24	AEBP1	70.68273	2.7726197	0.0	0.0
24	FXYD6	70.58413	2.8314216	0.0	0.0
24	COL5A1	70.3769	2.6509109	0.0	0.0
24	PCOLCE	70.150055	2.3922977	0.0	0.0
24	PLOD1	69.89117	2.356002	0.0	0.0
24	HSP90B1	69.78323	1.6623614	0.0	0.0
24	FKBP10	69.75163	2.2466288	0.0	0.0
24	CD82	69.60538	3.0232532	0.0	0.0
24	CRIP2	69.30279	2.669348	0.0	0.0
24	RPL31	69.0389	1.5042928	0.0	0.0
24	ECM1	67.43188	2.2361727	0.0	0.0
24	COL11A1	67.35264	2.8103316	0.0	0.0
24	HAPLN1	67.018295	3.2083488	0.0	0.0
24	FN1	66.734825	2.2345474	0.0	0.0
24	MMP14	66.679726	2.6435227	0.0	0.0
24	CLEC11A	66.01191	2.038945	0.0	0.0
24	SERPINH1	65.64244	2.2311902	0.0	0.0
24	CD99	64.95676	1.3951801	0.0	0.0
24	OLFML2B	64.87882	2.9351704	0.0	0.0
24	ENO1	64.42751	1.472665	0.0	0.0
24	DPT	64.2136	2.8116562	0.0	0.0
24	P3H1	64.09093	2.6448538	0.0	0.0
24	LSP1	63.711132	2.5751605	0.0	0.0
24	RPN2	63.560127	1.7482603	0.0	0.0
24	JUN	63.193058	2.4796438	0.0	0.0
24	BSG	62.96458	1.6029689	0.0	0.0
24	MORF4L1	62.805416	1.2752221	0.0	0.0
24	MRC2	62.411827	2.141071	0.0	0.0
24	COL1A1	61.54077	3.1533186	0.0	0.0
24	NUCB1	60.841522	1.753875	0.0	0.0
24	PRG4	60.791233	3.1897843	0.0	0.0
24	PDIA4	60.54364	2.0380383	0.0	0.0
24	COL1A2	60.391018	1.9512534	0.0	0.0
24	ABI3BP	60.259335	2.1434755	0.0	0.0
24	PSMA7	60.221798	1.4687046	0.0	0.0
24	MT-ND4L	59.63855	2.0454018	0.0	0.0
24	PABPC1	59.536877	1.4537473	0.0	0.0
26	TXN	81.22309	1.7639458	0.0	0.0
26	ARPC1B	78.15203	2.3118618	0.0	0.0
26	PPP1R14B	77.82654	2.265688	0.0	0.0
26	CYP51A1	76.304886	2.5614674	0.0	0.0
26	NQO1	75.23877	2.4844167	0.0	0.0
26	CD59	72.275215	1.7397742	0.0	0.0
26	TNFRSF12A	71.77024	2.0154943	0.0	0.0
26	ATP6V1G1	71.13276	1.649529	0.0	0.0
26	SERPINE2	70.66857	2.7036204	0.0	0.0
26	TOMM5	70.28459	2.0576272	0.0	0.0
26	HACD1	70.03452	2.2950327	0.0	0.0
26	DYNLL1	69.95844	1.389234	0.0	0.0
26	GUK1	69.92195	1.6355374	0.0	0.0
26	BRI3	69.432396	1.7055142	0.0	0.0
26	ABRACL	69.40902	2.03858	0.0	0.0
26	FABP5	68.247696	2.4825106	0.0	0.0
26	RNASEK	67.77414	2.2797654	0.0	0.0
26	SEC61B	67.30601	1.4361223	0.0	0.0
26	PRDX1	67.11682	1.4413064	0.0	0.0
26	LSM1	66.850716	1.8623232	0.0	0.0
26	NDUFA4	66.601074	1.4134029	0.0	0.0
26	ATP6V0B	66.17775	1.716791	0.0	0.0
26	SQLE	66.12021	2.2081149	0.0	0.0
26	ANXA5	65.764465	1.2011278	0.0	0.0
26	AP2S1	65.51964	1.7157418	0.0	0.0
26	MRPL14	65.3492	1.782148	0.0	0.0
26	DBI	65.23794	1.5718135	0.0	0.0
26	CLTA	65.23337	1.5448943	0.0	0.0
26	WSB2	64.94701	1.9908336	0.0	0.0
26	NOP10	64.76776	1.5647529	0.0	0.0
26	TMEM208	64.09668	1.7259012	0.0	0.0
26	PSMD9	64.09158	1.7762743	0.0	0.0
26	GTF3C6	63.978012	1.6702688	0.0	0.0
26	CSTB	63.972366	1.5901978	0.0	0.0
26	PFN1	63.81082	1.5007973	0.0	0.0
26	TSPO	63.65622	1.3889233	0.0	0.0
26	MYL12A	63.52334	1.4412978	0.0	0.0
