gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,contrast
POU2F1,29.52069237708227,-0.4821737574169098,0.4638898037385108,-1.0394144331930724,0.2986120343319267,0.7717932864002763,NP_metallothionein,severe_vs_healthy
PSMD10,37.395650653228046,-0.3481318342904382,0.3349363377352803,-1.0393970288335423,0.2986201252906645,0.7717932864002763,NP_metallothionein,severe_vs_healthy
RNASEH2C,227.5043834924662,0.4922340105577318,0.47351938970725704,1.0395223960354498,0.2985618477112511,0.7717932864002763,NP_metallothionein,severe_vs_healthy
TLK2,37.89890520546214,-0.3776929910999117,0.3634689554371124,-1.0391341143446304,0.29874236708761975,0.7717932864002763,NP_metallothionein,severe_vs_healthy
ANP32B,527.9495966265806,-0.44552632078377574,0.4289013766438954,-1.03876169451814,0.2989155804351652,0.771950189473768,NP_metallothionein,severe_vs_healthy
CEP131,3.743345175095753,0.7993137727599465,0.7694867549265423,1.0387622238361356,0.29891533420054534,0.771950189473768,NP_metallothionein,severe_vs_healthy
ADNP2,29.04088331865095,-0.4918434783052706,0.4737773678407674,-1.0381320672763226,0.29920857400155043,0.7723209262660324,NP_metallothionein,severe_vs_healthy
ALDH3A2,52.81411794634481,-0.5848868214933839,0.5634256737819183,-1.0380904682021508,0.2992279386480228,0.7723209262660324,NP_metallothionein,severe_vs_healthy
TET3,7.428527253254826,-1.0083016953972943,0.9712642569338776,-1.0381332250198705,0.29920803507616806,0.7723209262660324,NP_metallothionein,severe_vs_healthy
GPR135,11.50002064586126,-0.587241013019997,0.5657962144550847,-1.0379019831116505,0.2993156901934154,0.7724021740166986,NP_metallothionein,severe_vs_healthy
ANKRD36,28.50832907835526,-0.6977810203274254,0.6730800376344042,-1.0366984330419824,0.2998764225174192,0.7724081374535513,NP_metallothionein,severe_vs_healthy
ARHGEF2,57.4689487707431,-0.43695042523912087,0.42136748237468424,-1.0369818353723368,0.2997443227480398,0.7724081374535513,NP_metallothionein,severe_vs_healthy
BUB3,85.02904737167998,-0.3792370668656669,0.36589544688991943,-1.0364629297498782,0.29998622507101264,0.7724081374535513,NP_metallothionein,severe_vs_healthy
CTTNBP2NL,20.761008524538624,-0.4592727633844143,0.4434060257590328,-1.0357837663532437,0.30030303265349084,0.7724081374535513,NP_metallothionein,severe_vs_healthy
FAH,16.09656609805679,0.5165785040665242,0.49787681056140853,1.0375628932868504,0.29947360084602614,0.7724081374535513,NP_metallothionein,severe_vs_healthy
FAM13B,37.56717205225116,-0.3342603983532037,0.3228069390278192,-1.0354808337140406,0.30044441275024936,0.7724081374535513,NP_metallothionein,severe_vs_healthy
HOXA13,3.6428415040197626,0.8904106651260815,0.8596765969362539,1.035750732658489,0.3003184474805689,0.7724081374535513,NP_metallothionein,severe_vs_healthy
HPS1,31.804257208930185,-0.393161220665254,0.3794194149198183,-1.036217982541404,0.300100459255218,0.7724081374535513,NP_metallothionein,severe_vs_healthy
IRF1,127.19256943243336,0.755717194775288,0.7297729553773691,1.0355511110774214,0.3004116100207125,0.7724081374535513,NP_metallothionein,severe_vs_healthy
KIFAP3,35.45715175659193,0.3091240195853501,0.2982668206293669,1.0364009611698466,0.30001512215071036,0.7724081374535513,NP_metallothionein,severe_vs_healthy
LTBP3,213.6068490976698,0.47176556551925625,0.4550840815467969,1.036655828337832,0.29989628481982994,0.7724081374535513,NP_metallothionein,severe_vs_healthy
MT1E,6759.555834323409,-1.1123663537394124,1.07439223457545,-1.0353447446304078,0.3005079406085718,0.7724081374535513,NP_metallothionein,severe_vs_healthy
OGDH,29.341294104824858,-0.4550146774437348,0.4386739145629748,-1.03725036374009,0.29961919185838654,0.7724081374535513,NP_metallothionein,severe_vs_healthy
POLR3B,4.490412331142694,-0.6787492366366127,0.6556255919140647,-1.0352695883256169,0.3005430282226054,0.7724081374535513,NP_metallothionein,severe_vs_healthy
PTCD2,8.524628277210196,0.5159483707150119,0.49832163405116936,1.0353722083477366,0.3004951195268757,0.7724081374535513,NP_metallothionein,severe_vs_healthy
PTPN22,12.643820423140594,0.7243378864073617,0.6984725356810221,1.037031306751554,0.29972126708007574,0.7724081374535513,NP_metallothionein,severe_vs_healthy
RBMS1,113.12802236621944,0.2811696705714359,0.2716250838743864,1.035138826506404,0.3006040824392115,0.7724081374535513,NP_metallothionein,severe_vs_healthy
SMAGP,12.48240836083555,-0.7118853902762847,0.6864613728756219,-1.037036340871097,0.299718921042622,0.7724081374535513,NP_metallothionein,severe_vs_healthy
TCTN2,21.69046171829024,-0.5725358174286568,0.5522365034637174,-1.0367583704402348,0.2998484812025561,0.7724081374535513,NP_metallothionein,severe_vs_healthy
TFPI,30.55767943176968,-0.9107600870035848,0.8797692745316651,-1.03522606820796,0.300563347354914,0.7724081374535513,NP_metallothionein,severe_vs_healthy
TRIP6,66.46569399968241,0.33476057096616746,0.32340227777131825,1.0351212529272311,0.3006122883780323,0.7724081374535513,NP_metallothionein,severe_vs_healthy
UBAP2,69.88233389004661,-0.41659578004250825,0.4018090743189065,-1.0368003279882771,0.2998289226769432,0.7724081374535513,NP_metallothionein,severe_vs_healthy
VEZF1,85.2054252421373,-0.3093445942231423,0.2980960410193018,-1.0377346615049885,0.2993936032044537,0.7724081374535513,NP_metallothionein,severe_vs_healthy
CCL4,13.959262316727546,2.9222468601284426,2.824170990337654,1.0347273129446963,0.3007962768459368,0.7724224878325406,NP_metallothionein,severe_vs_healthy
DYNC1LI1,66.8996314407056,-0.4364804151556008,0.4223377902744151,-1.0334865247838618,0.30137627339999445,0.7724224878325406,NP_metallothionein,severe_vs_healthy
FKBP7,91.95848444205636,0.4191222823583851,0.4051952978379018,1.0343710418032903,0.30096273679289015,0.7724224878325406,NP_metallothionein,severe_vs_healthy
FKBP9,68.91856225682949,0.5912593821268854,0.5721365295691951,1.0334235826055178,0.3014057150539915,0.7724224878325406,NP_metallothionein,severe_vs_healthy
GTF2H2,24.02786753485572,-0.7981659393313691,0.7718543594035067,-1.0340887883929246,0.3010946571222203,0.7724224878325406,NP_metallothionein,severe_vs_healthy
MAPKAPK5,27.376554865399445,-0.30908083155802535,0.29891593899041646,-1.034005856636286,0.30113342530098486,0.7724224878325406,NP_metallothionein,severe_vs_healthy
NOXA1,4.555642748940639,0.7624271260076815,0.7375825882654461,1.0336837367604643,0.30128403848838137,0.7724224878325406,NP_metallothionein,severe_vs_healthy
PIK3C2A,59.14604835015357,-0.36000460026044706,0.3482991402337378,-1.0336074904429966,0.301319696224988,0.7724224878325406,NP_metallothionein,severe_vs_healthy
PXDC1,98.15549881792026,-0.5000620834693758,0.483635134285453,-1.0339655827697314,0.30115225335889156,0.7724224878325406,NP_metallothionein,severe_vs_healthy
RAI14,21.284519175356365,0.4891412735763011,0.47278989675650407,1.0345848693721522,0.30086282314773816,0.7724224878325406,NP_metallothionein,severe_vs_healthy
RASGEF1A,7.606283715102502,-0.9493328913983614,0.9173881633255704,-1.0348213867911595,0.30075233312505556,0.7724224878325406,NP_metallothionein,severe_vs_healthy
TLCD2,21.50512331289401,0.4637791378137776,0.4485803497390563,1.033881974731088,0.3011913426728261,0.7724224878325406,NP_metallothionein,severe_vs_healthy
TPBG,83.75488621425436,-0.45551760345312226,0.4406713178497016,-1.0336901563638508,0.30128103639261494,0.7724224878325406,NP_metallothionein,severe_vs_healthy
TUFM,129.65059526251687,-0.3770680487847893,0.364718081004034,-1.0338616822800697,0.3012008305236008,0.7724224878325406,NP_metallothionein,severe_vs_healthy
ARHGEF1,47.7466120378003,-0.40125409661998374,0.388363120754649,-1.0331930999016734,0.30151354133312586,0.7725545768785674,NP_metallothionein,severe_vs_healthy
BAIAP2-DT,4.645688563936676,1.009390280704208,0.9789149147151682,1.031131782273342,0.30247902548686767,0.7725766847474407,NP_metallothionein,severe_vs_healthy
C10orf143,9.502227267311843,-0.7794261248199816,0.7558856828582559,-1.0311428599529913,0.30247383141057743,0.7725766847474407,NP_metallothionein,severe_vs_healthy
CCDC71,6.322976065214074,-0.7496521050672542,0.7258723566137977,-1.0327602342709252,0.30171611743116733,0.7725766847474407,NP_metallothionein,severe_vs_healthy
FAM229A,6.4064746128370285,-0.7775958019603054,0.7538466281942316,-1.0315039861927389,0.3023045398840219,0.7725766847474407,NP_metallothionein,severe_vs_healthy
HES4,13.708935570832285,-1.711701736632,1.6585442881779435,-1.032050665654792,0.3020483832622795,0.7725766847474407,NP_metallothionein,severe_vs_healthy
ITSN1,22.19192844344035,0.4218693508450591,0.4085433654713609,1.0326182885342496,0.3017825661125084,0.7725766847474407,NP_metallothionein,severe_vs_healthy
LINC01089,46.13385663516888,-0.746515228331848,0.7239433114750373,-1.0311791220376365,0.3024568293448857,0.7725766847474407,NP_metallothionein,severe_vs_healthy
PACSIN3,33.01909231552057,0.48503105812466873,0.4701598950513633,1.0316300118955932,0.302245475430058,0.7725766847474407,NP_metallothionein,severe_vs_healthy
SLC30A5,47.85138364423109,-0.2541866322607536,0.24647518272140384,-1.03128692087457,0.3024062898683531,0.7725766847474407,NP_metallothionein,severe_vs_healthy
SLC52A2,39.33651503120141,-0.603548940192337,0.5850815148043131,-1.031563850370833,0.30227648238803606,0.7725766847474407,NP_metallothionein,severe_vs_healthy
SLFN12,3.355271534569108,0.6966258411522438,0.6749783243796724,1.0320714250971927,0.30203865889481385,0.7725766847474407,NP_metallothionein,severe_vs_healthy
SRPK1,51.9848983499009,-0.4444630694075854,0.430510159619714,-1.0324101754072343,0.30188000716833846,0.7725766847474407,NP_metallothionein,severe_vs_healthy
YAF2,57.622953636731395,-0.4365510353969145,0.4228892333090817,-1.0323058640697236,0.30192885486196464,0.7725766847474407,NP_metallothionein,severe_vs_healthy
ZNF212,6.365530848130375,0.5798420564852746,0.5623299551038481,1.0311420389799304,0.30247421634445304,0.7725766847474407,NP_metallothionein,severe_vs_healthy
ZNF77,3.722388260839258,0.5972860958685708,0.5791448543747202,1.0313241866120646,0.30238881982835897,0.7725766847474407,NP_metallothionein,severe_vs_healthy
ZNHIT1,179.1028059337534,0.35475696103703036,0.34372644734965196,1.0320909658608777,0.30202950558466,0.7725766847474407,NP_metallothionein,severe_vs_healthy
ZSCAN32,4.842731634610276,0.6421095048695684,0.621836478514682,1.0326018608675234,0.3017902569814475,0.7725766847474407,NP_metallothionein,severe_vs_healthy
EVI5,39.737599467360226,-0.2910664254277579,0.28251498461234253,-1.030268981403409,0.3028837557925973,0.7730670888267478,NP_metallothionein,severe_vs_healthy
FHL2,81.8713147092474,0.6035612462723271,0.5857674691415922,1.0303768612429274,0.30283313086997593,0.7730670888267478,NP_metallothionein,severe_vs_healthy
PLCB4,17.50512918235115,-0.5287435526438834,0.513222561723107,-1.03024222253337,0.3028963138358043,0.7730670888267478,NP_metallothionein,severe_vs_healthy
SOX12,4.816330335001295,-0.8399829031685732,0.8151272665085064,-1.0304929520595387,0.302778659056411,0.7730670888267478,NP_metallothionein,severe_vs_healthy
DNAJC22,5.674347522567479,-0.7399705482378554,0.7187614495049165,-1.0295078412281955,0.30324109701078433,0.7737707267077013,NP_metallothionein,severe_vs_healthy
PIGK,55.18612094063707,0.4188117531698819,0.4068444655334099,1.0294148959868037,0.30328475227214285,0.7737707267077013,NP_metallothionein,severe_vs_healthy
TADA3,62.56787660147436,0.4167601912264977,0.4049015156857082,1.0292878022960883,0.3033444534102537,0.7737792171546445,NP_metallothionein,severe_vs_healthy
ARF1,446.69617279784023,-0.32531058315948325,0.31621682966107684,-1.028757968094719,0.30359342249445354,0.7739827855049906,NP_metallothionein,severe_vs_healthy
TAF15,88.23426037770383,0.3040945972570017,0.29558770602187984,1.0287795840686695,0.30358326249258405,0.7739827855049906,NP_metallothionein,severe_vs_healthy
ZRANB2,295.0682996220922,-0.4656614817244852,0.4526226448431044,-1.028807301247379,0.30357023511560594,0.7739827855049906,NP_metallothionein,severe_vs_healthy
DOP1A,7.508168499129081,1.5124530064497208,1.4705174546988924,1.0285175477630868,0.30370644077747094,0.773983402545779,NP_metallothionein,severe_vs_healthy
UBR1,27.38687218428155,-0.3773331095120182,0.3668461167122779,-1.0285868987621458,0.30367383696064476,0.773983402545779,NP_metallothionein,severe_vs_healthy
BAZ2A,48.659871257635515,-0.3570452469499951,0.34735505852535836,-1.0278970701212038,0.3039982479116824,0.7745832468601731,NP_metallothionein,severe_vs_healthy
AK3,40.699031512758495,-0.46796035204917474,0.4553724847178547,-1.027643012596862,0.3041177834517661,0.7747440043910434,NP_metallothionein,severe_vs_healthy
MARK4,11.74837470563322,-0.4430802979694658,0.43147744918429926,-1.0268909738089478,0.3044718050110774,0.7755019475936256,NP_metallothionein,severe_vs_healthy
BRF1,11.002273926866962,-0.4685652489618801,0.4565919785004972,-1.0262231292382853,0.3047864215077273,0.7760152887432878,NP_metallothionein,severe_vs_healthy
ING2,68.1392500344699,-0.4797292261637615,0.4674611786152026,-1.0262439922495843,0.30477658983796657,0.7760152887432878,NP_metallothionein,severe_vs_healthy
SEC16A,41.60112740810692,-0.4461713337323448,0.43483955190960866,-1.026059685171168,0.3048634516180286,0.7760674586255675,NP_metallothionein,severe_vs_healthy
EFCAB13,5.718398759518761,-0.5490670896865072,0.5352413362994158,-1.0258308774929097,0.3049713088692712,0.7761980688929384,NP_metallothionein,severe_vs_healthy
C9orf72,24.834293838911876,-0.4751974937771501,0.4635285670179915,-1.0251741264496987,0.3052810342308801,0.7766983273128935,NP_metallothionein,severe_vs_healthy
MAB21L1,2.7885765860919176,-0.9786653742899286,0.9545530789609464,-1.0252602981022585,0.3052403835840451,0.7766983273128935,NP_metallothionein,severe_vs_healthy
PPP5C,18.221499002886503,-0.34880499403535836,0.34031382332178006,-1.024951001492377,0.3053863079680766,0.7768221762731318,NP_metallothionein,severe_vs_healthy
AGT,65.71772708254011,-0.937212165430778,0.9146637181541868,-1.0246521719721149,0.3055273379838988,0.7768929679820296,NP_metallothionein,severe_vs_healthy
SSBP3,59.35707125297438,-0.5708492721304311,0.5570955033572336,-1.024688350005184,0.30551026177523,0.7768929679820296,NP_metallothionein,severe_vs_healthy
LRP10,136.44947993696806,-0.26415098989024377,0.25787939160542367,-1.0243198894094498,0.30568420658721007,0.7771478828701697,NP_metallothionein,severe_vs_healthy
CAND2,2.963756242072799,-0.8656955025172746,0.8452610919956656,-1.0241752645604014,0.3057524997898618,0.7771775577991932,NP_metallothionein,severe_vs_healthy
LRRC15,11.113246103175696,0.9095450415194736,0.8882998636143079,1.023916673609206,0.3058746340641353,0.7773440524281283,NP_metallothionein,severe_vs_healthy
COL15A1,47.93179573096846,1.6428298151221443,1.6059848301148785,1.0229422995263475,0.3063351281398857,0.777498027757081,NP_metallothionein,severe_vs_healthy
COPS2,186.36259631805507,-0.4448202706447502,0.4348706091467304,-1.0228795905925725,0.3063647804243016,0.777498027757081,NP_metallothionein,severe_vs_healthy
DAGLB,7.0752277555741045,-0.5375865062075958,0.5253506643414199,-1.0232908087810546,0.3061703681692111,0.777498027757081,NP_metallothionein,severe_vs_healthy
DALRD3,30.362848952140627,0.6138696184993098,0.6000892295568232,1.0229638998064732,0.306324914762099,0.777498027757081,NP_metallothionein,severe_vs_healthy
KIAA1671,8.771672946104472,-0.547002455638049,0.5347829094014152,-1.022849545155269,0.30637898825823423,0.777498027757081,NP_metallothionein,severe_vs_healthy
PODXL2,5.154626937396625,-0.7915244951910857,0.773597266707817,-1.0231738518926796,0.3062256537338912,0.777498027757081,NP_metallothionein,severe_vs_healthy
SCAF4,38.107728237673875,-0.36075338504239624,0.35263917275836704,-1.0230099572335067,0.30630313793230585,0.777498027757081,NP_metallothionein,severe_vs_healthy
TEF,15.662595734194406,-0.6609135892477785,0.6461619093474982,-1.0228296959119376,0.3063883747732807,0.777498027757081,NP_metallothionein,severe_vs_healthy
IFFO2,6.0109355631171075,0.9892253190430972,0.9673554177047784,1.022607927694465,0.30649325977565195,0.777620422122107,NP_metallothionein,severe_vs_healthy
HGS,44.93741644576599,-0.37907947419001,0.3708058670045495,-1.0223125034463356,0.3066330172583115,0.7778312317293631,NP_metallothionein,severe_vs_healthy
SUCLG2-AS1,4.822737481612629,0.6980284426350032,0.6828946464654714,1.022161245878645,0.3067045895966606,0.7778690311906435,NP_metallothionein,severe_vs_healthy
FURIN,81.06847579555624,-0.392818596110924,0.3844427133397974,-1.0217870764108443,0.30688168735229526,0.7778869881066676,NP_metallothionein,severe_vs_healthy
TRMT44,6.372846228996973,-0.6683183536933355,0.6540605116179771,-1.021798964808452,0.30687605942572244,0.7778869881066676,NP_metallothionein,severe_vs_healthy
ZNF26,13.961998637821459,-0.5973989733774604,0.5846213037204276,-1.021856318912291,0.30684890915055735,0.7778869881066676,NP_metallothionein,severe_vs_healthy
CBR3,44.99399297693018,-0.7857882575825422,0.7691326731649641,-1.021655021296964,0.30694420638673403,0.7779018051817413,NP_metallothionein,severe_vs_healthy
PRDX6,484.3330351438632,-0.39863077581853856,0.3902626952932912,-1.021442173761852,0.307044992843657,0.7780135816451977,NP_metallothionein,severe_vs_healthy
SERAC1,11.34218665197472,-0.6644454337117441,0.6508585097343924,-1.0208753880822674,0.3073134811233971,0.7785501738463915,NP_metallothionein,severe_vs_healthy
WRN,38.73063148197578,-0.4438401365554761,0.4348376467183348,-1.0207031058720004,0.3073951225811496,0.7786132962813913,NP_metallothionein,severe_vs_healthy
C5orf22,9.79888000250517,-0.5030079371250467,0.49308076688247354,-1.0201329496287963,0.3076654118107482,0.7790104118270299,NP_metallothionein,severe_vs_healthy
KHDC4,52.1031797692739,-0.7674948011883109,0.7523281501153751,-1.0201596219290876,0.3076527639889589,0.7790104118270299,NP_metallothionein,severe_vs_healthy
BMF,9.12730471062541,-0.7804794427335424,0.7653284202142374,-1.0197967592985293,0.3078248604650967,0.7792703863415561,NP_metallothionein,severe_vs_healthy
SLC35B3,34.91551484742735,-0.4432952597768672,0.4348748347077219,-1.019362870410298,0.3080307264980277,0.7796477506752587,NP_metallothionein,severe_vs_healthy
ZNF345,5.487906291776188,0.4305673561142685,0.4225354771840292,1.019008768172006,0.308198803876684,0.7799293477159596,NP_metallothionein,severe_vs_healthy
MARK3,69.9711026768604,0.3850965598605807,0.3780260513396339,1.0187037599548778,0.308343627023625,0.7801520045209727,NP_metallothionein,severe_vs_healthy
HS1BP3,12.305454816332713,0.5089658675410894,0.49991839175045383,1.018097905458041,0.3086314306437261,0.780272104222967,NP_metallothionein,severe_vs_healthy
KLF4,765.0226547992959,0.74364171728416,0.7304178821912497,1.0181044788405766,0.30862830708748296,0.780272104222967,NP_metallothionein,severe_vs_healthy
NFATC2IP,37.59749612853639,-0.392944205708957,0.38599417442711936,-1.0180055341305414,0.30867532609141124,0.780272104222967,NP_metallothionein,severe_vs_healthy
R3HDM4,26.640658409155375,-0.5063379901451374,0.4973719922997814,-1.0180267445376214,0.3086652464047334,0.780272104222967,NP_metallothionein,severe_vs_healthy
SH3D19,49.74309356456881,-0.4256569477696014,0.4179902725867381,-1.0183417550255849,0.3085155715961921,0.780272104222967,NP_metallothionein,severe_vs_healthy
CEP83-DT,2.0937091641303134,-1.2507845775464257,1.2299925249849424,-1.0169042105046433,0.3091990001536769,0.7811642694845149,NP_metallothionein,severe_vs_healthy
PLEKHG1,4.52542150037636,0.7676012208899896,0.7548012230210027,1.016958104304278,0.309173360257197,0.7811642694845149,NP_metallothionein,severe_vs_healthy
ZNF524,33.78627311759316,0.598673087564673,0.5886543098699548,1.0170197984228324,0.30914401109540374,0.7811642694845149,NP_metallothionein,severe_vs_healthy
BEX5,62.86470043795873,-0.625156591299512,0.6149973605387026,-1.0165191453048037,0.3093822352485423,0.7814833568313382,NP_metallothionein,severe_vs_healthy
C19orf33,2.765160643366788,-1.0037989138366787,0.9880442477779476,-1.0159453041644262,0.30965543337764867,0.7820295268705806,NP_metallothionein,severe_vs_healthy
PHOSPHO2,16.48720939202332,-0.6280993319088548,0.6184750321691821,-1.0155613391633893,0.30983832296951164,0.7823474652464159,NP_metallothionein,severe_vs_healthy
RALB,32.729606506795605,0.4337553761412499,0.4273700764284639,1.0149409143619694,0.3101339934609507,0.7823744154098529,NP_metallothionein,severe_vs_healthy
RAVER1,10.365607647229645,-0.8965366131455951,0.8831206536530669,-1.0151915363286232,0.31001453429309744,0.7823744154098529,NP_metallothionein,severe_vs_healthy
SLC20A1,138.71473434803042,-0.44684676107699406,0.4401317583322036,-1.0152568012138814,0.309983430718927,0.7823744154098529,NP_metallothionein,severe_vs_healthy
UFC1,348.29393113106283,-0.38050627773642515,0.3749018975764636,-1.0149489244951568,0.31013017495420775,0.7823744154098529,NP_metallothionein,severe_vs_healthy
VPS28,189.8963183194068,0.3639238023797842,0.35850285503010654,1.0151210716277907,0.3100481182800181,0.7823744154098529,NP_metallothionein,severe_vs_healthy
NDUFA4,613.252467389995,-0.46195017184804527,0.4552557650453619,-1.0147047161544815,0.310246605349133,0.7825146830250276,NP_metallothionein,severe_vs_healthy
EFNB1,8.973350837498652,0.6208557862074836,0.6119703584840793,1.0145193759799322,0.31033498862487635,0.7825409373533755,NP_metallothionein,severe_vs_healthy
SFXN3,13.135041640507197,0.5975411238975968,0.5890332507481789,1.014443790972091,0.3103710376622305,0.7825409373533755,NP_metallothionein,severe_vs_healthy
TCF7L1,8.196455198260129,-0.7623404187448002,0.7517700976904595,-1.014060576613534,0.31055384803786534,0.7828580565964628,NP_metallothionein,severe_vs_healthy
KTN1,365.2327335704624,-0.2222920577650989,0.21925571339190303,-1.0138484161996208,0.31065508859562674,0.782869781327439,NP_metallothionein,severe_vs_healthy
MRPS17,35.64468414802399,-0.6025879411004417,0.5943785121691099,-1.0138117861989535,0.310672570223704,0.782869781327439,NP_metallothionein,severe_vs_healthy
AMMECR1,9.74818450898664,-0.5015906139906968,0.4959261323203886,-1.011422026993828,0.31181448303793086,0.7828727993741794,NP_metallothionein,severe_vs_healthy
ARHGAP20,3.1714138086938544,-1.0803970385043993,1.0677790648992689,-1.0118170265927822,0.3116255474100905,0.7828727993741794,NP_metallothionein,severe_vs_healthy
CD164,242.0119977101949,-0.27941999397888,0.2762102127275255,-1.0116207913518422,0.31171940092553396,0.7828727993741794,NP_metallothionein,severe_vs_healthy
CMTM5,7.499982122147351,-0.9334641667155376,0.9222792672255928,-1.012127454110067,0.3114771171564796,0.7828727993741794,NP_metallothionein,severe_vs_healthy
CXXC4,5.9050882939203175,-0.9628436014024092,0.9500849463351736,-1.0134289624485162,0.3108553112909029,0.7828727993741794,NP_metallothionein,severe_vs_healthy
EHD1,39.861790791414954,0.5775185302850507,0.5706370311612411,1.012059327993148,0.31150968751996155,0.7828727993741794,NP_metallothionein,severe_vs_healthy
FLVCR2,6.456323479367706,-0.8500292629106905,0.8400890907239611,-1.0118322833809963,0.31161825131990284,0.7828727993741794,NP_metallothionein,severe_vs_healthy
HELB,8.412897863189533,-0.7598457255092201,0.7506116926537448,-1.0123020104081095,0.31139367391735195,0.7828727993741794,NP_metallothionein,severe_vs_healthy
ITCH,52.70367447854328,-0.35167352455779205,0.34698407068653053,-1.013514896698235,0.31081428437088543,0.7828727993741794,NP_metallothionein,severe_vs_healthy
MFSD14B,40.86439269752024,-0.3791110297845495,0.3745921947815093,-1.0120633453285806,0.31150776681280695,0.7828727993741794,NP_metallothionein,severe_vs_healthy
NARS2,11.436876161515087,0.4064636676974402,0.4011351244930098,1.0132836614872982,0.3109246893263868,0.7828727993741794,NP_metallothionein,severe_vs_healthy
NAT10,17.321878945528947,-0.48624505083382213,0.4802763818709518,-1.012427571265568,0.3113336611113071,0.7828727993741794,NP_metallothionein,severe_vs_healthy
NCBP3,53.46031099242808,-0.3072536750591574,0.3037796013337462,-1.0114361652663912,0.3118077191373988,0.7828727993741794,NP_metallothionein,severe_vs_healthy
OSBPL11,24.623976768556975,0.4252149652954272,0.4202047265845424,1.0119233278302424,0.3115747144509548,0.7828727993741794,NP_metallothionein,severe_vs_healthy
PHPT1,309.85386687867197,0.4965374709356251,0.4907825691190605,1.0117259702741572,0.31166909463877074,0.7828727993741794,NP_metallothionein,severe_vs_healthy
PIN1,60.44490510893491,0.5214383047685759,0.5146796801628477,1.013131710588593,0.31099725348911933,0.7828727993741794,NP_metallothionein,severe_vs_healthy
SCAMP1-AS1,15.314779030145246,0.6573771273753086,0.6493030747797347,1.0124349520419458,0.3113301336481828,0.7828727993741794,NP_metallothionein,severe_vs_healthy
SPPL2A,220.3285727257176,-0.262068290801483,0.2589492609848579,-1.0120449458120195,0.31151656377310377,0.7828727993741794,NP_metallothionein,severe_vs_healthy
ZNF362,10.646628196053632,0.5284948953796905,0.5214323184372712,1.0135445707768669,0.3108001181364246,0.7828727993741794,NP_metallothionein,severe_vs_healthy
ZNF398,11.80101192833316,-0.4798534593495069,0.47372423034599787,-1.0129383903353062,0.31108958973841455,0.7828727993741794,NP_metallothionein,severe_vs_healthy
ATP6V1H,41.600492816567375,-0.37541713725638143,0.37122943529365526,-1.0112806301564248,0.3118821341152489,0.7828994463909851,NP_metallothionein,severe_vs_healthy
TRMT2B,4.991853955794516,0.6148095956341224,0.6081694779072403,1.0109182028498558,0.31205558102433095,0.7831916081806485,NP_metallothionein,severe_vs_healthy
HSD17B7,16.3791753482793,-0.5142031131168016,0.5088147873479472,-1.0105899551326711,0.312212725451697,0.7832757276024399,NP_metallothionein,severe_vs_healthy
PRKCQ-AS1,4.240290179863879,-1.1049499341494218,1.0933707915031037,-1.010590316419922,0.31221255246135154,0.7832757276024399,NP_metallothionein,severe_vs_healthy
ZNF160,25.85142179156237,0.32721144720309525,0.3238144342522777,1.0104906162032636,0.31226029297978664,0.7832757276024399,NP_metallothionein,severe_vs_healthy
METTL2B,22.89189436232252,0.35980122896096645,0.35612618360368953,1.010319503385257,0.31234223996761784,0.7833381300558235,NP_metallothionein,severe_vs_healthy
RILP,6.4778416840089434,-0.6655050216912096,0.6588872613941837,-1.010043843134898,0.3124742851653985,0.7835261304677128,NP_metallothionein,severe_vs_healthy
ANAPC7,17.839344696854692,-0.46330268334441627,0.4590821389956868,-1.0091934405419531,0.312881871845952,0.7835461727709427,NP_metallothionein,severe_vs_healthy
HCFC1,24.567617171479647,-0.3907881027038836,0.38715010850157167,-1.009396856987571,0.3127843451999834,0.7835461727709427,NP_metallothionein,severe_vs_healthy
IGF2BP2,19.903501174606017,-0.7295185655460379,0.7227241377160489,-1.0094011358904666,0.3127822939238075,0.7835461727709427,NP_metallothionein,severe_vs_healthy
ITGB8,56.186436099482904,-0.7696669169488524,0.7626444555714681,-1.0092080409502515,0.3128748711114405,0.7835461727709427,NP_metallothionein,severe_vs_healthy
MISP3,19.41896318031418,-1.0249497839007022,1.0155239756792762,-1.0092817190407752,0.3128395448545299,0.7835461727709427,NP_metallothionein,severe_vs_healthy
NAA40,13.340375255068183,-0.5482012624272233,0.5429379004893277,-1.009694224575503,0.3126418103414194,0.7835461727709427,NP_metallothionein,severe_vs_healthy
TMEM39A,53.64858588452837,-0.3793642820011443,0.37586727796785047,-1.00930382674491,0.31282894543913886,0.7835461727709427,NP_metallothionein,severe_vs_healthy
TRAF3IP2,39.538366706828185,-0.4144707447190863,0.41104366297323974,-1.008337512664852,0.31329246008932166,0.7842902015583721,NP_metallothionein,severe_vs_healthy
UBXN8,19.968725943470687,-0.49060470233259695,0.486548897474901,-1.0083358628058656,0.3132932518683196,0.7842902015583721,NP_metallothionein,severe_vs_healthy
PLBD2,31.4842699075594,0.4777515213437694,0.47391285720991266,1.008099936677085,0.31340648804798976,0.7844306081230319,NP_metallothionein,severe_vs_healthy
ANKLE2,61.24082042976081,-0.31557755858787023,0.313223744006734,-1.0075148025211194,0.31368744794611386,0.7844800402174902,NP_metallothionein,severe_vs_healthy
FAAP20,105.8780867402932,-0.486855574719232,0.4832911502466909,-1.0073753150057096,0.3137544491760273,0.7844800402174902,NP_metallothionein,severe_vs_healthy
