category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,4/158,21/5698,0.19047619047619047,6.8691983122362865,4.5501504322426625,0.0023560959116515102,0.6290776084109533,0.6290776084109533,266722/222537/9955/8509,4
Organismal Systems,Nervous system,hsa04727,GABAergic synapse,5/158,50/5698,0.1,3.606329113924051,3.1258179754375703,0.011928391101988609,0.9889765024379151,0.9889765024379151,81539/92745/2790/113/6539,5
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,4/158,38/5698,0.10526315789473684,3.7961359093937377,2.920375057402131,0.020193096836416357,0.9889765024379151,0.9889765024379151,440738/2180/2730/3162,4
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,7/158,104/5698,0.0673076923076923,2.4273369036027264,2.4807254608232077,0.02483206920682949,0.9889765024379151,0.9889765024379151,5571/6696/440738/2790/113/91860/595,7
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,4/158,43/5698,0.09302325581395349,3.354724757138652,2.617308068066555,0.0303673573436828,0.9889765024379151,0.9889765024379151,51060/653689/2730/4259,4
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,4/158,43/5698,0.09302325581395349,3.354724757138652,2.617308068066555,0.0303673573436828,0.9889765024379151,0.9889765024379151,4831/653689/978/4259,4
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,18/158,414/5698,0.043478260869565216,1.5679691799669784,2.0264705977930433,0.036816982895978144,0.9889765024379151,0.9889765024379151,5336/653689/8326/3688/3918/9618/2790/623/3162/113/3479/2255/4259/2246/1728/91860/595/7849,18
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,9/158,165/5698,0.05454545454545454,1.9670886075949368,2.1287500693864883,0.03911570009231513,0.9889765024379151,0.9889765024379151,1942/3688/84612/113/3479/2255/889/2246/91860,9
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,3/158,28/5698,0.10714285714285714,3.8639240506329116,2.565344847928229,0.04127723517787447,0.9889765024379151,0.9889765024379151,3292/113/3479,3
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,8/158,147/5698,0.05442176870748299,1.9626280892103676,1.9967714325037267,0.050863794909252205,0.9889765024379151,0.9889765024379151,6588/5336/623/113/2255/2246/80271/91860,8
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,5/158,73/5698,0.0684931506849315,2.470088434194555,2.134717440854492,0.05113650824784464,0.9889765024379151,0.9889765024379151,5336/623/113/3479/91860,5
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,5/158,76/5698,0.06578947368421052,2.372584943371086,2.034217456752636,0.05894215753990672,0.9889765024379151,0.9889765024379151,54675/84803/8760/84513/9162,5
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,3/158,33/5698,0.09090909090909091,3.278481012658228,2.216660577067737,0.06224437328128128,0.9889765024379151,0.9889765024379151,3043/7097/3040,3
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,4/158,56/5698,0.07142857142857142,2.5759493670886076,2.001319853006316,0.06879785378052082,0.9889765024379151,0.9889765024379151,5571/3305/113/3479,4
Human Diseases,Cancer: specific types,hsa05218,Melanoma,4/158,58/5698,0.06896551724137931,2.4871235268441727,1.922287137628023,0.0762301615194041,0.9889765024379151,0.9889765024379151,3479/2255/2246/595,4
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,5/158,84/5698,0.05952380952380952,2.1466244725738393,1.7878102236320619,0.0828971459128261,0.9889765024379151,0.9889765024379151,5336/8760/9162/80271/91860,5
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,5/158,85/5698,0.058823529411764705,2.1213700670141473,1.7589669192171629,0.08620765192640034,0.9889765024379151,0.9889765024379151,8106/11051/4440/26528/29101,5
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,4/158,61/5698,0.06557377049180328,2.3648059763436398,1.8097083344222211,0.08810264125342457,0.9889765024379151,0.9889765024379151,548644/1161/2968/246721,4
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,4/158,61/5698,0.06557377049180328,2.3648059763436398,1.8097083344222211,0.08810264125342457,0.9889765024379151,0.9889765024379151,6696/3688/3918/3339,4
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,11/158,255/5698,0.043137254901960784,1.5556713824770414,1.5330832007451494,0.09570076278979991,0.9889765024379151,0.9889765024379151,6696/1942/23678/7097/3688/3918/2790/3479/2255/2246/595,11
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,7/158,144/5698,0.04861111111111111,1.7530766526019692,1.5456610488237843,0.10430790187935676,0.9889765024379151,0.9889765024379151,5336/653689/8326/3162/4259/1728/595,7
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,8/158,173/5698,0.046242774566473986,1.6676666422770174,1.5059597339342699,0.10680012478834872,0.9889765024379151,0.9889765024379151,287/5336/7097/8326/3688/3479/3339/595,8
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,8/158,174/5698,0.04597701149425287,1.6580823512294485,1.488760384654862,0.10944872697025941,0.9889765024379151,0.9889765024379151,1942/5336/27/2790/3479/2255/2246/91860,8
NA,NA,hsa04518,Integrin signaling,6/158,119/5698,0.05042016806722689,1.8183172002978407,1.5233992960977303,0.11201158396976706,0.9889765024379151,0.9889765024379151,6696/55679/3688/3918/3479/595,6
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,2/158,21/5698,0.09523809523809523,3.4345991561181433,1.8874455782918882,0.11388306793756965,0.9889765024379151,0.9889765024379151,3043/3040,2
Human Diseases,Cancer: specific types,hsa05214,Glioma,4/158,67/5698,0.05970149253731343,2.1530323068203288,1.6031822081527212,0.11432196390143784,0.9889765024379151,0.9889765024379151,5336/3479/91860/595,4
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,4/158,68/5698,0.058823529411764705,2.1213700670141473,1.5708907736869024,0.11899460044318565,0.9889765024379151,0.9889765024379151,5571/1837/3688/3479,4
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,2/158,22/5698,0.09090909090909091,3.278481012658228,1.8081411567487529,0.12308320246625434,0.9889765024379151,0.9889765024379151,79644/3292,2
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,4/158,70/5698,0.05714285714285714,2.060759493670886,1.507945597959835,0.12858389754480995,0.9889765024379151,0.9889765024379151,1837/3688/113/3479,4
Metabolism,Carbohydrate metabolism,hsa00052,Galactose metabolism,2/158,23/5698,0.08695652173913043,3.1359383599339568,1.7332710024462448,0.13245653997056217,0.9889765024379151,0.9889765024379151,2584/7360,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,2/158,23/5698,0.08695652173913043,3.1359383599339568,1.7332710024462448,0.13245653997056217,0.9889765024379151,0.9889765024379151,653689/4259,2
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,3/158,46/5698,0.06521739130434782,2.351953769950468,1.554663674803413,0.13424530303935808,0.9889765024379151,0.9889765024379151,84803/84513/9162,3
NA,NA,hsa04082,Neuroactive ligand signaling,4/158,72/5698,0.05555555555555555,2.0035161744022503,1.4470633088365528,0.13848620635404782,0.9889765024379151,0.9889765024379151,2790/113/5443/6539,4
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,2/158,24/5698,0.08333333333333333,3.0052742616033754,1.6623845941836346,0.1419865627401602,0.9889765024379151,0.9889765024379151,653689/4259,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,2/158,25/5698,0.08,2.885063291139241,1.5950941404030368,0.151657525448957,0.9889765024379151,0.9889765024379151,653689/4259,2
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,2/158,25/5698,0.08,2.885063291139241,1.5950941404030368,0.151657525448957,0.9889765024379151,0.9889765024379151,2810/3479,2
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,5/158,103/5698,0.04854368932038835,1.7506452009340052,1.2982252452366843,0.15685506492571752,0.9889765024379151,0.9889765024379151,5571/1827/113/91860/595,5
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,7/158,161/5698,0.043478260869565216,1.5679691799669784,1.2345174044814486,0.15879427035115248,0.9889765024379151,0.9889765024379151,55973/258010/3305/91319/10808/7991/3337,7
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,3/158,51/5698,0.058823529411764705,2.1213700670141473,1.3583820192096983,0.16722454370996792,0.9889765024379151,0.9889765024379151,1837/27/595,3
NA,NA,hsa04081,Hormone signaling,5/158,107/5698,0.04672897196261682,1.6852005205252572,1.2082633373342473,0.17509363564705818,0.9889765024379151,0.9889765024379151,2790/113/3479/5443/10267,5
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,4/158,80/5698,0.05,1.8031645569620256,1.2216742836730243,0.18091056967967337,0.9889765024379151,0.9889765024379151,8326/113/5443/91860,4
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,2/158,29/5698,0.06896551724137931,2.4871235268441727,1.355781132014289,0.19146126894915996,0.9889765024379151,0.9889765024379151,23457/9619,2
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,3/158,55/5698,0.05454545454545454,1.9670886075949368,1.2169965798876503,0.19513036733514988,0.9889765024379151,0.9889765024379151,5571/2180/5443,3
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,4/158,84/5698,0.047619047619047616,1.7172995780590716,1.1184093395306367,0.20358013786221446,0.9889765024379151,0.9889765024379151,3688/3918/9618/595,4
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,5/158,114/5698,0.043859649122807015,1.5817232955807239,1.0594804504766975,0.20881973897180411,0.9889765024379151,0.9889765024379151,4831/7360/2730/1728/57026,5
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,5/158,114/5698,0.043859649122807015,1.5817232955807239,1.0594804504766975,0.20881973897180411,0.9889765024379151,0.9889765024379151,8326/3479/2255/2246/595,5
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,2/158,31/5698,0.06451612903225806,2.3266639444671293,1.250725307776562,0.21185135533626434,0.9889765024379151,0.9889765024379151,548644/246721,2
NA,NA,hsa03272,Virion - Hepatitis viruses,2/158,32/5698,0.0625,2.2539556962025316,1.2012009514290816,0.22212692883644045,0.9889765024379151,0.9889765024379151,128866/3339,2
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,5/158,117/5698,0.042735042735042736,1.541166288001731,0.9987675526482781,0.22389048004216167,0.9889765024379151,0.9889765024379151,653689/3162/4259/1728/91860,5
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,2/158,33/5698,0.06060606060606061,2.185654008438819,1.1534844854741368,0.2324419324206442,0.9889765024379151,0.9889765024379151,2584/7360,2
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,2/158,33/5698,0.06060606060606061,2.185654008438819,1.1534844854741368,0.2324419324206442,0.9889765024379151,0.9889765024379151,2584/7360,2
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,2/158,33/5698,0.06060606060606061,2.185654008438819,1.1534844854741368,0.2324419324206442,0.9889765024379151,0.9889765024379151,595/7849,2
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,5/158,119/5698,0.04201680672268908,1.5152643335815341,0.9592286741579885,0.23411728609345284,0.9889765024379151,0.9889765024379151,8326/113/4297/5443/595,5
Metabolism,Metabolism of cofactors and vitamins,hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,1/158,10/5698,0.1,3.606329113924051,1.3929843342813129,0.24529840267585512,0.9889765024379151,0.9889765024379151,1728,1
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,3/158,62/5698,0.04838709677419355,1.744997958350347,0.9960065763289885,0.24632396636992443,0.9889765024379151,0.9889765024379151,2790/113/91860,3
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,4/158,92/5698,0.043478260869565216,1.5679691799669784,0.9274465879176859,0.2511513885690219,0.9889765024379151,0.9889765024379151,7097/3688/3305/3918,4
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,6/158,154/5698,0.03896103896103896,1.4050632911392404,0.8605347397903015,0.25493115095932156,0.9889765024379151,0.9889765024379151,1942/5336/3688/84612/64218/1808,6
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,6/158,156/5698,0.038461538461538464,1.387049659201558,0.8277372477957464,0.2643517752857074,0.9889765024379151,0.9889765024379151,440738/5336/1827/2790/91860/595,6
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,3/158,65/5698,0.046153846153846156,1.6644595910418696,0.9098130211313297,0.26889436518130455,0.9889765024379151,0.9889765024379151,653689/4259/5429,3
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,3/158,65/5698,0.046153846153846156,1.6644595910418696,0.9098130211313297,0.26889436518130455,0.9889765024379151,0.9889765024379151,113/5443/91860,3
Organismal Systems,Digestive system,hsa04978,Mineral absorption,2/158,38/5698,0.05263157894736842,1.8980679546968688,0.9379713074524835,0.284275680601624,0.9889765024379151,0.9889765024379151,3162/26872,2
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,4/158,98/5698,0.04081632653061224,1.4719710669077757,0.795849909482664,0.2882474404748166,0.9889765024379151,0.9889765024379151,3305/113/5443/91860,4
Genetic Information Processing,Transcription,hsa03022,Basal transcription factors,2/158,39/5698,0.05128205128205128,1.849399545602077,0.8988169456684814,0.2946344357079157,0.9889765024379151,0.9889765024379151,2968/10629,2
Organismal Systems,Digestive system,hsa04976,Bile secretion,2/158,39/5698,0.05128205128205128,1.849399545602077,0.8988169456684814,0.2946344357079157,0.9889765024379151,0.9889765024379151,113/358,2
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,2/158,40/5698,0.05,1.8031645569620256,0.8607951870888867,0.3049727182045773,0.9889765024379151,0.9889765024379151,3426/623,2
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/158,13/5698,0.07692307692307693,2.774099318403116,1.081386992941759,0.3064698381020381,0.9889765024379151,0.9889765024379151,2180,1
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,1/158,13/5698,0.07692307692307693,2.774099318403116,1.081386992941759,0.3064698381020381,0.9889765024379151,0.9889765024379151,30815,1
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,3/158,70/5698,0.04285714285714286,1.5455696202531646,0.7755662920294618,0.30697244282697983,0.9889765024379151,0.9889765024379151,2810/3479/595,3
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,3/158,70/5698,0.04285714285714286,1.5455696202531646,0.7755662920294618,0.30697244282697983,0.9889765024379151,0.9889765024379151,3934/55540/9618,3
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,5/158,134/5698,0.03731343283582089,1.3456451917627055,0.6837323510567334,0.314279186825183,0.9889765024379151,0.9889765024379151,653689/113/2255/4259/595,5
Organismal Systems,Excretory system,hsa04964,Proximal tubule bicarbonate reclamation,1/158,14/5698,0.07142857142857142,2.5759493670886076,0.9969560522517058,0.32574473090412737,0.9889765024379151,0.9889765024379151,358,1
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,4/158,104/5698,0.038461538461538464,1.387049659201558,0.672696083006549,0.3260675624405879,0.9889765024379151,0.9889765024379151,5502/113/3753/91860,4
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,3/158,74/5698,0.04054054054054054,1.4620253164556962,0.6755472771589527,0.3376028347500133,0.9889765024379151,0.9889765024379151,81539/2790/113,3
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,1/158,15/5698,0.06666666666666667,2.4042194092827005,0.9195779392358877,0.3444872243096777,0.9889765024379151,0.9889765024379151,7360,1
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,1/158,15/5698,0.06666666666666667,2.4042194092827005,0.9195779392358877,0.3444872243096777,0.9889765024379151,0.9889765024379151,3423,1
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,2/158,44/5698,0.045454545454545456,1.639240506329114,0.7188023591790802,0.34599094769562855,0.9889765024379151,0.9889765024379151,527/5336,2
NA,NA,hsa04517,IgSF CAM signaling,7/158,208/5698,0.03365384615384615,1.2136684518013632,0.5301303511985412,0.35508522308958923,0.9889765024379151,0.9889765024379151,287/5336/6712/3688/84612/22829/91768,7
Organismal Systems,Endocrine system,hsa04924,Renin secretion,2/158,45/5698,0.044444444444444446,1.6028129395218003,0.6855609958619977,0.35613246425921563,0.9889765024379151,0.9889765024379151,358/91860,2
Organismal Systems,Endocrine system,hsa04927,Cortisol synthesis and secretion,2/158,45/5698,0.044444444444444446,1.6028129395218003,0.6855609958619977,0.35613246425921563,0.9889765024379151,0.9889765024379151,113/5443,2
Organismal Systems,Digestive system,hsa04970,Salivary secretion,2/158,45/5698,0.044444444444444446,1.6028129395218003,0.6855609958619977,0.35613246425921563,0.9889765024379151,0.9889765024379151,113/91860,2
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,5/158,142/5698,0.035211267605633804,1.2698341950436798,0.5498659279694189,0.35853623282909713,0.9889765024379151,0.9889765024379151,6425/8326/2487/22881/595,5
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,4/158,111/5698,0.036036036036036036,1.29957805907173,0.5382436653479754,0.37055856997954606,0.9889765024379151,0.9889765024379151,5571/23678/3479/595,4
Human Diseases,Substance dependence,hsa05034,Alcoholism,3/158,79/5698,0.0379746835443038,1.3694920685787535,0.558452090254725,0.3757776493712198,0.9889765024379151,0.9889765024379151,84152/2790/91860,3
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,2/158,47/5698,0.0425531914893617,1.5346081335847024,0.6214677663647116,0.3762435905853967,0.9889765024379151,0.9889765024379151,4831/978,2
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,2/158,47/5698,0.0425531914893617,1.5346081335847024,0.6214677663647116,0.3762435905853967,0.9889765024379151,0.9889765024379151,113/91860,2
Human Diseases,Substance dependence,hsa05031,Amphetamine addiction,2/158,47/5698,0.0425531914893617,1.5346081335847024,0.6214677663647116,0.3762435905853967,0.9889765024379151,0.9889765024379151,84152/91860,2
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,2/158,47/5698,0.0425531914893617,1.5346081335847024,0.6214677663647116,0.3762435905853967,0.9889765024379151,0.9889765024379151,7097/3305,2
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,4/158,113/5698,0.035398230088495575,1.2765766774952392,0.5014642291471378,0.38326390830168444,0.9889765024379151,0.9889765024379151,8326/2255/2246/595,4
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,3/158,80/5698,0.0375,1.352373417721519,0.5359867276871209,0.38336987325530647,0.9889765024379151,0.9889765024379151,5571/113/3479,3
Metabolism,Glycan biosynthesis and metabolism,hsa00541,Biosynthesis of various nucleotide sugars,1/158,18/5698,0.05555555555555555,2.0035161744022503,0.7200841178759935,0.397664470777884,0.9889765024379151,0.9889765024379151,7360,1
NA,NA,hsa04382,Cornified envelope formation,3/158,82/5698,0.036585365853658534,1.319388700216116,0.4919372334959107,0.3984914449976188,0.9889765024379151,0.9889765024379151,6275/3918/5493,3
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,2/158,50/5698,0.04,1.4425316455696204,0.5307362623666705,0.4059144755365637,0.9889765024379151,0.9889765024379151,527/6539,2
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,2/158,50/5698,0.04,1.4425316455696204,0.5307362623666705,0.4059144755365637,0.9889765024379151,0.9889765024379151,113/7849,2
Organismal Systems,Endocrine system,hsa04922,Glucagon signaling pathway,3/158,83/5698,0.03614457831325301,1.3034924508159218,0.47033665857701284,0.4060161243579631,0.9889765024379151,0.9889765024379151,5571/150094/91860,3
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,1/158,19/5698,0.05263157894736842,1.8980679546968688,0.6621354450935056,0.41441957880906277,0.9889765024379151,0.9889765024379151,84197,1
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,2/158,51/5698,0.0392156862745098,1.4142467113427648,0.5018015914256279,0.41565692173356783,0.9889765024379151,0.9889765024379151,79644/7991,2
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,3/158,85/5698,0.03529411764705882,1.2728220402084884,0.42794520531286084,0.4209821965415904,0.9889765024379151,0.9889765024379151,113/3479/595,3
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,3/158,85/5698,0.03529411764705882,1.2728220402084884,0.42794520531286084,0.4209821965415904,0.9889765024379151,0.9889765024379151,113/10267/91860,3
Organismal Systems,Excretory system,hsa04966,Collecting duct acid secretion,1/158,20/5698,0.05,1.8031645569620256,0.6076011815385584,0.43071147994450343,0.9889765024379151,0.9889765024379151,527,1
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,2/158,53/5698,0.03773584905660377,1.360878910914736,0.44572216973640033,0.4348997176781354,0.9889765024379151,0.9889765024379151,5502/91860,2
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,2/158,53/5698,0.03773584905660377,1.360878910914736,0.44572216973640033,0.4348997176781354,0.9889765024379151,0.9889765024379151,7097/3688,2
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,1/158,21/5698,0.047619047619047616,1.7172995780590716,0.5560931513165008,0.44655290054485,0.9889765024379151,0.9889765024379151,7360,1
Cellular Processes,Cell motility,hsa04814,Motor proteins,4/158,124/5698,0.03225806451612903,1.1633319722335647,0.3105241183811168,0.45235111424526475,0.9889765024379151,0.9889765024379151,55930/146439/547/1768,4
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,2/158,55/5698,0.03636363636363636,1.311392405063291,0.3918601553041387,0.4538003143557492,0.9889765024379151,0.9889765024379151,6827/128866,2
Organismal Systems,Immune system,hsa04611,Platelet activation,3/158,90/5698,0.03333333333333333,1.2021097046413503,0.32636320581550027,0.45781725360553227,0.9889765024379151,0.9889765024379151,5336/3688/113,3
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,4/158,125/5698,0.032,1.1540253164556964,0.2940352278329265,0.45852655691950595,0.9889765024379151,0.9889765024379151,5571/3688/84612/595,4
