ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,29/508,122/8670,0.23770491803278687,4.056892990835162,8.482931442576682,4.8990315177588735e-11,1.0837857480103305e-9,9.987499270361269e-10,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/ACSL1/LPL/H4C14/PHLDA1/KAT2B/PNPLA2/PPARG/H4C11,29,Reactome
REACTOME_MITOTIC_PROPHASE,REACTOME_MITOTIC_PROPHASE,26/508,102/8670,0.2549019607843137,4.350393700787402,8.491301523791806,9.465217740399125e-11,2.0520592061185303e-9,1.8910508706607936e-9,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/SEH1L/H4C14/NUP42/LEMD2/H4C11,26,Reactome
REACTOME_GENE_SILENCING_BY_RNA,REACTOME_GENE_SILENCING_BY_RNA,25/508,95/8670,0.2631578947368421,4.491297140489017,8.5359057944739,1.0369563781228227e-10,2.204040615461058e-9,2.03110753939847e-9,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/SEH1L/H4C14/NUP42/H4C11,25,Reactome
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,23/508,82/8670,0.2804878048780488,4.7870654887651245,8.595710615453749,1.446284087566467e-10,3.0149460594654813e-9,2.778387852430318e-9,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/H4C14/H4C11,23,Reactome
REACTOME_HCMV_INFECTION,REACTOME_HCMV_INFECTION,27/508,112/8670,0.24107142857142858,4.114348987626546,8.275766141566706,1.6362269525977787e-10,3.3465472011622493e-9,3.0839709593153763e-9,H4C3/H2AC6/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H2AC25/H4C16/H2BC18/H2AC8/H2AC19/H2BC12/H3C6/H2AC11/H3C1/H3C10/DYNC1I1/H2AC12/H4C5/H2AC15/SEH1L/H4C14/CHMP4B/NUP42/H4C11,27,Reactome
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,23/508,83/8670,0.27710843373493976,4.729390000948677,8.516755491562693,1.8931709040722889e-10,3.800365296322891e-9,3.5021816529524406e-9,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/H4C14/H4C11,23,Reactome
REACTOME_TELOMERE_MAINTENANCE,REACTOME_TELOMERE_MAINTENANCE,23/508,84/8670,0.27380952380952384,4.6730877390326215,8.439050112730177,2.466886394602957e-10,4.86200882136292e-9,4.480526676513314e-9,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H4C5/BLM/TEN1/H4C14/CHTF8/H4C11,23,Reactome
REACTOME_BASE_EXCISION_REPAIR,REACTOME_BASE_EXCISION_REPAIR,19/508,62/8670,0.3064516129032258,5.230187960375921,8.33916261713589,1.125922705125002e-9,2.1794646649205395e-8,2.008459863089524e-8,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/ADPRS/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H4C5/H4C14/H4C11,19,Reactome
REACTOME_CELLULAR_SENESCENCE,REACTOME_CELLULAR_SENESCENCE,30/508,150/8670,0.2,3.4133858267716537,7.438247970629743,2.0437210831313984e-9,3.886655533534098e-8,3.581701399615322e-8,H3-3B/H3-3A/H2AJ/H1-2/H2AZ2/H1-0/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H1-4/H4C8/H2BC11/H1-1/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H1-3/H3C1/H3C10/H4C5/HMGA1/H4C14/RAD50/H4C11,30,Reactome
REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_DNA_REPLICATION_PRE_INITIATION,25/508,109/8670,0.22935779816513763,3.914433287582172,7.638765561415128,2.41645700350184e-9,4.5162748134413704e-8,4.161919594053079e-8,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/H4C14/PSMA6/H4C11,25,Reactome
REACTOME_SIGNALING_BY_NOTCH,REACTOME_SIGNALING_BY_NOTCH,32/508,173/8670,0.18497109826589594,3.1568886259159803,7.148847373964442,4.53548916298548e-9,8.333000428264848e-8,7.679177904858555e-8,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/PSEN2/H3C1/H3C10/ELF3/ST3GAL6/HDAC9/H4C5/RBPJ/H4C14/KAT2B/TACC3/PSMA6/H4C11,32,Reactome
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,24/508,106/8670,0.22641509433962265,3.864210369930174,7.401803961119941,6.671078161115129e-9,1.2052414544414667e-7,1.1106759955961856e-7,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/H4C14/KAT2B/H4C11,24,Reactome
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,24/508,107/8670,0.22429906542056074,3.8280962543233494,7.343298220899873,8.137874370310762e-9,1.446140297937191e-7,1.332673473239847e-7,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/CENPP/H4C5/BLM/TEN1/H4C14/CHTF8/H4C11,24,Reactome
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,29/508,162/8670,0.17901234567901234,3.055191017789443,6.587399799309366,5.198810757547747e-8,9.067138872194612e-7,8.355714497681769e-7,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/RSPO3/H4C5/FZD5/H4C14/PYGO1/AXIN2/PSMA6/H4C11,29,Reactome
REACTOME_SIGNALING_BY_WNT,REACTOME_SIGNALING_BY_WNT,37/508,241/8670,0.15352697095435686,2.620233933413925,6.363796454996805,5.2696471305190086e-8,9.067138872194612e-7,8.355714497681769e-7,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/ROR2/H3C6/H3C1/H3C10/RSPO3/PPP3R1/H4C5/TLE5/GNG10/FZD5/H4C14/PRKG1/GNG5/PYGO1/AXIN2/ROR1/PSMA6/WLS/H4C11,37,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,28/508,163/8670,0.17177914110429449,2.9317424279020337,6.211162143937433,2.1834979568131886e-7,3.698299664352338e-6,3.408124277986375e-6,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/RSPO3/H4C5/H4C14/KAT2B/NR4A3/PSMA6/H4C11,28,Reactome
REACTOME_DNA_REPLICATION,REACTOME_DNA_REPLICATION,25/508,143/8670,0.17482517482517482,2.983728869555641,5.967195455231578,6.975629461017208e-7,1.1633203593450237e-5,1.0720441066405393e-5,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/H4C14/PSMA6/H4C11,25,Reactome
REACTOME_HDMS_DEMETHYLATE_HISTONES,REACTOME_HDMS_DEMETHYLATE_HISTONES,11/508,32/8670,0.34375,5.86675688976378,6.8805967200328775,1.0494680782929958e-6,1.7236718134387994e-5,1.5884293561404354e-5,H4C3/H4C8/H4C16/H3C6/H3C1/H3C10/H4C5/H4C14/JMJD6/H4C11/ARID5B,11,Reactome
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,32/508,218/8670,0.14678899082568808,2.50523730405259,5.615281565390897,1.197147452361691e-6,1.936877370686676e-5,1.7849064136547444e-5,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/APOD/H3C1/H3C10/PDK3/FABP5/ABCG1/H4C5/GNG10/EEPD1/H4C14/GNG5/KAT2B/H4C11/GNAI1,32,Reactome
REACTOME_ESR_MEDIATED_SIGNALING,REACTOME_ESR_MEDIATED_SIGNALING,27/508,167/8670,0.16167664670658682,2.759323871941157,5.727116321791178,1.247159284977574e-6,1.9881186248760153e-5,1.832127184897396e-5,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/H4C5/GNG10/H4C14/GNG5/KAT2B/H4C11/GNAI1,27,Reactome
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,13/508,46/8670,0.2826086956521739,4.8232625813077705,6.48599680890665,1.4027170454835006e-6,2.2036888076871228e-5,2.0307833351088363e-5,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/H4C5/H4C14/RAD50/H4C11,13,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,36/508,263/8670,0.13688212927756654,2.336157600071854,5.489503915947982,1.4264213164969848e-6,2.2089152958324736e-5,2.0355997433919375e-5,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/BCL7A/H4C5/ACSL1/LPL/GTF2H4/H4C14/PHLDA1/ZNF354A/KAT2B/PNPLA2/PPARG/H4C11/TASOR,36,Reactome
REACTOME_CHROMATIN_ORGANIZATION,REACTOME_CHROMATIN_ORGANIZATION,33/508,233/8670,0.14163090128755365,2.4172045554391537,5.470594670031799,1.8440342066040338e-6,2.815398704167285e-5,2.5944973492471877e-5,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H2AC25/H4C16/H2BC18/H2AC8/H2AC19/H2BC12/H3C6/H2AC11/H3C1/H3C10/BCL7A/H2AC12/H4C5/H2AC15/TAF6L/H4C14/JMJD6/KAT2B/ATXN7/KAT7/H4C11/ARID5B,33,Reactome
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,16/508,70/8670,0.22857142857142856,3.901012373453318,6.079494052778663,1.979436265140822e-6,2.9801512658509043e-5,2.7463231222494738e-5,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/H4C5/BLM/SFN/WEE1/H4C14/RAD50/H4C11,16,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,13/508,54/8670,0.24074074074074073,4.108705161854768,5.716650368388523,9.908086131512527e-6,1.4712829269259697e-4,1.355843365364872e-4,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/H4C5/H4C14/RAD50/H4C11,13,Reactome
REACTOME_METALLOPROTEASE_DUBS,REACTOME_METALLOPROTEASE_DUBS,9/508,27/8670,0.3333333333333333,5.688976377952756,6.08759473620545,1.3734689251356779e-5,2.011946371414966e-4,1.8540853626653744e-4,H2AC6/H2AC20/H2AC25/H2AC8/H2AC19/H2AC11/H2AC12/H2AC15/KAT2B,9,Reactome
REACTOME_RHO_GTPASE_EFFECTORS,REACTOME_RHO_GTPASE_EFFECTORS,31/508,240/8670,0.12916666666666668,2.204478346456693,4.720727075340577,2.5252427364774427e-5,3.64981750178873e-4,3.363446114971359e-4,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/DYNC1I1/CENPP/H4C5/IQGAP2/SFN/SEH1L/H4C14/WIPF3/BAIAP2/NCKAP1/H4C11,31,Reactome
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,6/508,12/8670,0.5,8.533464566929133,6.514703348861934,2.6805669210318103e-5,3.8233349242085295e-4,3.5233490416332244e-4,H1-2/H1-0/H1-4/H1-1/H1-3/CASP3,6,Reactome
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,14/508,72/8670,0.19444444444444445,3.3185695538057742,4.928397389607301,6.02209322158527e-5,8.477855911946016e-4,7.812667761154369e-4,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/H4C5/BLM/H4C14/RAD50/H4C11,14,Reactome
REACTOME_HS_GAG_BIOSYNTHESIS,REACTOME_HS_GAG_BIOSYNTHESIS,7/508,22/8670,0.3181818181818182,5.4303865425912665,5.19054764134534,1.792190209858615e-4,0.002490684855752229,0.0022952611459592788,SDC3/HS3ST3A1/SDC4/HS6ST3/NDST2/HSPG2/HS3ST3B1,7,Reactome
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,6/508,16/8670,0.375,6.40009842519685,5.393507461519986,1.8979577429491855e-4,0.0026042863207049586,0.0023999492312575307,H1-2/H1-0/H1-4/H1-1/H1-3/HMGA1,6,Reactome
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,8/508,30/8670,0.26666666666666666,4.551181102362205,4.860653239096807,2.4409298912053036e-4,0.0033074600025831866,0.0030479506141497803,SDC3/BCO2/RBP4/SDC4/RBP1/LPL/LRP1/HSPG2,8,Reactome
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,18/508,126/8670,0.14285714285714285,2.438132733408324,4.056688739059975,3.706287871786189e-4,0.004960019818538554,0.004570847550779848,PSMA2/H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/H4C5/BLM/SFN/WEE1/H4C14/RAD50/PSMA6/H4C11,18,Reactome
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,16/508,106/8670,0.1509433962264151,2.576140246620116,4.073122995151277,4.1482956583382665e-4,0.005483844504437415,0.0050535719894262065,ABHD12/BDKRB1/GRK5/ARHGEF25/P2RY6/RGS3/PRKCH/GNG10/SAA1/RGS13/P2RY2/LPAR4/GNG5/RGS1/F2R/DGKI,16,Reactome
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,9/508,43/8670,0.20930232558139536,3.572147958249405,4.218114245018079,7.130867130757725e-4,0.009313084300893223,0.00858236259618146,SDC3/HS3ST3A1/SDC4/HS6ST3/NDST2/NAGLU/HSPG2/UXS1/HS3ST3B1,9,Reactome
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,7/508,28/8670,0.25,4.266732283464567,4.319201761119414,9.153390517697583e-4,0.011812232525219263,0.010885423059266926,HBA2/HBB/SSC5D/HBA1/SAA1/HSPH1/LRP1,7,Reactome
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,9/508,45/8670,0.2,3.4133858267716537,4.049221417697848,0.0010094090694927169,0.012872934486236531,0.011862900395648152,EPRS1/DARS1/LARS1/RARS1/IARS1/KARS1/MARS1/MITF/POMC,9,Reactome
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,9/508,48/8670,0.1875,3.200049212598425,3.813002301690175,0.001633708565179073,0.020500519063799745,0.018892010673476362,H4C3/H4C8/H4C16/H3C6/H3C1/H3C10/H4C5/H4C14/H4C11,9,Reactome
REACTOME_HOMOLOGY_DIRECTED_REPAIR,REACTOME_HOMOLOGY_DIRECTED_REPAIR,15/508,109/8670,0.13761467889908258,2.348659972549303,3.5348544076352346,0.0016453368621315294,0.020500519063799745,0.018892010673476362,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H4C16/H2BC12/POLH/H4C5/BLM/H4C14/RAD50/H4C11,15,Reactome
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,4/508,10/8670,0.4,6.826771653543307,4.599251039317185,0.0018417629253852747,0.022687170580882248,0.02090709349510318,LARS1/IARS1/VARS1/VARS2,4,KEGG
REACTOME_M_PHASE,REACTOME_M_PHASE,33/508,332/8670,0.09939759036144578,1.6964116307750687,3.2279156280536743,0.0019186866737758148,0.023369172521044757,0.021535584310032503,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/CEP43/H2BC5/H2BC21/H4C8/H2BC11/H2BC15/H2AC20/H4C16/H2AC8/H2AC19/H2BC12/H3C6/H3C1/H3C10/DYNC1I1/CENPP/H4C5/LBR/SEH1L/H4C14/CHMP4B/NUP42/PSMA6/LEMD2/H4C11,33,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,19/508,157/8670,0.12101910828025478,2.0654245448618287,3.3608510828710063,0.002013450503547708,0.02425089273161906,0.022348123132944733,PSMA2/H2AC6/H2BC5/H2BC21/H2BC11/H2BC15/H2AC20/H2AC25/H2BC18/H2AC8/H2AC19/H2BC12/H2AC11/H2AC12/H2AC15/ATXN7/AXIN2/PSMA6/USP49,19,Reactome
REACTOME_SIGNALING_BY_GPCR,REACTOME_SIGNALING_BY_GPCR,32/508,328/8670,0.0975609756097561,1.6650662569617822,3.0632666685560856,0.0029969757178440197,0.03570023822135074,0.032899131940242625,TAS2R20/ABHD12/BDKRB1/GPR27/GRK5/ARHGEF25/P2RY6/PPP3R1/PPP1R1B/PTCH2/RGS3/CCR10/TIAM2/PLA2G4A/PRKCH/GNG10/FZD5/SAA1/RGS13/POMC/CCRL2/SCT/S1PR1/P2RY2/LPAR4/GNG5/RGS1/ADORA1/F2R/DGKI/FN1/GNAI1,32,Reactome
REACTOME_GPCR_LIGAND_BINDING,REACTOME_GPCR_LIGAND_BINDING,17/508,141/8670,0.12056737588652482,2.0577148601105715,3.1589821174581676,0.003533578018824503,0.04163476709136697,0.0383680267719045,TAS2R20/BDKRB1/P2RY6/PTCH2/CCR10/GNG10/FZD5/SAA1/POMC/CCRL2/SCT/S1PR1/P2RY2/LPAR4/GNG5/ADORA1/F2R,17,Reactome
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,20/508,178/8670,0.11235955056179775,1.9176324869503671,3.0859710766067447,0.003742229630915253,0.04361910666572187,0.04019667141752773,CCN1/CCN2/SDC3/PDK3/RRAGD/SDC4/RBPJ/PGK1/UGP2/TGFBI/PFKP/CCN5/EFNA1/AMPD3/NDST2/GALK1/ENO1/FAM162A/JMJD6/TPI1,20,Hallmarks
REACTOME_VISUAL_PHOTOTRANSDUCTION,REACTOME_VISUAL_PHOTOTRANSDUCTION,9/508,54/8670,0.16666666666666666,2.844488188976378,3.3918604486470425,0.0037923442416976116,0.04373299104255544,0.040301620216920866,SDC3/BCO2/RBP4/SDC4/RBP1/LPL/HSD17B1/LRP1/HSPG2,9,Reactome
