ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,32/349,52/7889,0.6153846153846154,13.910513555212697,20.09466442266406,6.453445356955423e-31,6.111412753036786e-28,5.604307809987604e-28,H3-3B/H3-3A/H2AZ1/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/MACROH2A1/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H2AC25/H2BC18/H3C10/H4C16/MACROH2A2/H2AC11/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14/H2AC12/C2/RO60/H3-5,32,KEGG
REACTOME_DNA_METHYLATION,REACTOME_DNA_METHYLATION,22/349,24/7889,0.9166666666666666,20.720869149952243,20.815785328686175,2.1504351084334957e-28,1.0182310238432602e-25,9.3374156024086e-26,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,22/349,27/7889,0.8148148148148148,18.418550355513105,19.504636557088862,5.569115923460166e-26,1.757984259838926e-23,1.6121125041595214e-23,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,22/349,29/7889,0.7586206896551724,17.148305503408753,18.742398798314365,9.927622068202547e-25,1.8802916197175625e-22,1.7242712013193895e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,22/349,29/7889,0.7586206896551724,17.148305503408753,18.742398798314365,9.927622068202547e-25,1.8802916197175625e-22,1.7242712013193895e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,22/349,30/7889,0.7333333333333333,16.576695319961797,18.389198453767424,3.5747979531684844e-24,5.642222769417591e-22,5.174049669059648e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,22/349,32/7889,0.6875,15.540651862464184,17.731316446837656,3.6330254335863814e-23,4.914964408009004e-21,4.507136816103406e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,22/349,33/7889,0.6666666666666666,15.069723018147085,17.424176910452395,1.0465560219889396e-22,1.2388606910294072e-20,1.136064102816941e-20,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,22/349,34/7889,0.6470588235294118,14.626495870554526,17.130145204022533,2.847293351631361e-22,2.99598533777211e-20,2.747388321749559e-20,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,22/349,38/7889,0.5789473684210527,13.086864726285627,16.067690688405552,9.817175216389981e-21,9.296864929921312e-19,8.525441635286036e-19,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,25/349,53/7889,0.4716981132075472,10.662539871330486,15.18422084410608,1.7516193199082562e-20,1.3823195799609323e-18,1.2676192446704485e-18,H3-3B/H3-3A/H2AJ/POLR1H/POLR1F/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/POLR1G/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,25,Reactome
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,25/349,53/7889,0.4716981132075472,10.662539871330486,15.18422084410608,1.7516193199082562e-20,1.3823195799609323e-18,1.2676192446704485e-18,H3-3B/H3-3A/H2AJ/POLR1H/POLR1F/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/POLR1G/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,25,Reactome
REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOTIC_RECOMBINATION,22/349,43/7889,0.5116279069767442,11.565136269740787,14.944991431687507,3.7907407763549687e-19,2.761408857852427e-17,2.532276227119716e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,17/349,23/7889,0.7391304347826086,16.707736389684815,16.229720576077685,5.156572965695429e-19,3.488053284652551e-17,3.198626087743406e-17,SARS1/EPRS1/DARS1/GARS1/NARS1/LARS1/TARS1/CARS1/RARS1/IARS1/HARS1/YARS1/AARS1/KARS1/MARS1/WARS1/VARS1,17,Reactome
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,23/349,49/7889,0.46938775510204084,10.61031518624642,14.51737621040331,7.139762519085992e-19,4.5075700703829565e-17,4.133546721576101e-17,H2AJ/H1-2/H2AZ2/H1-0/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H1-4/H2AC8/H2AC20/H1-1/H4C16/H4C5/H2AC19/H4C1/H1-3/H4C14/HMGA1,23,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,22/349,45/7889,0.4888888888888889,11.051130213307864,14.546645499672902,1.3676289246254474e-18,8.094653697626867e-17,7.422985939578909e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,23/349,51/7889,0.45098039215686275,10.194224394628913,14.171246387724135,2.22052594850577e-18,1.2369635724911554e-16,1.13432440093948e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14/PDPK1,23,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,17/349,26/7889,0.6538461538461539,14.77992065241349,15.140832134614422,1.4128663065252077e-17,7.433246623774287e-16,6.816460250779511e-16,H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H4C16/H4C5/H2AC19/H4C1/H4C14,17,Reactome
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,25/349,67/7889,0.373134328358209,8.434546465380832,13.147508708914865,1.8393197655698175e-17,9.167556936813775e-16,8.4068631944326835e-16,H3-3B/H3-3A/H2AJ/H2AZ2/PABPN1/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/EIF4A1/H3C6/H4C14/EIF4E,25,Reactome
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,25/349,68/7889,0.36764705882352944,8.310509017360527,13.025110670567832,2.7931855466733065e-17,1.3225733563498107e-15,1.2128305663186726e-15,H3-3B/H3-3A/H2AJ/POLR1H/POLR1F/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/POLR1G/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,25,Reactome
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,25/349,69/7889,0.36231884057971014,8.190066857688635,12.905195531517831,4.206271991511264e-17,1.8968283695053176e-15,1.7394357859633046e-15,H3-3B/H3-3A/H2AJ/POLR1H/POLR1F/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/POLR1G/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,25,Reactome
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,19/349,36/7889,0.5277777777777778,11.930197389366443,14.14073384616283,4.980232524064228e-17,2.143763727404011e-15,1.965881259499037e-15,SARS1/EPRS1/DARS1/GARS1/TARS3/NARS1/LARS1/TARS1/CARS1/RARS1/IARS1/HARS1/YARS1/AARS1/KARS1/MARS1/WARS1/VARS1/VARS2,19,KEGG
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,22/349,52/7889,0.4230769230769231,9.563478069208728,13.328688851584385,6.763506583104144e-17,2.6687669725831766e-15,2.4473214609916307e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,22/349,52/7889,0.4230769230769231,9.563478069208728,13.328688851584385,6.763506583104144e-17,2.6687669725831766e-15,2.4473214609916307e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AX/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H2AC8/H2AC20/H3C10/H4C16/H4C5/H2AC19/H4C1/H3C1/H3C6/H4C14,22,Reactome
