ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,41/562,69/8976,0.5942028985507246,9.490329568311928,18.296478106216885,3.667786947810246e-32,4.1849449074514906e-29,3.953488246902834e-29,H3-3B/H3-3A/H2AZ1/H2AJ/H2AZ2/H4C3/H2AC6/MACROH2A1/H2AX/H2BC5/RO60/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/MACROH2A2/H2AC25/H2AC8/H4C16/H2BC18/H2BC12/H3C10/H2AC11/H4C5/H2AC19/H4C14/H3C6/IL10/H4C1/H3C1/H4C11/H2AC12/H2AC15/H2AC21/H4C15/H3-5/H4C2/H4C4/TNF/H2BC26,41,KEGG
REACTOME_DNA_METHYLATION,REACTOME_DNA_METHYLATION,28/562,31/8976,0.9032258064516129,14.425898289518999,19.351657092676003,4.008848924926027e-31,2.2870483116702986e-28,2.1605585784864487e-28,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,29/562,36/8976,0.8055555555555556,12.865954922894424,18.436111147645647,3.504790130417846e-29,1.3329885129355873e-26,1.2592649451045174e-26,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/KDM6B/H4C4/H2BC26,29,Reactome
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,28/562,34/8976,0.8235294117647058,13.153024911032029,18.348080903797992,1.0038020461506878e-28,2.863345336644837e-26,2.7049823559429066e-26,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,29/562,40/8976,0.725,11.579359430604981,17.330133992448424,7.655546552596688e-27,1.2665904407754996e-24,1.1965391497339468e-24,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/TASOR/H2BC26,29,Reactome
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,28/562,37/8976,0.7567567567567568,12.086563431759162,17.46374865130156,7.770493501690181e-27,1.2665904407754996e-24,1.1965391497339468e-24,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,28/562,37/8976,0.7567567567567568,12.086563431759162,17.46374865130156,7.770493501690181e-27,1.2665904407754996e-24,1.1965391497339468e-24,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,29/562,42/8976,0.6904761904761905,11.027961362480935,16.834431532851294,7.504876017676228e-26,1.070382942021072e-23,1.0111832950132181e-23,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/SET/H4C2/H4C4/H2BC26,29,Reactome
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,28/562,41/8976,0.6829268292682927,10.907386511587536,16.431903990368106,8.679399798040242e-25,1.100355018840435e-22,1.0394977068062233e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,32/562,60/8976,0.5333333333333333,8.51814946619217,15.100303749256195,2.6424296537078407e-23,2.8841620424511718e-21,2.724647752636192e-21,H3-3B/H3-3A/POLR1H/POLR1F/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/GTF2H4/H4C2/H4C4/H2BC26,32,Reactome
REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOTIC_RECOMBINATION,30/562,52/8976,0.5769230769230769,9.214344374486723,15.352493763927717,2.780524317875801e-23,2.8841620424511718e-21,2.724647752636192e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/BLM/H4C15/RAD50/H4C2/H4C4/H2BC26,30,Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,28/562,45/8976,0.6222222222222222,9.937841043890867,15.533630538219,4.28486814673971e-23,4.074195462858341e-21,3.848864019527599e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,24/562,33/8976,0.7272727272727273,11.615658362989324,15.78870173678525,1.8649383427739615e-22,1.6368420377731463e-20,1.5463132493931473e-20,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H4C5/H2AC19/H4C14/H4C1/H4C11/H4C15/H4C2/TERF2/H4C4/H2BC26,24,Reactome
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,31/562,60/8976,0.5166666666666667,8.251957295373666,14.565653214159934,4.6231038398538525e-22,3.76782962948089e-20,3.5594423548949966e-20,H3-3B/H3-3A/POLR1H/POLR1F/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,31,Reactome
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,30/562,56/8976,0.5357142857142857,8.556176919166242,14.658780330408463,5.387967404479837e-22,4.098447205674329e-20,3.871774471710424e-20,H1-2/H2AJ/H2AZ2/H4C3/H1-0/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H1-4/H2AC20/H2BC11/H2AC8/H4C16/H1-1/H2BC12/H1-3/H4C5/H2AC19/H4C14/H4C1/H4C11/H4C15/RAD50/H4C2/TERF2/H4C4/H2BC26,30,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,28/562,53/8976,0.5283018867924528,8.437789565567718,14.034938300330905,2.183439266422745e-20,1.5570651268677201e-18,1.4709485584321653e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,26/562,46/8976,0.5652173913043478,9.027386662540616,14.106247566780935,5.0871187836490053e-20,3.4143544306726565e-18,3.2255168015211033e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H4C5/H2AC19/H4C14/H4C1/H4C11/H4C15/H4C2/TERF2/H4C4/H2BC26,26,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,29/562,59/8976,0.4915254237288136,7.850413173291513,13.643240072232556,6.339546255564836e-20,4.01856793199971e-18,3.796313079355785e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/SFN/H4C2/H4C4/H2BC26,29,Reactome
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,19/562,23/8976,0.8260869565217391,13.193872814482438,15.132316605393333,7.165233934488778e-20,4.302911536448261e-18,4.064930498014687e-18,H3-3B/H3-3A/H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2BC11/H4C16/H2BC12/H4C5/H4C14/H4C1/H4C11/H4C15/H4C2/H4C4/H2BC26,19,Reactome
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,24/562,40/8976,0.6,9.582918149466192,14.059747431037106,2.004913636984539e-19,1.1438032298996794e-17,1.0805429285642991e-17,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H4C5/H2AC19/H4C14/H4C1/H4C11/H4C15/H4C2/TERF2/H4C4/H2BC26,24,Reactome
REACTOME_HDACS_DEACETYLATE_HISTONES,REACTOME_HDACS_DEACETYLATE_HISTONES,29/562,62/8976,0.46774193548387094,7.470554471358052,13.212504859327584,3.6773990358814564e-19,1.998053476162258e-17,1.8875471743070736e-17,H4C3/H2AC6/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC25/H2AC8/H4C16/H2BC18/H2BC12/H3C10/H2AC11/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H2AC12/H2AC15/H2AC21/H4C15/H4C2/H4C4/H2BC26,29,Reactome
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,32/562,77/8976,0.4155844155844156,6.637519064565328,12.839464632603221,4.28914002856014e-19,2.2245039875396e-17,2.101473391983533e-17,H3-3B/H3-3A/POLR1H/POLR1F/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/GTF2H4/H4C2/H4C4/H2BC26,32,Reactome
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,27/562,54/8976,0.5,7.98576512455516,13.30650136104192,6.980614680591351e-19,3.462991891545535e-17,3.271464271361805e-17,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H4C8/H2AC20/H2AC25/H2AC8/H4C16/H3C10/H2AC11/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H2AC12/H2AC15/H2AC21/H4C15/CCND1/H4C2/JAK2/H4C4,27,Reactome
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,28/562,59/8976,0.4745762711864407,7.57970927076422,13.104107871408596,9.355887900342522e-19,4.4479450392878404e-17,4.2019426359433085e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,29/562,64/8976,0.453125,7.237099644128114,12.941040997336346,1.1064553176900939e-18,5.0498620699375886e-17,4.770569453956447e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/BCL7A/H4C15/H4C2/H4C4/H2BC26,29,Reactome
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,31/562,74/8976,0.4189189189189189,6.690776185438107,12.703626100075148,1.1722118145969205e-18,5.144206463288794e-17,4.8596959439159785e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/PABPN1/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/EIF4A1/H4C1/H3C1/H4C11/H4C15/H4C2/KDM6B/H4C4/H2BC26,31,Reactome
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,32/562,80/8976,0.4,6.388612099644129,12.51147927608658,1.705331233633558e-18,7.206603472503295e-17,6.808028004837284e-17,H3-3B/H3-3A/POLR1H/POLR1F/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/GTF2H4/H4C2/H4C4/H2BC26,32,Reactome
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,31/562,75/8976,0.41333333333333333,6.601565836298932,12.589393504749408,1.8829679898393946e-18,7.673094558595534e-17,7.248718878178723e-17,H3-3B/H3-3A/POLR1H/POLR1F/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,31,Reactome
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,28/562,62/8976,0.45161290322580644,7.2129491447594996,12.686489408172948,4.9478454778983924e-18,1.946721272511057e-16,1.8390539997705823e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_HCMV_LATE_EVENTS,REACTOME_HCMV_LATE_EVENTS,32/562,83/8976,0.3855421686746988,6.157698409295546,12.19986363263784,6.297429978311846e-18,2.395122535084605e-16,2.2626555430846776e-16,H4C3/H2AC6/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC25/H2AC8/H4C16/H2BC18/H2BC12/H3C10/H2AC11/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H2AC12/H2AC15/H2AC21/SEH1L/H4C15/H4C2/H4C4/CHMP4B/H2BC26/NUP42,32,Reactome
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,31/562,78/8976,0.3974358974358974,6.347659457979742,12.25882870364832,7.39354047093207e-18,2.7212998959140293e-16,2.5707930194344454e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/ELF3/H4C15/CCND1/H4C2/H4C4/RBPJ/H2BC26,31,Reactome
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,25/562,50/8976,0.5,7.98576512455516,12.801317618999235,1.419583807655541e-17,5.061703514171788e-16,4.781755983681823e-16,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H4C5/H2AC19/H4C14/H4C1/H4C11/CENPW/H4C15/H4C2/H4C4/CENPP/H2BC26,25,Reactome
REACTOME_MEIOSIS,REACTOME_MEIOSIS,31/562,80/8976,0.3875,6.18896797153025,12.047938140577099,1.7643301380005577e-17,6.10030511351102e-16,5.762915666068807e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/BLM/H4C15/RAD50/H4C2/TERF2/H4C4/H2BC26,31,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,30/562,75/8976,0.4,6.388612099644129,12.11078476080122,2.052027747223138e-17,6.886363704651766e-16,6.505499731134655e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/SEH1L/H4C15/H4C2/H4C4/H2BC26/NUP42,30,Reactome
REACTOME_AMYLOID_FIBER_FORMATION,REACTOME_AMYLOID_FIBER_FORMATION,28/562,68/8976,0.4117647058823529,6.576512455516014,11.929195645217572,9.878308120431441e-17,3.22032844726065e-15,3.0422218091193374e-15,H3-3B/H3-3A/H2AZ1/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/TGFBI/H4C4/H2BC26,28,Reactome
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,28/562,69/8976,0.4057971014492754,6.481200680798391,11.811869897995976,1.5665464563551847e-16,4.965081963059071e-15,4.690478278677513e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/H4C15/H4C2/H4C4/H2BC26,28,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,17/562,23/8976,0.7391304347826086,11.805044097168496,13.408812007568079,1.9656138573561137e-16,6.061528138495475e-15,5.7262833284001726e-15,SARS1/GARS1/DARS1/EPRS1/NARS1/LARS1/TARS1/IARS1/RARS1/CARS1/KARS1/YARS1/HARS1/AARS1/WARS1/MARS1/VARS1,17,Reactome
