category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,2/332,49/5974,0.04081632653061224,0.7344479960658962,-0.4527434793271836,0.7655048843370249,0.9915929491154466,0.9915929491154466,7849/486,2
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,5/332,114/5974,0.043859649122807015,0.7892094694567744,-0.551192720014657,0.7679139322395687,0.9915929491154466,0.9915929491154466,5336/2534/399694/9162/5321,5
Metabolism,Carbohydrate metabolism,hsa00051,Fructose and mannose metabolism,1/332,26/5974,0.038461538461538464,0.6920759962928638,-0.3816748093299105,0.7745916138773524,0.9915929491154466,0.9915929491154466,5210,1
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,2/332,51/5974,0.0392156862745098,0.7056461138672336,-0.512074033402509,0.7846458195522381,0.9915929491154466,0.9915929491154466,79644/4124,2
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",1/332,27/5974,0.037037037037037035,0.6664435519857206,-0.42135777457753576,0.7871732521074667,0.9915929491154466,0.9915929491154466,284716,1
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,1/332,27/5974,0.037037037037037035,0.6664435519857206,-0.42135777457753576,0.7871732521074667,0.9915929491154466,0.9915929491154466,7124,1
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,1/332,27/5974,0.037037037037037035,0.6664435519857206,-0.42135777457753576,0.7871732521074667,0.9915929491154466,0.9915929491154466,653689,1
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,4/332,96/5974,0.041666666666666664,0.7497489959839357,-0.5995776181286004,0.7892854845664957,0.9915929491154466,0.9915929491154466,5230/2023/5315/5224,4
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,3/332,75/5974,0.04,0.7197590361445784,-0.5924092211879789,0.7955948614567127,0.9915929491154466,0.9915929491154466,7422/595/7046,3
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,3/332,75/5974,0.04,0.7197590361445784,-0.5924092211879789,0.7955948614567127,0.9915929491154466,0.9915929491154466,5534/3717/4772,3
Metabolism,Glycan biosynthesis and metabolism,hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/332,28/5974,0.03571428571428571,0.6426419965576592,-0.4597469265499204,0.7990546175522827,0.9915929491154466,0.9915929491154466,54965,1
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,10/332,223/5974,0.04484304932735426,0.8069047490410071,-0.712854833682175,0.8029297952985027,0.9915929491154466,0.9915929491154466,5683/836/5534/2534/3305/7124/3312/4731/6352/440567,10
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,5/332,120/5974,0.041666666666666664,0.7497489959839357,-0.6717208839983511,0.8053446048893187,0.9915929491154466,0.9915929491154466,5571/51422/399694/10211/5577,5
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,5/332,120/5974,0.041666666666666664,0.7497489959839357,-0.6717208839983511,0.8053446048893187,0.9915929491154466,0.9915929491154466,653689/7422/7124/4217/6385,5
Organismal Systems,Nervous system,hsa04723,Retrograde endocannabinoid signaling,4/332,99/5974,0.04040404040404041,0.727029329438968,-0.6643216508892574,0.8088863166110336,0.9915929491154466,0.9915929491154466,2790/2770/4731/2787,4
Human Diseases,Infectious disease: viral,hsa05162,Measles,4/332,99/5974,0.04040404040404041,0.727029329438968,-0.6643216508892574,0.8088863166110336,0.9915929491154466,0.9915929491154466,836/595/3305/3312,4
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,6/332,142/5974,0.04225352112676056,0.76030884099779406,-0.7011907660404265,0.809742614620431,0.9915929491154466,0.9915929491154466,653689/7422/595/2770/153/3717,6
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,3/332,77/5974,0.03896103896103896,0.7010639962447192,-0.6404080486402148,0.8100663354748492,0.9915929491154466,0.9915929491154466,2770/817/8325,3
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,1/332,29/5974,0.034482758620689655,0.6204819277108434,-0.49694038166426263,0.8102745749980684,0.9915929491154466,0.9915929491154466,593,1
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,2/332,54/5974,0.037037037037037035,0.6664435519857206,-0.5972472040563235,0.8107861278891544,0.9915929491154466,0.9915929491154466,5534/817,2
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,5/332,121/5974,0.04132231404958678,0.7435527232898537,-0.6912740800814196,0.8110948186684496,0.9915929491154466,0.9915929491154466,5683/6712/3748/10939/4217,5
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,6/332,143/5974,0.04195804195804196,0.7549919959558514,-0.7193256199571503,0.8149898763145395,0.9915929491154466,0.9915929491154466,836/7124/330/6891/3717/6352,6
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,3/332,78/5974,0.038461538461538464,0.6920759962928638,-0.663988973239147,0.8169728071328523,0.9915929491154466,0.9915929491154466,5571/51422/3479,3
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,1/332,30/5974,0.03333333333333333,0.5997991967871485,-0.5330254447940217,0.8208698384296313,0.9925346335384896,0.9925346335384896,653689,1
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,1/332,31/5974,0.03225806451612903,0.5804508356004664,-0.568080132012767,0.8308750897151902,0.996194175065801,0.996194175065801,548644,1
Cellular Processes,Transport and catabolism,hsa04136,Autophagy - other,1/332,31/5974,0.03225806451612903,0.5804508356004664,-0.568080132012767,0.8308750897151902,0.996194175065801,0.996194175065801,79065,1
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,2/332,57/5974,0.03508771929824561,0.6313675755654196,-0.6783111157257052,0.8340647949726656,0.996194175065801,0.996194175065801,595/8313,2
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,3/332,81/5974,0.037037037037037035,0.6664435519857206,-0.7331492382455604,0.8364271847250593,0.996194175065801,0.996194175065801,8737/7124/6352,3
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,3/332,82/5974,0.036585365853658534,0.6583161915956508,-0.7556987685448207,0.8425051159117749,0.9989295789895895,0.9989295789895895,5336/8936/5321,3
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,10/332,234/5974,0.042735042735042736,0.7689733292142931,-0.8745061349981202,0.8471633617115057,0.9989295789895895,0.9989295789895895,8729/23550/23327/3305/729092/22841/3312/128866/7046/58513,10
Genetic Information Processing,"Folding, sorting and degradation",hsa04130,SNARE interactions in vesicular transport,1/332,33/5974,0.030303030303030304,0.545271997079226,-0.6353713848872992,0.8492447894931939,0.9989295789895895,0.9989295789895895,6809,1
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,8/332,194/5974,0.041237113402061855,0.7420196248913179,-0.8860788572389119,0.8538812946117678,0.9989295789895895,0.9989295789895895,1959/3600/5534/595/7124/7046/29882/4772,8
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,3/332,85/5974,0.03529411764705882,0.6350815024805103,-0.8219271419230276,0.8595815848980465,0.9989295789895895,0.9989295789895895,3479/595/399694,3
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,1/332,35/5974,0.02857142857142857,0.5141135972461274,-0.6992957094300765,0.8656245972061738,0.9989295789895895,0.9989295789895895,2180,1
Genetic Information Processing,Replication and repair,hsa03030,DNA replication,1/332,35/5974,0.02857142857142857,0.5141135972461274,-0.6992957094300765,0.8656245972061738,0.9989295789895895,0.9989295789895895,10714,1
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,1/332,37/5974,0.02702702702702703,0.4863236730706611,-0.7602486320297396,0.880229486908735,0.9989295789895895,0.9989295789895895,1780,1
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,2/332,66/5974,0.030303030303030304,0.545271997079226,-0.9010568288027151,0.8891867482480795,0.9989295789895895,0.9989295789895895,2770/153,2
Cellular Processes,Cell motility,hsa04814,Motor proteins,5/332,138/5974,0.036231884057971016,0.6519556486816832,-1.0033795596672743,0.8895576244964123,0.9989295789895895,0.9989295789895895,146439/4650/4645/7168/1780,5
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,4/332,115/5974,0.034782608695652174,0.6258774227344159,-0.9826522365369389,0.8897226096575113,0.9989295789895895,0.9989295789895895,527/1311/6891/1780,4
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,6/332,161/5974,0.037267080745341616,0.6705829529297314,-1.0277976128492272,0.8912452238964991,0.9989295789895895,0.9989295789895895,55973/3305/64215/3312/4217/10808,6
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,1/332,39/5974,0.02564102564102564,0.46138399752857584,-0.8185589332594759,0.8932512711011632,0.9989295789895895,0.9989295789895895,4124,1
Organismal Systems,Digestive system,hsa04976,Bile secretion,1/332,39/5974,0.02564102564102564,0.46138399752857584,-0.8185589332594759,0.8932512711011632,0.9989295789895895,0.9989295789895895,486,1
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,2/332,67/5974,0.029850746268656716,0.5371336090631181,-0.9241837366258052,0.8941355753868654,0.9989295789895895,0.9989295789895895,490/817,2
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,6/332,163/5974,0.03680981595092025,0.6623549412373421,-1.060174908087828,0.8977939842057503,0.9989295789895895,0.9989295789895895,5336/836/595/8737/7124/6891,6
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,5/332,141/5974,0.03546099290780142,0.6380842519012219,-1.0549206834655684,0.9000315868693313,0.9989295789895895,0.9989295789895895,5525/595/1875/29882/994,5
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,3/332,94/5974,0.031914893617021274,0.5742758267110997,-1.0091421189797913,0.9014534975260774,0.9989295789895895,0.9989295789895895,6935/3479/595,3
Genetic Information Processing,Replication and repair,hsa03410,Base excision repair,1/332,42/5974,0.023809523809523808,0.42842799770510614,-0.9016620262603658,0.9101848915942907,0.9989295789895895,0.9989295789895895,10714,1
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,3/332,97/5974,0.030927835051546393,0.5565147186684885,-1.0681592134357834,0.9126882335053434,0.9989295789895895,0.9989295789895895,4831/2766/6241,3
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,3/332,97/5974,0.030927835051546393,0.5565147186684885,-1.0681592134357834,0.9126882335053434,0.9989295789895895,0.9989295789895895,5571/51422/7124,3
Organismal Systems,Endocrine system,hsa04929,GnRH secretion,1/332,43/5974,0.023255813953488372,0.4184645558980106,-0.9283146705514137,0.9152116306352036,0.9989295789895895,0.9989295789895895,3783,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,4/332,123/5974,0.032520325203252036,0.5851699480850231,-1.1276036573707087,0.9175923691580623,0.9989295789895895,0.9989295789895895,3586/7124/2335/4772,4
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,2/332,73/5974,0.0273972602739726,0.4929856411949166,-1.0572255249893052,0.9197646279649081,0.9989295789895895,0.9989295789895895,817/5321,2
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",1/332,44/5974,0.022727272727272728,0.40895399780941954,-0.9544848379868859,0.9199578350913008,0.9989295789895895,0.9989295789895895,593,1
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,2/332,74/5974,0.02702702702702703,0.4863236730706611,-1.0785199026350643,0.9234241595219207,0.9989295789895895,0.9989295789895895,6023/9724,2
Organismal Systems,Endocrine system,hsa04927,Cortisol synthesis and secretion,1/332,46/5974,0.021739130434782608,0.39117338920900996,-1.005465568664198,0.9286702201124677,0.9989295789895895,0.9989295789895895,3739,1
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,3/332,102/5974,0.029411764705882353,0.5292345854004252,-1.1632160075199518,0.9288574289760146,0.9989295789895895,0.9989295789895895,81929/23279/64328,3
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,8/332,221/5974,0.03619909502262444,0.6513656435697542,-1.2810553393124053,0.931503782669645,0.9989295789895895,0.9989295789895895,836/8743/10787/8737/7124/330/5063/1780,8
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,2/332,77/5974,0.025974025974025976,0.4673759974964795,-1.1410358532171117,0.9334828911331652,0.9989295789895895,0.9989295789895895,5336/9734,2
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,12/332,312/5974,0.038461538461538464,0.6920759962928638,-1.355141569821973,0.9373064792622221,0.9989295789895895,0.9989295789895895,5683/144983/4744/836/5534/81929/440738/23279/7124/4217/4731/440567,12
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,8/332,225/5974,0.035555555555555556,0.6397858099062919,-1.3359945307533458,0.9392451072889536,0.9989295789895895,0.9989295789895895,5683/836/2770/4217/7345/817/4731/440567,8
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,1/332,52/5974,0.019230769230769232,0.3460379981464319,-1.1488643235002678,0.9495312311708588,0.999925996048921,0.9999259960489209,5664,1
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,3/332,113/5974,0.02654867256637168,0.47771617443224224,-1.3595922986999236,0.955216141355025,0.999925996048921,0.9999259960489209,527/4731/440567,3
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,15/332,392/5974,0.03826530612244898,0.6885449963117778,-1.547362929582813,0.9577301081295515,0.999925996048921,0.9999259960489209,5683/6712/5664/4744/836/5534/440738/7124/4217/7345/8313/817/4731/8325/440567,15
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,3/332,115/5974,0.02608695652173913,0.4694080670508119,-1.3936270657914667,0.9588991525207022,0.999925996048921,0.9999259960489209,4831/57026/7360,3
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,1/332,59/5974,0.01694915254237288,0.30498264243414336,-1.3013467762971176,0.9663073625425143,0.999925996048921,0.9999259960489209,595,1
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,5/332,172/5974,0.029069767441860465,0.5230806948725133,-1.5394621729201163,0.966813927232357,0.999925996048921,0.9999259960489209,5165/817/4731/7046/440567,5
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,2/332,92/5974,0.021739130434782608,0.39117338920900996,-1.4274923462050384,0.9676091933346034,0.999925996048921,0.9999259960489209,5583/5321,2
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,6/332,198/5974,0.030303030303030304,0.545271997079226,-1.5784086809354216,0.9683497273209967,0.999925996048921,0.9999259960489209,5571/51422/2180/4217/4731/440567,6
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,11/332,318/5974,0.03459119496855346,0.6224331287413806,-1.678423297044234,0.9713001256312308,0.999925996048921,0.9999259960489209,5683/5664/836/5534/7124/4217/4035/8313/4731/8325/440567,11
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,7/332,228/5974,0.03070175438596491,0.5524466286197421,-1.671391556845995,0.9741023224140068,0.999925996048921,0.9999259960489209,527/1201/58528/23457/968/219931/64121,7
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,2/332,100/5974,0.02,0.3598795180722892,-1.565826038425746,0.9781317394927107,0.999925996048921,0.9999259960489209,79065/440738,2
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,4/332,159/5974,0.025157232704402517,0.45267863908464046,-1.6967382841674017,0.9800425705188509,0.999925996048921,0.9999259960489209,79065/58528/440738/64121,4
Genetic Information Processing,Transcription,hsa03040,Spliceosome,3/332,140/5974,0.02142857142857143,0.3855851979345955,-1.7843959696279514,0.9864488505707998,0.999925996048921,0.9999259960489209,144983/3305/3312,3
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,1/332,77/5974,0.012987012987012988,0.23368799874823976,-1.6416636577940082,0.9881068349517249,0.999925996048921,0.9999259960489209,2180,1
Genetic Information Processing,Chromosome,hsa03083,Polycomb repressive complex,1/332,78/5974,0.01282051282051282,0.23069199876428792,-1.65888993289068,0.988776417925445,0.999925996048921,0.9999259960489209,84108,1
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,1/332,87/5974,0.011494252873563218,0.2068273092369478,-1.8077114947206938,0.9933405260975915,0.999925996048921,0.9999259960489209,605,1
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,6/332,259/5974,0.023166023166023165,0.4168488626319951,-2.3274033226605706,0.9969743382083612,0.999925996048921,0.9999259960489209,5683/548644/836/4217/4731/440567,6
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,2/332,178/5974,0.011235955056179775,0.2021795045349939,-2.6211975896081414,0.999616765487175,0.999925996048921,0.9999259960489209,5336/7124,2
Genetic Information Processing,Translation,hsa03010,Ribosome,1/332,164/5974,0.006097560975609756,0.10971936526594182,-2.804203602543275,0.999925996048921,0.999925996048921,0.9999259960489209,64951,1
