ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,collection
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,68,-0.8884156677739109,-1.66979183016663,7.726652647808791e-6,1.961897889704493e-4,1.856518370754973e-4,401,"tags=19%, list=3%, signal=19%",RAD50/H4C1/BLM/H2BC12/H4C5/H4C16/H2BC11/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H4C3,Reactome
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,46,-0.9058386124516074,-1.6657088036083387,3.9353295499337694e-5,9.012676302593418e-4,8.528577971992689e-4,401,"tags=26%, list=3%, signal=25%",RAD50/H4C1/H2BC12/H4C5/H4C16/H2BC11/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H4C3,Reactome
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,18,-0.9583339507720026,-1.662556953723328,4.2236058821261196e-4,0.007953164532200246,0.007525975810030875,362,"tags=17%, list=3%, signal=16%",DMAC2L/ATP5MK/ATP5MJ,Reactome
REACTOME_SELENOAMINO_ACID_METABOLISM,REACTOME_SELENOAMINO_ACID_METABOLISM,110,-0.873427439125456,-1.6597706263574352,5.5504333008794117e-8,2.401076331639686e-6,2.272107199190402e-6,90,"tags=9%, list=1%, signal=9%",RPS26/CTH/MARS1/KARS1/RARS1/DARS1/LARS1/IARS1/EPRS1/SARS1,Reactome
REACTOME_MITOCHONDRIAL_BIOGENESIS,REACTOME_MITOCHONDRIAL_BIOGENESIS,87,-0.8757312682982836,-1.6579454701104168,2.0284015317189316e-6,5.92293247261928e-5,5.6047937060654685e-5,49,"tags=7%, list=0%, signal=7%",DMAC2L/PRKAG1/MICOS10/ATP5MK/MICOS13/ATP5MJ,Reactome
REACTOME_HCMV_LATE_EVENTS,REACTOME_HCMV_LATE_EVENTS,75,-0.8825508015146455,-1.6576627013821865,1.2183251841549866e-6,3.648727731007755e-5,3.45274343687648e-5,490,"tags=32%, list=4%, signal=31%",NUP42/H2AC12/CHMP4B/H3C1/H4C1/H2AC11/H2BC12/H4C5/H3C10/H2AC19/H3C6/SEH1L/H2BC18/H2AC8/H4C16/H2BC11/H2AC25/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AC6/H4C3,Reactome
REACTOME_HCMV_EARLY_EVENTS,REACTOME_HCMV_EARLY_EVENTS,88,-0.8746984629300432,-1.6564262200769007,6.34111987991284e-7,2.17836118227594e-5,2.0613547597239885e-05,490,"tags=26%, list=4%, signal=25%",NUP42/H2AC12/H3C1/H4C1/H2AC11/H2BC12/H4C5/H3C10/H2AC19/H3C6/SEH1L/H2BC18/H2AC8/H4C16/H2BC11/H2AC25/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AC6/H4C3,Reactome
REACTOME_METALLOPROTEASE_DUBS,REACTOME_METALLOPROTEASE_DUBS,26,-0.9247693730340935,-1.6545307570448406,2.2280205584401499e-4,0.004565487740803675,0.00432026147065957,483,"tags=27%, list=4%, signal=26%",H2AC12/H2AC11/H2AC19/H2AC8/H2AC25/H2AC20/H2AC6,Reactome
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,16,-0.9606566123642293,-1.6411250030857665,2.295859174794678e-4,0.0046233853726899725,0.004375049244164087,237,"tags=38%, list=2%, signal=37%",HMGA1/H1-3/H1-1/H1-4/H1-0/H1-2,Reactome
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,25,-0.9154443123412765,-1.6364321736272407,9.524491076065057e-4,0.01660388892066267,0.015712043409062546,2,"tags=8%, list=0%, signal=8%",VBP1/PFDN5,Reactome
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,31,-0.9046090332956542,-1.6358398556286209,4.999980936799852e-4,0.008984581129511119,0.008501991876339828,103,"tags=13%, list=1%, signal=13%",GTF2H4/POLR1G/POLR1F/POLR1H,Reactome
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,48,-0.8860445509055144,-1.632210764076543,1.2268219245579966e-4,0.0026053236506977094,0.0024653837718390365,757,"tags=44%, list=6%, signal=41%",SMARCE1/H4C11/SMARCD1/H2AC12/H3C1/H4C1/H2AC11/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2AC25/H2AC20/H4C8/H2AX/H2AC6/H4C3/H2AZ2/H2AJ,Reactome
REACTOME_ESR_MEDIATED_SIGNALING,REACTOME_ESR_MEDIATED_SIGNALING,165,-0.8559886035054325,-1.6300119199728287,1.8912595121771944e-9,1.5059801773753074e-7,1.425089389188963e-7,296,"tags=14%, list=2%, signal=14%",H3C1/H4C1/GNG10/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/H3-3B,Reactome
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,66,-0.8690950846334359,-1.628984998664811,1.2746151881660618e-4,0.0026584831067463575,0.0025156878713803853,827,"tags=26%, list=6%, signal=24%",YWHAH/H4C11/WEE1/RAD50/H4C1/SFN/BLM/H2BC12/H4C5/H4C16/H2BC11/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H4C3,Reactome
REACTOME_SIGNALING_BY_NOTCH,REACTOME_SIGNALING_BY_NOTCH,168,-0.8515887476595252,-1.6210323682834222,5.614865575129446e-9,3.451664732500628e-7,3.2662652930115893e-7,532,"tags=17%, list=4%, signal=16%",HDAC9/TACC3/PSEN2/PSMA6/ELF3/H3C1/H4C1/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/PSMA2/H3-3A/H3-3B,Reactome
REACTOME_HCMV_INFECTION,REACTOME_HCMV_INFECTION,111,-0.8510037659111528,-1.617453035458912,2.3152877911033918e-6,6.438705095258957e-5,6.092862608166821e-5,490,"tags=22%, list=4%, signal=21%",NUP42/H2AC12/CHMP4B/H3C1/H4C1/H2AC11/H2BC12/H4C5/H3C10/H2AC19/H3C6/SEH1L/H2BC18/H2AC8/H4C16/H2BC11/H2AC25/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AC6/H4C3,Reactome
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,48,-0.8766433533512779,-1.6148925199458692,2.724461606678576e-4,0.005393510434916232,0.005103808540611071,724,"tags=23%, list=6%, signal=22%",H4C11/KMT2A/KMT5A/H3C1/H4C1/H4C5/H3C10/H3C6/H4C16/H4C8/H4C3,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,162,-0.8479974698576022,-1.6141644387132992,2.167671453673961e-8,1.0127361031564746e-6,9.583389584663828e-7,757,"tags=19%, list=6%, signal=18%",SMARCE1/H4C11/CBX6/RSPO3/SMARCD1/KMT2A/PSMA6/H3C1/H4C1/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/PSMA2/H3-3A/H3-3B,Reactome
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,161,-0.8395216802753758,-1.598922039265944,5.996938819466158e-8,2.501580193263026e-6,2.367212691894536e-6,296,"tags=16%, list=2%, signal=16%",PSMA6/H3C1/CSNK1A1/H4C1/RNF43/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/PSMA2/H3-3A/H3-3B,Reactome
REACTOME_HATS_ACETYLATE_HISTONES,REACTOME_HATS_ACETYLATE_HISTONES,100,-0.8355697133902996,-1.584524767424154,3.7513074566060525e-5,8.763054218631738e-4,8.292363851444957e-4,296,"tags=22%, list=2%, signal=22%",H2AC12/H3C1/H4C1/H2AC11/H2BC12/TAF6L/H4C5/H3C10/H2AC19/H3C6/H2BC18/H2AC8/H4C16/H2BC11/H2AC25/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AC6/H4C3,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,253,-0.828620237497774,-1.577687193520236,4.305506543563322e-11,1.04858234030737e-8,9.92259784897926e-9,551,"tags=13%, list=4%, signal=12%",SMARCD1/BCL7A/KMT2A/PPARG/TASOR/H3C1/H4C1/LPL/ACSL1/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/POLR1G/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/POLR1F/POLR1H/H2AZ2/H2AJ/H3-3A/H3-3B,Reactome
REACTOME_HOMOLOGY_DIRECTED_REPAIR,REACTOME_HOMOLOGY_DIRECTED_REPAIR,103,-0.8306437220565749,-1.5765965756399003,4.788251710601773e-5,0.0010709796572574023,0.0010134540736484073,401,"tags=13%, list=3%, signal=12%",RAD50/H4C1/BLM/H2BC12/H4C5/H4C16/H2BC11/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H4C3,Reactome
REACTOME_INTRAFLAGELLAR_TRANSPORT,REACTOME_INTRAFLAGELLAR_TRANSPORT,47,-0.8504451193178828,-1.5618721468992234,0.0019923459531028037,0.0332437153317725,0.03145809399636006,91,"tags=11%, list=1%, signal=11%",IFT88/DYNLT2/DYNC2I2/DYNLT2B/DYNC2I1,Reactome
REACTOME_RHO_GTPASE_EFFECTORS,REACTOME_RHO_GTPASE_EFFECTORS,228,-0.819277356648108,-1.5589329357985127,1.967832416703254e-8,9.576784427955836e-7,9.06238612955446e-7,296,"tags=11%, list=2%, signal=11%",H3C1/NCKAP1/H4C1/SFN/H2BC12/H4C5/H3C10/H2AC19/H3C6/SEH1L/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/H3-3B,Reactome
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,120,-0.8155776763931685,-1.5495358414106077,2.2961433305110284e-5,5.473255938850778e-4,5.179270670325628e-4,724,"tags=17%, list=6%, signal=16%",YWHAH/H4C11/CDC6/WEE1/RAD50/PSMA6/H4C1/SFN/BLM/H2BC12/H4C5/H4C16/H2BC11/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H4C3/PSMA2,Reactome
REACTOME_SIGNALING_BY_WNT,REACTOME_SIGNALING_BY_WNT,238,-0.8049947394946904,-1.531130595134395,6.264677405239937e-8,2.523152830800085e-6,2.387626597278379e-6,724,"tags=16%, list=6%, signal=15%",H4C11/PYGO1/CSNK1E/RSPO3/PPP3R1/GNG5/TMED5/SMURF1/PSMA6/H3C1/TLE5/ROR2/CSNK1A1/H4C1/RNF43/GNG10/H2BC12/H4C5/H3C10/H2AC19/H3C6/H2AC8/H4C16/H2BC11/H2AC20/H2BC15/H4C8/H2BC5/H2BC21/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/PSMA2/H3-3A/H3-3B,Reactome
