ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
REACTOME_MITOTIC_PROPHASE,REACTOME_MITOTIC_PROPHASE,23/261,101/8171,0.22772277227722773,7.1292060240506805,11.258257546810828,5.29488775684291e-14,9.742593472590954e-13,8.87311716725675e-13,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,22/261,94/8171,0.23404255319148937,7.3270563299910325,11.206851741210999,1.0468662750275095e-13,1.8884646529908016e-12,1.7199289059275491e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,24/261,118/8171,0.2033898305084746,6.367426456263394,10.667712354331451,2.1247321561704383e-13,3.759141507070776e-12,3.4236574824122852e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/ACSL1/LPL/H4C1/H3C1,24,Reactome
REACTOME_HCMV_EARLY_EVENTS,REACTOME_HCMV_EARLY_EVENTS,21/261,88/8171,0.23863636363636365,7.470872518286312,11.085644078569253,2.574937356224133e-13,4.469702580615476e-12,4.0708046386383514e-12,H4C3/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H2AC11/H4C1/H3C1,21,Reactome
REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_DNA_REPLICATION_PRE_INITIATION,23/261,109/8171,0.21100917431192662,6.605961545221273,10.702494333995418,3.0172611297224283e-13,5.140518961749323e-12,4.681754111616088e-12,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_TELOMERE_MAINTENANCE,REACTOME_TELOMERE_MAINTENANCE,20/261,80/8171,0.25,7.826628352490421,11.145336705143004,3.768444331737894e-13,6.303579609452477e-12,5.741017584810266e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/BLM/H4C1,20,Reactome
REACTOME_BASE_EXCISION_REPAIR,REACTOME_BASE_EXCISION_REPAIR,18/261,63/8171,0.2857142857142857,8.94471811713191,11.498334475900968,4.776964649826792e-13,7.847870496144014e-12,7.147488461019034e-12,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/ADPRS/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,18,Reactome
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,22/261,106/8171,0.20754716981132076,6.497578254897709,10.348209369467375,1.446967702594002e-12,2.3354566427833013e-11,2.1270291620772403e-11,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_HATS_ACETYLATE_HISTONES,REACTOME_HATS_ACETYLATE_HISTONES,21/261,100/8171,0.21,6.574367816091954,10.187672798499534,3.746503177847262e-12,5.942729178654278e-11,5.412371197035247e-11,H4C3/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/H3C6/H2AC19/H3C10/H4C5/TAF6L/H2BC12/H2AC11/H4C1/H3C1,21,Reactome
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,26/261,161/8171,0.16149068322981366,5.055710240118037,9.44075309126406,5.699897618511536e-12,8.887975947509513e-11,8.09476985608418e-11,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/FZD8/H3C6/H2AC19/H3C10/H4C5/H2BC12/RNF43/H4C1/CSNK1A1/H3C1,26,Reactome
REACTOME_HCMV_INFECTION,REACTOME_HCMV_INFECTION,21/261,111/8171,0.1891891891891892,5.92285388837113,9.485362975829558,3.1100904177624325e-11,4.76880530723573e-10,4.3432139869103444e-10,H4C3/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H2AC11/H4C1/H3C1,21,Reactome
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,20/261,101/8171,0.19801980198019803,6.199309586131027,9.55020375503395,3.903016381317092e-11,5.886516509527418e-10,5.36117521920346e-10,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/BLM/H4C1,20,Reactome
REACTOME_DNA_REPLICATION,REACTOME_DNA_REPLICATION,23/261,140/8171,0.16428571428571428,5.143212917350848,8.981719690509971,7.080802619965805e-11,1.050699743607829e-9,9.569302012721192e-10,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_SIGNALING_BY_WNT,REACTOME_SIGNALING_BY_WNT,29/261,238/8171,0.12184873949579832,3.8146591970121384,8.004581096705481,3.899614725674535e-10,5.694675472413607e-9,5.186455006912164e-9,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/FZD8/H3C6/H2AC19/H3C10/H4C5/H2BC12/GNG10/RNF43/H4C1/CSNK1A1/ROR2/TLE5/H3C1,29,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,23/261,162/8171,0.1419753086419753,4.444751903883449,8.043949760023741,1.4230864481895213e-9,2.045686769272437e-8,1.863119757827071e-8,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_ESR_MEDIATED_SIGNALING,REACTOME_ESR_MEDIATED_SIGNALING,23/261,165/8171,0.1393939393939394,4.363938232903751,7.92912441354844,2.0550153503058885e-9,2.9086371112021804e-8,2.6490562248477527e-8,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/GNG10/H4C1/H3C1,23,Reactome
REACTOME_SIGNALING_BY_NOTCH,REACTOME_SIGNALING_BY_NOTCH,23/261,168/8171,0.13690476190476192,4.286010764459041,7.817002563601172,2.941582779235108e-9,4.100388116509544e-8,3.7344495889491965e-8,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,25/261,214/8171,0.11682242990654206,3.6573029684534677,7.155110093505343,1.6271468051655088e-8,2.2342911354511464e-7,2.0348921553994424e-7,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/PDK3/H3C6/H2AC19/H3C10/H4C5/H2BC12/FABP5/GNG10/H4C1/H3C1,25,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,27/261,253/8171,0.1067193675889328,3.341011312525555,6.870669598964751,2.9681506319839683e-8,4.01573320797831e-7,3.657349695138141e-7,H3-3B/H3-3A/H2AJ/H2AZ2/POLR1H/POLR1F/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/ACSL1/LPL/H4C1/H3C1,27,Reactome
REACTOME_RHO_GTPASE_EFFECTORS,REACTOME_RHO_GTPASE_EFFECTORS,25/261,228/8171,0.10964912280701754,3.43273173354843,6.767252835061807,5.832763685405237e-8,7.777018247206983e-7,7.082959410499724e-7,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/SFN/H4C1/NCKAP1/H3C1,25,Reactome
REACTOME_CHROMATIN_ORGANIZATION,REACTOME_CHROMATIN_ORGANIZATION,25/261,230/8171,0.10869565217391304,3.40288189238714,6.714316123659554,6.937280375307604e-8,9.117568493261422e-7,8.303872449240381e-7,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/H3C6/JAK2/H2AC19/H3C10/H4C5/TAF6L/H2BC12/H2AC11/H4C1/H3C1,25,Reactome
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,13/261,66/8171,0.19696969696969696,6.166434459537907,7.654721998092123,1.2059951691823822e-7,1.562697965701115e-6,1.4232352181900317e-6,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/BLM/SFN/H4C1,13,Reactome
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,11/261,46/8171,0.2391304347826087,7.4863401632517075,8.013273979852254,1.416109349488535e-7,1.8094730576797948e-06,1.6479869037907514e-6,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/H4C1,11,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,11/261,55/8171,0.2,6.261302681992337,7.111261566663953,9.839414946185324e-7,1.2400358562315752e-5,1.129369040686881e-5,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/H4C1,11,Reactome
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,12/261,68/8171,0.17647058823529413,5.524678837052062,6.805535995549356,1.2975167369641475e-6,1.613128916225697e-5,1.4691654660362184e-5,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/BLM/H4C1,12,Reactome
REACTOME_HDMS_DEMETHYLATE_HISTONES,REACTOME_HDMS_DEMETHYLATE_HISTONES,8/261,32/8171,0.25,7.826628352490421,7.028113479771249,5.260232724335229e-6,6.452552141851215e-5,5.8766950857134626e-5,H4C3/H4C8/H4C16/H3C6/H3C10/H4C5/H4C1/H3C1,8,Reactome
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,6/261,16/8171,0.375,11.739942528735632,7.8107548329307805,6.134651891658296e-6,7.426157553060043e-5,6.76341122681441e-5,H1-2/H1-0/H1-4/H1-1/H1-3/HMGA1,6,Reactome
REACTOME_M_PHASE,REACTOME_M_PHASE,26/261,324/8171,0.08024691358024691,2.5122510761080363,5.045307274239719,1.2823862815435302e-5,1.532201790935127e-4,1.3954606700049898e-4,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/CEP43/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/EML4/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,26,Reactome
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,5/261,12/8171,0.4166666666666667,13.044380587484037,7.584023444550363,2.108797161897613e-5,2.487299216597185e-4,2.265320567976383e-4,H1-2/H1-0/H1-4/H1-1/H1-3,5,Reactome
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,14/261,120/8171,0.11666666666666667,3.65242656449553,5.316821972041946,2.631038721698945e-5,3.0639944607126955e-4,2.790548730809274e-4,PSMA2/H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/BLM/SFN/H4C1,14,Reactome
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,8/261,45/8171,0.17777777777777778,5.5656023839931885,5.578391293790525,7.519595995798673e-5,8.647535395168474e-4,7.875787385073348e-4,EPRS1/IARS1/LARS1/DARS1/RARS1/KARS1/MARS1/MITF,8,Reactome
REACTOME_HOMOLOGY_DIRECTED_REPAIR,REACTOME_HOMOLOGY_DIRECTED_REPAIR,12/261,103/8171,0.11650485436893204,3.6473607856266046,4.911247709751567,1.0087564879139126e-4,0.0011457481097293823,0.001043495990096783,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/BLM/H4C1,12,Reactome
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,8/261,48/8171,0.16666666666666666,5.217752234993614,5.3233680840754936,1.2116504292084695e-4,0.0013594126766729169,0.0012380920945442128,H4C3/H4C8/H4C16/H3C6/H3C10/H4C5/H4C1/H3C1,8,Reactome
REACTOME_METALLOPROTEASE_DUBS,REACTOME_METALLOPROTEASE_DUBS,6/261,26/8171,0.23076923076923078,7.224580017683467,5.774231931776546,1.3472043702347973e-4,0.001493286771826522,0.0013600186159884575,H2AC6/H2AC20/H2AC25/H2AC8/H2AC19/H2AC11,6,Reactome
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,4/261,10/8171,0.4,12.522605363984674,6.622501103118933,1.8352594481325587e-4,0.0020100460622404213,0.0018306598003928786,IARS1/LARS1/VARS1/VARS2,4,KEGG
REACTOME_DNA_REPAIR,REACTOME_DNA_REPAIR,20/261,279/8171,0.07168458781362007,2.244194509674673,3.840960881676339,5.892417091171291e-4,0.00637767496926775,0.005808500315259872,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/ADPRS/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/BLM/H4C1/ERCC8,20,Reactome
REACTOME_TRANSLATION,REACTOME_TRANSLATION,20/261,288/8171,0.06944444444444445,2.174063431247339,3.6845553249891765,8.782331726437195e-4,0.00937206808203522,0.00853565926006869,SARS1/GARS1/EPRS1/IARS1/LARS1/NARS1/TARS1/DARS1/RARS1/CARS1/KARS1/YARS1/HARS1/AARS1/MARS1/WARS1/TSFM/VARS1/VARS2/EIF4A1,20,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,12/261,130/8171,0.09230769230769231,2.8898320070733865,3.945325917163333,8.862716555837653e-4,0.00937206808203522,0.00853565926006869,H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/BLM/H4C1,12,Reactome
REACTOME_CELL_CYCLE_MITOTIC,REACTOME_CELL_CYCLE_MITOTIC,27/261,446/8171,0.06053811659192825,1.895237358899026,3.5318270040462347,9.810900389257667e-4,0.010256850406951198,0.00934147931800132,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/CEP43/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/EML4/H3C6/JAK2/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,27,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,13/261,152/8171,0.08552631578947369,2.6775307521677756,3.792060151728479,0.001119004019056094,0.011567232556534905,0.010534916607553528,PSMA2/H2AC6/H2BC21/H2BC5/H2BC15/H2AC20/H2AC25/H2BC11/H2AC8/H2BC18/H2AC19/H2BC12/H2AC11,13,Reactome
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,11/261,130/8171,0.08461538461538462,2.6490126731506045,3.4425771247185932,0.002888170703177612,0.029523522743593364,0.026888700347712034,EPRS1/IARS1/LARS1/DARS1/RARS1/KARS1/MARS1/ATP6V0C/MLPH/MITF/MET,11,Reactome
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,13/261,170/8171,0.07647058823529412,2.3940274960558936,3.3363123694033505,0.0030529748183434615,0.030865239921714114,0.02811067617584032,CCN2/CCN1/SDC4/PDK3/CCN5/SLC2A5/NEDD4L/ENO1/PGK1/SDC3/PGAM2/BTG1/HMOX1,13,Hallmarks
REACTOME_ALK_MUTANTS_BIND_TKIS,REACTOME_ALK_MUTANTS_BIND_TKIS,3/261,10/8171,0.3,9.391954022988505,4.823190851287291,0.003272523356299138,0.03237334933113126,0.02948419458533236,EML4/FN1/PPM1B,3,Reactome
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,3/261,10/8171,0.3,9.391954022988505,4.823190851287291,0.003272523356299138,0.03237334933113126,0.02948419458533236,KCNMA1/KCNMB4/IRAG1,3,Reactome
REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE_CHECKPOINTS,15/261,221/8171,0.06787330316742081,2.1248764757892546,3.0793598807852547,0.004721621598380405,0.04621161564372311,0.04208746687918032,PSMA2/H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/SEH1L/H4C5/H2BC12/BLM/SFN/H4C1,15,Reactome
