gene	rho	pvalue	padj	program
SERPINA1	0.22668843857745474	0.0	0.0	late_up
PSMB6	0.22647376039603273	0.0	0.0	late_up
PTS	0.22634117350817984	0.0	0.0	late_up
ABI3BP	-0.22633629456520835	0.0	0.0	late_down
COX5A	0.226256993890824	0.0	0.0	late_up
LMNA	0.22589078651189579	0.0	0.0	late_up
DGUOK	0.2257941610821282	0.0	0.0	late_up
COX14	0.225381221264033	0.0	0.0	late_up
MT2A	-0.2251500827751138	0.0	0.0	late_down
TSPAN3	0.2248533634495373	0.0	0.0	late_up
TMEM98	0.22461763819719482	0.0	0.0	late_up
DDIT4	0.22448862761404123	0.0	0.0	late_up
TMED5	0.22445842963185825	0.0	0.0	late_up
UBE2A	0.22435728736134547	0.0	0.0	late_up
RIOK3	0.22421314408797607	0.0	0.0	late_up
CREG1	0.22413237922456053	0.0	0.0	late_up
OAZ1	0.22395115060094406	0.0	0.0	late_up
CYLD	0.22394927114157157	0.0	0.0	late_up
CAMK2N1	0.22391061825335445	0.0	0.0	late_up
SSU72	0.22370991305067217	0.0	0.0	late_up
C1QTNF4	0.22369099061251943	0.0	0.0	late_up
KRAS	0.22350865644936915	0.0	0.0	late_up
FIS1	0.2233131869398099	0.0	0.0	late_up
GPBP1	0.223294348869051	0.0	0.0	late_up
PSMA3	0.22317549499716544	0.0	0.0	late_up
KDELR1	0.2230250133266459	0.0	0.0	late_up
ARL2	0.2228511125194905	0.0	0.0	late_up
SUMO1	0.22282925421043961	0.0	0.0	late_up
AK6	0.22282283366590566	0.0	0.0	late_up
RILPL2	0.22265381830861086	0.0	0.0	late_up
SUB1	0.222626656880663	0.0	0.0	late_up
AP001816.1	0.2226133291970145	0.0	0.0	late_up
OSER1	0.2222353184279454	0.0	0.0	late_up
PEA15	0.2220106417287079	0.0	0.0	late_up
HBP1	0.22177030548096963	0.0	0.0	late_up
SEC11C	0.2216725662169825	0.0	0.0	late_up
LAMTOR1	0.22153003870619659	0.0	0.0	late_up
RPS18	0.2212996968409913	0.0	0.0	late_up
PSMD7	0.22123696100748422	0.0	0.0	late_up
COMP	-0.2211027644629654	0.0	0.0	late_down
PERP	0.2210245105859896	0.0	0.0	late_up
MED19	0.22095440451895917	0.0	0.0	late_up
PAIP2	0.2206082873296136	0.0	0.0	late_up
SLC9A3R2	0.2203117098749715	0.0	0.0	late_up
EIF3M	0.2202630206989597	0.0	0.0	late_up
EEF1B2	0.22025210695473732	0.0	0.0	late_up
GUK1	0.22022561219859002	0.0	0.0	late_up
ZFAND6	0.21999054294641895	0.0	0.0	late_up
ATP5PO	0.21979125095137694	0.0	0.0	late_up
MANF	0.21971205604831126	0.0	0.0	late_up
