gene	cell_type	comparison	log2FC	padj	baseMean	direction	pain_categories	significant
ANGPT1	Endothelial cells	healthy_vs_degenerated_all	-1.2996368223510957	0.9999454704999576	9.02340714634463	DOWN	Neovascularization	False
ANGPT2	Endothelial cells	healthy_vs_degenerated_all	-1.8116617009001896	0.2617099674418552	32.708564672604744	DOWN	Neovascularization	False
ASIC3	Endothelial cells	healthy_vs_degenerated_all	0.5179601082224061		0.0701858663545572	UP	Nociception_ion_channels	False
BDKRB2	Endothelial cells	healthy_vs_degenerated_all	0.9502521567728988	0.9999454704999576	12.351099506463198	UP	Inflammatory_pain	False
BDNF	Endothelial cells	healthy_vs_degenerated_all	-1.274636347432538		0.4119666037122039	DOWN	Neuropeptides; Neurotrophin_signaling	False
CCL2	Endothelial cells	healthy_vs_degenerated_all	0.3134141879643648	0.9999454704999576	230.3435001893756	UP	Inflammatory_pain	False
CXCL8	Endothelial cells	healthy_vs_degenerated_all	0.065750293313355	0.9999454704999576	36.71953663715573	UP	Inflammatory_pain	False
FGF2	Endothelial cells	healthy_vs_degenerated_all	-0.6386200399910188	0.9999454704999576	20.405674004959383	DOWN	Neovascularization	False
FLT1	Endothelial cells	healthy_vs_degenerated_all	0.2647497321819119	0.9999454704999576	313.5479494236118	UP	Neovascularization	False
GAL	Endothelial cells	healthy_vs_degenerated_all	0.1257926997749676		0.1851202212349339	UP	Neuropeptides	False
NGF	Endothelial cells	healthy_vs_degenerated_all	-1.7373077834037918		6.806468127859877	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	Endothelial cells	healthy_vs_degenerated_all	0.8916790882961543		3.752734433865073	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP1	Endothelial cells	healthy_vs_degenerated_all	-0.1962525185581151	0.9999454704999576	165.14267192540146	DOWN	Nerve_guidance	False
NRP2	Endothelial cells	healthy_vs_degenerated_all	-0.5560863466127449	0.9999454704999576	84.47272033190511	DOWN	Nerve_guidance	False
NTN1	Endothelial cells	healthy_vs_degenerated_all	0.3594379094545576		0.9051622031467146	UP	Nerve_guidance	False
NTN4	Endothelial cells	healthy_vs_degenerated_all	0.3623884353440167	0.9999454704999576	28.60323896135153	UP	Nerve_guidance	False
NTRK2	Endothelial cells	healthy_vs_degenerated_all	0.4161272824913031	0.9999454704999576	31.849697936866846	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	Endothelial cells	healthy_vs_degenerated_all	-1.551023719044326		6.311674943187667	DOWN	Nociception_ion_channels	False
P2RX7	Endothelial cells	healthy_vs_degenerated_all	0.2631394635221362		3.4511337781640656	UP	Nociception_ion_channels	False
PDGFA	Endothelial cells	healthy_vs_degenerated_all	-0.6445074155147691	0.9999454704999576	72.25924437855414	DOWN	Neovascularization	False
PLA2G2A	Endothelial cells	healthy_vs_degenerated_all	-0.5938988829071172	0.9999454704999576	47.08676558753243	DOWN	Inflammatory_pain	False
PTGES	Endothelial cells	healthy_vs_degenerated_all	0.0500159518308857		0.4478924570835615	UP	Inflammatory_pain	False
PTGS2	Endothelial cells	healthy_vs_degenerated_all	0.8192079030176991	0.9999454704999576	28.45546637509205	UP	Inflammatory_pain	False
ROBO1	Endothelial cells	healthy_vs_degenerated_all	0.5887589598145369	0.9999454704999576	12.05004518751556	UP	Nerve_guidance	False
ROBO2	Endothelial cells	healthy_vs_degenerated_all	0.0006090834581864		0.0749238513297354	UP	Nerve_guidance	False
SEMA3A	Endothelial cells	healthy_vs_degenerated_all	-0.029682734216993		1.3659315426355054	DOWN	Nerve_guidance	False
SEMA3E	Endothelial cells	healthy_vs_degenerated_all	-0.9180228560328194		5.917053616066302	DOWN	Nerve_guidance	False
SLIT3	Endothelial cells	healthy_vs_degenerated_all	1.0593119924134966	0.9999454704999576	40.8667210640154	UP	Nerve_guidance	False
TNF	Endothelial cells	healthy_vs_degenerated_all	-0.9227571759531402		1.1436896091101894	DOWN	Inflammatory_pain	False
TRPV1	Endothelial cells	healthy_vs_degenerated_all	0.3071684166788409		1.9799856977823311	UP	Nociception_ion_channels	False
TRPV4	Endothelial cells	healthy_vs_degenerated_all	-1.234934705035508		3.152603923108678	DOWN	Nociception_ion_channels	False
UNC5B	Endothelial cells	healthy_vs_degenerated_all	-0.0711987494840198	0.9999454704999576	22.88409580530545	DOWN	Nerve_guidance	False
VEGFA	Endothelial cells	healthy_vs_degenerated_all	-1.2040547849750407	0.9999454704999576	48.05531207199399	DOWN	Neovascularization	False
VEGFB	Endothelial cells	healthy_vs_degenerated_all	-0.6411440388012577	0.9999454704999576	26.40280536520129	DOWN	Neovascularization	False
ANGPT1	Endothelial cells	healthy_vs_degenerated_severe	-1.0495036773169295	0.9993682380772286	14.023517055867748	DOWN	Neovascularization	False
ANGPT2	Endothelial cells	healthy_vs_degenerated_severe	-1.9929061825271	0.3460307448929701	44.75804564545658	DOWN	Neovascularization	False
ASIC3	Endothelial cells	healthy_vs_degenerated_severe	0.1991911361923891		0.1093082484719961	UP	Nociception_ion_channels	False
BDKRB2	Endothelial cells	healthy_vs_degenerated_severe	1.1491982515686667	0.9993682380772286	17.94026236997103	UP	Inflammatory_pain	False
BDNF	Endothelial cells	healthy_vs_degenerated_severe	-1.6550190434805123		0.6408583038670338	DOWN	Neuropeptides; Neurotrophin_signaling	False
CCL2	Endothelial cells	healthy_vs_degenerated_severe	0.7091199532042556	0.9993682380772286	353.24012551777884	UP	Inflammatory_pain	False
CXCL8	Endothelial cells	healthy_vs_degenerated_severe	0.4288768225064731	0.9993682380772286	55.61333619325743	UP	Inflammatory_pain	False
FGF2	Endothelial cells	healthy_vs_degenerated_severe	-1.2764503416375537	0.9993682380772286	22.11766847954293	DOWN	Neovascularization	False
FLT1	Endothelial cells	healthy_vs_degenerated_severe	0.2353404335344733	0.9993682380772286	406.2432743263452	UP	Neovascularization	False
GAL	Endothelial cells	healthy_vs_degenerated_severe	-0.0775042595004332		0.287972130729074	DOWN	Neuropeptides	False
NGF	Endothelial cells	healthy_vs_degenerated_severe	-1.837242077012985		9.374824267619337	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	Endothelial cells	healthy_vs_degenerated_severe	-0.1808610101003681		2.256896534174451	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP1	Endothelial cells	healthy_vs_degenerated_severe	-0.3081114598276501	0.9993682380772286	212.9210799266094	DOWN	Nerve_guidance	False
NRP2	Endothelial cells	healthy_vs_degenerated_severe	-0.3529777457492521	0.9993682380772286	123.58151781521292	DOWN	Nerve_guidance	False
NTN1	Endothelial cells	healthy_vs_degenerated_severe	0.5561937346219028		1.4107642771269395	UP	Nerve_guidance	False
NTN4	Endothelial cells	healthy_vs_degenerated_severe	0.3760228450678224	0.9993682380772286	37.30981870021952	UP	Nerve_guidance	False
NTRK2	Endothelial cells	healthy_vs_degenerated_severe	0.0798439118734501	0.9993682380772286	35.19435111902897	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	Endothelial cells	healthy_vs_degenerated_severe	-1.7250965592611245		8.57456210969297	DOWN	Nociception_ion_channels	False
P2RX7	Endothelial cells	healthy_vs_degenerated_severe	-0.2343668045148076		2.98283633850755	DOWN	Nociception_ion_channels	False
PDGFA	Endothelial cells	healthy_vs_degenerated_severe	-0.5951457329433104	0.9993682380772286	100.20160356977247	DOWN	Neovascularization	False
PLA2G2A	Endothelial cells	healthy_vs_degenerated_severe	-0.1882461240463358	0.9993682380772286	73.29653791337772	DOWN	Inflammatory_pain	False
PTGES	Endothelial cells	healthy_vs_degenerated_severe	0.0399828894606272		0.6971757852821608	UP	Inflammatory_pain	False
PTGS2	Endothelial cells	healthy_vs_degenerated_severe	1.0290989231233143	0.9993682380772286	40.69362881186023	UP	Inflammatory_pain	False
ROBO1	Endothelial cells	healthy_vs_degenerated_severe	-0.1218985907339101	0.9993682380772286	10.356159238799629	DOWN	Nerve_guidance	False
ROBO2	Endothelial cells	healthy_vs_degenerated_severe	-0.4626076579327547		0.1163001459704564	DOWN	Nerve_guidance	False
SEMA3A	Endothelial cells	healthy_vs_degenerated_severe	0.1520346804882117		2.1223971827663943	UP	Nerve_guidance	False
SEMA3E	Endothelial cells	healthy_vs_degenerated_severe	-0.9554574449415254		8.014886367264479	DOWN	Nerve_guidance	False
SLIT3	Endothelial cells	healthy_vs_degenerated_severe	0.0491705504254602	0.9993682380772286	32.52087792606491	UP	Nerve_guidance	False
TNF	Endothelial cells	healthy_vs_degenerated_severe	-0.9163281965442728		1.7618929587896983	DOWN	Inflammatory_pain	False
TRPV1	Endothelial cells	healthy_vs_degenerated_severe	0.5317534984314461		3.0749711853889727	UP	Nociception_ion_channels	False
TRPV4	Endothelial cells	healthy_vs_degenerated_severe	-1.0446555422987147		4.896506803442761	DOWN	Nociception_ion_channels	False
UNC5B	Endothelial cells	healthy_vs_degenerated_severe	0.0967025713725314	0.9993682380772286	33.06611802681794	UP	Nerve_guidance	False
VEGFA	Endothelial cells	healthy_vs_degenerated_severe	-1.2106531816704424	0.9993682380772286	67.25563932484856	DOWN	Neovascularization	False
VEGFB	Endothelial cells	healthy_vs_degenerated_severe	-0.4218397695614411	0.9993682380772286	39.77917532995523	DOWN	Neovascularization	False
ANGPT1	Tcm/Naive helper T cells	mild_vs_severe	1.2119447399980978	0.9991246290801534	0.1613299388693621	UP	Neovascularization	False
ASIC3	Tcm/Naive helper T cells	mild_vs_severe	1.211944739998098	0.9991246290801534	0.1343347051848965	UP	Nociception_ion_channels	False
BDKRB2	Tcm/Naive helper T cells	mild_vs_severe	1.2119447399980978	0.9991246290801534	0.1613299388693621	UP	Inflammatory_pain	False
CCL2	Tcm/Naive helper T cells	mild_vs_severe	1.2119447399980978	0.9991246290801534	0.1613299388693621	UP	Inflammatory_pain	False
CXCL8	Tcm/Naive helper T cells	mild_vs_severe	-1.6316214031331795	0.9991246290801534	40.82381381607495	DOWN	Inflammatory_pain	False
FGF2	Tcm/Naive helper T cells	mild_vs_severe	2.9906442359230025	0.9991246290801534	1.4775857591314143	UP	Neovascularization	False
FLT1	Tcm/Naive helper T cells	mild_vs_severe	1.0987807524629971	0.9991246290801534	2.1856664133499977	UP	Neovascularization	False
NGFR	Tcm/Naive helper T cells	mild_vs_severe	0.6666163171518021	0.9991246290801534	1.5413816525226782	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	Tcm/Naive helper T cells	mild_vs_severe	1.848780254004352	0.9991246290801534	0.2617847892170629	UP	Nerve_guidance	False
NTN4	Tcm/Naive helper T cells	mild_vs_severe	-2.4031908986153847	0.9991246290801534	0.914072370946996	DOWN	Nerve_guidance	False
NTRK2	Tcm/Naive helper T cells	mild_vs_severe	-1.353292814142297	0.9991246290801534	1.0069350362810303	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	Tcm/Naive helper T cells	mild_vs_severe	-0.913383716207508	0.9991246290801534	0.8370463015329831	DOWN	Nociception_ion_channels	False
P2RX7	Tcm/Naive helper T cells	mild_vs_severe	-0.073101293021739	0.9991246290801534	1.6949449750645158	DOWN	Nociception_ion_channels	False
PDGFA	Tcm/Naive helper T cells	mild_vs_severe	-2.3951522191690717	0.9991246290801534	0.4449136822752946	DOWN	Neovascularization	False
PLA2G2A	Tcm/Naive helper T cells	mild_vs_severe	3.2655031436763804	0.9991246290801534	1.5585506196945629	UP	Inflammatory_pain	False
PTGES	Tcm/Naive helper T cells	mild_vs_severe	-0.2018524046546395	0.9991246290801534	0.261452900120695	DOWN	Inflammatory_pain	False
PTGS2	Tcm/Naive helper T cells	mild_vs_severe	-0.7212920532705739	0.9991246290801534	6.236065695279225	DOWN	Inflammatory_pain	False
ROBO1	Tcm/Naive helper T cells	mild_vs_severe	1.9341561410860024	0.9991246290801534	0.3616950749968578	UP	Nerve_guidance	False
SEMA3A	Tcm/Naive helper T cells	mild_vs_severe	2.711537250165406	0.9991246290801534	0.530454199586856	UP	Nerve_guidance	False
TNF	Tcm/Naive helper T cells	mild_vs_severe	-1.814382696665676	0.9991246290801534	3.5884139264484096	DOWN	Inflammatory_pain	False
TRPV1	Tcm/Naive helper T cells	mild_vs_severe	2.7184663616165072	0.9991246290801534	0.537338820739586	UP	Nociception_ion_channels	False
UNC5B	Tcm/Naive helper T cells	mild_vs_severe	0.3192508518179085	0.9991246290801534	0.2248890363372613	UP	Nerve_guidance	False
VEGFA	Tcm/Naive helper T cells	mild_vs_severe	1.342650698411996	0.9991246290801534	3.378557249822645	UP	Neovascularization	False
VEGFB	Tcm/Naive helper T cells	mild_vs_severe	0.0080628105338223	0.9991246290801534	6.087573885153485	UP	Neovascularization	False
ANGPT1	Tem/Trm cytotoxic T cells	mild_vs_severe	0.241059190903669	0.9999750783736896	0.0746076530638674	UP	Neovascularization	False
ANGPT2	Tem/Trm cytotoxic T cells	mild_vs_severe	-0.1523444369400819	0.9999750783736896	0.8643344066653685	DOWN	Neovascularization	False
CCL2	Tem/Trm cytotoxic T cells	mild_vs_severe	3.1872533759976767	0.9999750783736896	0.7526061060846571	UP	Inflammatory_pain	False
CXCL8	Tem/Trm cytotoxic T cells	mild_vs_severe	0.4789021764703957	0.9999750783736896	22.954688581696683	UP	Inflammatory_pain	False
FGF2	Tem/Trm cytotoxic T cells	mild_vs_severe	2.879922321560521	0.9999750783736896	0.8894060875984958	UP	Neovascularization	False
FLT1	Tem/Trm cytotoxic T cells	mild_vs_severe	-1.9381294906300368	0.9999750783736896	0.5859534451786292	DOWN	Neovascularization	False
NGFR	Tem/Trm cytotoxic T cells	mild_vs_severe	-0.7744288851188494	0.9999750783736896	4.163036089975103	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	Tem/Trm cytotoxic T cells	mild_vs_severe	1.962899711199555	0.9999750783736896	0.2267046607695468	UP	Nerve_guidance	False
P2RX4	Tem/Trm cytotoxic T cells	mild_vs_severe	-1.0469479677996574	0.9999750783736896	0.7916657730755281	DOWN	Nociception_ion_channels	False
P2RX7	Tem/Trm cytotoxic T cells	mild_vs_severe	1.5634175928429948	0.9999750783736896	1.6585366914988957	UP	Nociception_ion_channels	False
PDGFA	Tem/Trm cytotoxic T cells	mild_vs_severe	3.273665383197394	0.9999750783736896	2.997070471127875	UP	Neovascularization	False
PLA2G2A	Tem/Trm cytotoxic T cells	mild_vs_severe	2.0329328790947168	0.9999750783736896	2.013701102004733	UP	Inflammatory_pain	False
PTGES	Tem/Trm cytotoxic T cells	mild_vs_severe	0.241059190903669	0.9999750783736896	0.0746076530638674	UP	Inflammatory_pain	False
PTGS2	Tem/Trm cytotoxic T cells	mild_vs_severe	0.4657959160626368	0.9999750783736896	3.285967920985562	UP	Inflammatory_pain	False
ROBO2	Tem/Trm cytotoxic T cells	mild_vs_severe	0.2799480404339489	0.9999750783736896	0.0551289726494704	UP	Nerve_guidance	False
SEMA3A	Tem/Trm cytotoxic T cells	mild_vs_severe	2.9600884932978144	0.9999750783736896	0.4534093215390937	UP	Nerve_guidance	False
SLIT3	Tem/Trm cytotoxic T cells	mild_vs_severe	0.241059190903669	0.9999750783736896	0.0746076530638674	UP	Nerve_guidance	False
TNF	Tem/Trm cytotoxic T cells	mild_vs_severe	-0.377085841127749	0.9999750783736896	25.58440803795065	DOWN	Inflammatory_pain	False
TRPV1	Tem/Trm cytotoxic T cells	mild_vs_severe	-1.3722995067649313	0.9999750783736896	0.4518647626055762	DOWN	Nociception_ion_channels	False
UNC5B	Tem/Trm cytotoxic T cells	mild_vs_severe	-0.9472927326265592	0.9999750783736896	0.3005400343666555	DOWN	Nerve_guidance	False
VEGFA	Tem/Trm cytotoxic T cells	mild_vs_severe	-0.977992696934797	0.9999750783736896	3.0543079392453154	DOWN	Neovascularization	False
VEGFB	Tem/Trm cytotoxic T cells	mild_vs_severe	0.8963668987249863	0.9999750783736896	4.801860557206685	UP	Neovascularization	False
ANGPT1	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.5056554058127283	0.9992875552976604	71.06116582632696	UP	Neovascularization	False
ANGPT2	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.3070705405346511	0.9992875552976604	68.6478875395899	UP	Neovascularization	False
BDKRB2	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.7187123348930532	0.9992875552976604	35.58873830183389	UP	Inflammatory_pain	False
CCL2	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.8216322636982639	0.9992875552976604	314.6024189164832	UP	Inflammatory_pain	False
CXCL8	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.4350187638331034	0.9992875552976604	667.3436890914588	DOWN	Inflammatory_pain	False
FGF2	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.197213370905704	0.9992875552976604	4415.711967043978	DOWN	Neovascularization	False
FLT1	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.2442265822994624	0.9992875552976604	849.0034717852237	UP	Neovascularization	False
GAL	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.6739245782042955	0.9992875552976604	17.68967640770415	UP	Neuropeptides	False
NGF	NP_mature_chondrocyte	healthy_vs_degenerated_all	1.14774014912682	0.9992875552976604	801.2475388874228	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.000635738052043	0.9998983994996536	38.841833784959405	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.5182199405557186	0.9992875552976604	2861.176182355844	UP	Nerve_guidance	False
NTN1	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.2073906369282311	0.9992875552976604	93.28989039962796	DOWN	Nerve_guidance	False
NTN4	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.1792801261067692	0.9992875552976604	130.16206652836286	DOWN	Nerve_guidance	False
NTRK2	NP_mature_chondrocyte	healthy_vs_degenerated_all	-1.2001480079066045	0.9992875552976604	606.178613198962	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.0967272541098833	0.9992875552976604	133.41532563592335	DOWN	Nociception_ion_channels	False
P2RX7	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.6438694677729541	0.9992875552976604	13.38475093748804	DOWN	Nociception_ion_channels	False
PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.9658103324306508	0.9992875552976604	488.8207267679836	UP	Neovascularization	False
PLA2G2A	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.2654707742380222	0.9992875552976604	11562.186421052498	DOWN	Inflammatory_pain	False
PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_all	3.01672574800338	0.9992875552976604	879.115868932666	UP	Inflammatory_pain	False
PTGS2	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.7618022066070057	0.9992875552976604	6530.100094229169	UP	Inflammatory_pain	False
ROBO1	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.4901633586884518	0.9992875552976604	177.59646686517289	UP	Nerve_guidance	False
ROBO2	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.2027863160576061	0.9992875552976604	66.05619646586307	DOWN	Nerve_guidance	False
SEMA3A	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.2093043498798441	0.9992875552976604	1431.801254744387	UP	Nerve_guidance	False
SEMA3E	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.9444440621899406	0.9992875552976604	1051.0444452421225	DOWN	Nerve_guidance	False
SLIT3	NP_mature_chondrocyte	healthy_vs_degenerated_all	1.4266647562183854	0.9992875552976604	28.51749606455614	UP	Nerve_guidance	False
TNF	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.1657869336803269	0.9992875552976604	34.46405811695439	UP	Inflammatory_pain	False
TRPV1	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.2795253289527725	0.9992875552976604	36.83139300955143	UP	Nociception_ion_channels	False
TRPV4	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.3568394151789089	0.9992875552976604	1253.4737974692218	UP	Nociception_ion_channels	False
UNC5B	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.2251706129988041	0.9992875552976604	436.2696910788074	UP	Nerve_guidance	False
VEGFA	NP_mature_chondrocyte	healthy_vs_degenerated_all	0.611784662099437	0.9992875552976604	5023.190535026667	UP	Neovascularization	False
VEGFB	NP_mature_chondrocyte	healthy_vs_degenerated_all	-0.499098184990052	0.9992875552976604	910.8378622229382	DOWN	Neovascularization	False
ANGPT1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.7842999585602665	0.99993150944305	144.17138647864107	UP	Neovascularization	False
ANGPT2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.08399465226415	0.99993150944305	123.34735266018372	DOWN	Neovascularization	False
BDKRB2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.9329332558243276	0.99993150944305	63.06395030682548	UP	Inflammatory_pain	False
CCL2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.7398671159551539	0.99993150944305	612.9795740656101	UP	Inflammatory_pain	False
CXCL8	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-1.1630725926342615	0.99993150944305	667.6733648699544	DOWN	Inflammatory_pain	False
FGF2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.3888032420757949	0.99993150944305	6396.376329735816	DOWN	Neovascularization	False
FLT1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.0677730670353612	0.99993150944305	1080.6971098242968	UP	Neovascularization	False
GAL	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.6231838194092356	0.99993150944305	24.26549795399477	DOWN	Neuropeptides	False
NGF	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.4136231535909319	0.99993150944305	710.0582069753699	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.0148713487629099	0.99993150944305	65.13603570361566	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.4791031880038737	0.99993150944305	4048.706096930615	UP	Nerve_guidance	False
NTN1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.131768292889049	0.99993150944305	117.11797269945608	DOWN	Nerve_guidance	False
NTN4	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.241268613365563	0.99993150944305	194.5177691930217	DOWN	Nerve_guidance	False
NTRK2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-1.4197296593492483	0.99993150944305	1031.7857115440809	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.063050621853849	0.99993150944305	246.3007202263105	DOWN	Nociception_ion_channels	False
P2RX7	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.2362705258444793	0.99993150944305	26.77298173725001	DOWN	Nociception_ion_channels	False
PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.62615567802602	0.99993150944305	662.8455253909273	UP	Neovascularization	False
PLA2G2A	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-2.371990367289501	0.99993150944305	14977.980076127422	DOWN	Inflammatory_pain	False
PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_mild	1.9593969261035848	0.99993150944305	262.2239821106224	UP	Inflammatory_pain	False
PTGS2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.2702969029665613	0.99993150944305	5837.167690150741	UP	Inflammatory_pain	False
ROBO1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.4734815220605663	0.99993150944305	256.1208143758101	UP	Nerve_guidance	False
ROBO2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.1837443691127683	0.99993150944305	122.04392244737974	DOWN	Nerve_guidance	False
SEMA3A	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.1529758309855567	0.99993150944305	1693.3277463026484	UP	Nerve_guidance	False
SEMA3E	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.6949663251425701	0.99993150944305	1934.127254245206	DOWN	Nerve_guidance	False
SLIT3	NP_mature_chondrocyte	healthy_vs_degenerated_mild	1.4626003555421023	0.99993150944305	54.13453192837933	UP	Nerve_guidance	False
TNF	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.9729720963930096	0.99993150944305	36.25289104309047	DOWN	Inflammatory_pain	False
TRPV1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.0762617865223831	0.99993150944305	53.85405899949925	UP	Nociception_ion_channels	False
TRPV4	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.2534155666066517	0.99993150944305	1368.406770316052	UP	Nociception_ion_channels	False
UNC5B	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.3445777967735692	0.99993150944305	629.3037359039744	UP	Nerve_guidance	False
VEGFA	NP_mature_chondrocyte	healthy_vs_degenerated_mild	0.0799546471037315	0.99993150944305	5255.133683001755	UP	Neovascularization	False
VEGFB	NP_mature_chondrocyte	healthy_vs_degenerated_mild	-0.8132437852056073	0.99993150944305	1494.4669781455052	DOWN	Neovascularization	False
ANGPT1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.0435368682102043	0.9999637507915828	79.9565443524856	DOWN	Neovascularization	False
ANGPT2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.7842345358723364	0.9999637507915828	96.13968214557056	UP	Neovascularization	False
BDKRB2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.3161157390781342	0.9999637507915828	36.88822668909224	UP	Inflammatory_pain	False
CCL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.9610184600607372	0.9999637507915828	422.6174309941022	UP	Inflammatory_pain	False
CXCL8	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.2475855449566764	0.9999637507915828	791.6755875012358	UP	Inflammatory_pain	False
FGF2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.0647788882647446	0.9999637507915828	4257.8681793614605	UP	Neovascularization	False
FLT1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.4943077575939539	0.9999637507915828	772.7927418106732	UP	Neovascularization	False
GAL	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.7130014766018884	0.9999637507915828	22.30326283612944	UP	Neuropeptides	False
NGF	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.837214316249853	0.9999637507915828	608.2885907468186	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.0386465277433487	0.9999637507915828	43.75141443775024	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.5970605753669089	0.9999637507915828	2695.8820799401205	UP	Nerve_guidance	False
NTN1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.3162051516237044	0.9999637507915828	75.96621503649406	DOWN	Nerve_guidance	False
NTN4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.0719109262200104	0.9999637507915828	130.63180086193543	DOWN	Nerve_guidance	False
NTRK2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.8999284912314695	0.9999637507915828	649.103275492556	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.1271536167946629	0.9999637507915828	160.29210128063585	DOWN	Nociception_ion_channels	False
P2RX7	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-1.7652440088186032	0.9999637507915828	13.938623707981863	DOWN	Nociception_ion_channels	False
PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.3781851219205952	0.9999637507915828	506.7329706329953	UP	Neovascularization	False
