Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	cell_type	comparison	library
prerank	Response To Transforming Growth Factor Beta (GO:0071559)	0.439945290580858	1.3370588178979057	0.11920529801324503	0.5941246047120619	1.0	6/26	12.36%	LIMS1;SOX9;SMAD7;RUNX3;CRKL;TGFBR1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Response To Biotic Stimulus (GO:0002831)	-0.5041248982062859	-1.3366950534484299	0.11755952380952381	0.7919329476744894	1.0	7/23	11.51%	IRF1;BIRC3;RNF135;HERC5;TKFC;CASP8;DHX58	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	-0.45533499297472146	-1.3365102885331908	0.10142857142857142	0.7893620692874022	1.0	8/38	16.87%	AGT;CXCL8;ZC3H12A;IL10RB;SORD;PRELID1;GADD45A;DCXR	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	RNA Catabolic Process (GO:0006401)	-0.4295191517467279	-1.3362165540076734	0.07133243606998654	0.7871880327112989	1.0	19/50	27.39%	EXOSC7;RNASET2;SND1;ZFP36L2;RNASEH2C;EXOSC10;EXOSC9;HNRNPD;RNASEH2B;YTHDF2;EXOSC2;SIDT2;NUDT16;NUDT16L1;RNH1;ISG20;DIS3L2;EXOSC4;LSM2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Diacylglycerol Metabolic Process (GO:0046339)	-0.5557315483321075	-1.3358776570536484	0.13428120063191154	0.7852300628910064	1.0	5/15	9.33%	DGAT1;PNPLA2;DGKA;DAGLB;PGS1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	protein-DNA Complex Organization (GO:0071824)	-0.4408963791138397	-1.3358361026697443	0.08042895442359249	0.7818436887212207	1.0	14/47	18.27%	HDAC11;SOX15;HDAC1;CBX1;CDAN1;HDAC3;HMGN2;FAM50B;RPL17;HIRIP3;CBX3;FAM50A;MYC;HMGB2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Kidney Development (GO:0001822)	-0.44738186422982773	-1.335767753425799	0.08539944903581267	0.7785665626069849	1.0	7/41	8.40%	AGT;WFS1;SIX1;SULF2;IFT88;OSR2;BMP4	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Spliceosomal Complex Assembly (GO:0000245)	-0.42917872642962174	-1.3356982265808213	0.07407407407407407	0.7754713379754441	1.0	17/54	23.06%	SF3A2;SNRPD2;PRPF6;SF3A3;RBM5;SNRPB2;PUF60;PRPF19;SF3B2;SF3B5;SRSF10;SNRPD3;USP39;TXNL4A;SRPK3;DDX1;SRPK2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	-0.5175066928201449	-1.3356554494393447	0.1088646967340591	0.7722029804694845	1.0	5/20	10.08%	AGT;P2RY6;GNA11;OPRL1;LPAR4	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Retrograde Axonal Transport (GO:0008090)	0.5407770874511314	1.3346906178505764	0.14804469273743018	0.5980763890299129	1.0	4/11	17.95%	PAFAH1B1;DLG2;MAP1A;DST	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Osteoblast Differentiation (GO:0045669)	0.431600502707321	1.3346821953046892	0.11838006230529595	0.5948499375134126	1.0	9/26	16.21%	SOX11;BMPR2;SUCO;BMP6;WWTR1;RUNX2;YAP1;PPP3CA;FERMT2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	0.40671403837321096	1.3343091882124698	0.07746478873239436	0.5927710835053462	1.0	8/37	9.28%	TRIM8;FAIM;ZNF675;TLR4;CHUK;DAB2IP;TBK1;IRAK2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Programmed Cell Death (GO:0043067)	-0.3772688077246583	-1.3342882835916974	0.04606060606060606	0.7751922482833055	1.0	37/130	23.02%	AGT;RTKN;MAGED1;DMAP1;WFS1;PRDX2;BIRC3;RUVBL2;BMP4;TRAF2;ANP32B;ANP32A;BCAR1;VCP;PTPN6;ALPK2;MRGBP;XPNPEP1;NAE1;SKP2;MCM2;IRF3;VPS72;LGALS1;YEATS4;DAPK3;TMEM109;DDX42;MARK4;PAX8;MOAP1;STAT1;PSMC5;ACTB;HS1BP3;CALR;MALT1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Defense Response (GO:0031349)	-0.4185534050210816	-1.33360361049594	0.08058124174372523	0.7749895494969402	1.0	14/64	15.73%	AGT;PYCARD;NFKBIA;GSDMD;TRADD;LRSAM1;NFKBIZ;MAPK13;IL17RA;LGALS1;CYBA;EMILIN1;GRN;TNFRSF1A	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	-0.6105588889954189	-1.333156640999895	0.12459546925566344	0.7736882878291211	1.0	3/10	10.06%	SIRT5;ABCB7;ABCD1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Double-Strand Break Repair Via Homologous Recombination (GO:0000724)	-0.3888686543867806	-1.3330036437650412	0.03965303593556382	0.7709968835481149	1.0	26/97	19.69%	NSMCE1;POLL;XRCC1;NABP1;RMI1;EID3;MCM5;MCM7;RMI2;MCM3;MCM6;AP5S1;NABP2;HUS1B;POLN;ZSWIM7;RAD21;MCM2;SWSAP1;ZMYND8;NSMCE4A;FANCB;RPA1;MCM4;XRCC2;GINS2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	DNA Alkylation (GO:0006305)	0.5182442103669789	1.3307272805726948	0.13535911602209943	0.6001014256919277	1.0	4/12	9.88%	BEND3;GATAD2A;PPM1D;MTRR	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Neuron Projection Organization (GO:0106027)	0.5440683198958911	1.3304637213698414	0.14540816326530612	0.5976769964820575	1.0	5/10	20.61%	LGMN;MAP1A;PRNP;INSR;APP	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Fatty Acid Metabolic Process (GO:0006631)	-0.40791432428379726	-1.329181140661351	0.06572164948453608	0.7854234739646664	1.0	18/74	12.61%	HSD17B8;ACOT11;ACBD4;ALKBH7;GPAT2;MECR;ACOT8;SLC27A3;ACSM5;GNPAT;FAAH;ABCD1;ACOT2;ACAD9;MCAT;CRAT;ACAA1;MLYCD	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	fatty-acyl-CoA Metabolic Process (GO:0035337)	-0.5567610924595777	-1.329100586451863	0.1323529411764706	0.7822771398121023	1.0	2/14	1.39%	SLC25A1;DGAT1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	0.429367234489164	1.3288720390176396	0.10835913312693499	0.5992336012198226	1.0	16/27	23.35%	CTNNB1;COPS8;HSPA1B;DCUN1D2;EPAS1;HIF1A;COPS3;DCUN1D1;TGFBR1;COPS5;UBQLN1;ITCH;HSP90AA1;HSPA1A;DCUN1D5;COPS7A	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	-0.3649705343334954	-1.3287504225544196	0.02910360884749709	0.7806050919027511	1.0	43/174	17.05%	TNFSF10;PLK2;PYCARD;MIB2;EEF1D;ARRB2;TNIP2;MUL1;PLCG2;S100A4;BIRC3;TMEM101;CC2D1A;SHARPIN;UFL1;TRADD;GAPDH;SHISA5;ZC3H12A;TRAF2;PER1;TRAF1;RBCK1;CASP8;PPP5C;MAP3K14;NLRX1;SPHK2;CPNE1;TNFAIP3;CD74;LGALS1;JMJD8;CANT1;NEK6;GPR89A;MTDH;TNFRSF1A;TRIM59;PPM1B;USP20;PPM1N;TRIM6	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Canonical Wnt Signaling Pathway (GO:0060070)	0.38507471815770267	1.3284965899402874	0.0694006309148265	0.5971069593647828	1.0	13/42	17.37%	FZD1;FZD8;CTNNB1;RYK;RARG;NR4A2;LEF1;DIXDC1;BCL9L;WNT16;SIAH1;LRP6;SIAH2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Neuron Projection Development (GO:0010976)	0.3715668960048894	1.3282185416847838	0.05747126436781609	0.5947982177922437	1.0	16/52	12.78%	SERPINI1;FZD1;ARSB;CAPRIN2;EP300;AVIL;DAB2IP;ROR2;NPTN;CAMK1D;TWF1;CAPRIN1;KIDINS220;NTRK2;DPYSL3;RAPGEF2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Phospholipid Metabolic Process (GO:0006644)	-0.45315325244256366	-1.3282054165623065	0.08438818565400844	0.7799330291227806	1.0	21/38	33.76%	AGPAT2;PLD1;PCYT2;PLCD1;SMPD2;ACP6;AGPAT1;PLPP3;PLAA;PLD2;LPCAT1;MBOAT2;PIP5K1A;GPX4;FDFT1;SMPD1;PLBD2;AGPAT4;ABHD12;FADS1;PLPP1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	-0.43103293007176463	-1.3277779389186373	0.09078212290502793	0.7786598758952944	1.0	9/52	12.56%	AGT;TNFSF10;PYCARD;PELI3;BMP4;TRAF2;TRAF1;DEPTOR;PHIP	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	-0.5381999616667118	-1.327217415973562	0.13943028485757122	0.7779391481816871	1.0	10/17	28.78%	TRA2B;THRAP3;CIRBP;PRMT5;RBMX;SNW1;RBMXL1;DAZAP1;RBM3;CLNS1A	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	0.4839580919865796	1.3270646629148903	0.13746630727762804	0.5947929924684727	1.0	2/16	3.66%	ULBP2;ULBP1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Neuron Projection Arborization (GO:0150011)	-0.5746165937421639	-1.3263625060524935	0.1382636655948553	0.7784787672393059	1.0	2/12	3.61%	MOV10;DVL1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)	-0.6036019647080226	-1.3256656791693653	0.1440536013400335	0.7784691241255116	1.0	10/10	39.70%	DUSP1;TPR;CDK5RAP2;INCENP;CCNB1;BIRC5;CDCA8;LCMT1;AURKB;USP44	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	-0.44379304939185393	-1.3255863520500144	0.0898876404494382	0.7755579273894074	1.0	11/40	16.87%	AGT;SIRT5;ZC3H12A;RAC2;PDK3;SORD;SPHK2;RAC1;EIF6;GADD45A;DCXR	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Stem Cell Differentiation (GO:0048863)	0.41832140654380245	1.3244288549318353	0.09523809523809523	0.5995008688013204	1.0	10/27	18.27%	CTNNB1;OXSR1;BATF;HOXB4;TGFB2;FBXL17;PSMD11;TP53;LRP6;JARID2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	-0.6107195554229086	-1.3238354716053415	0.13898305084745763	0.7805100759013195	1.0	6/10	22.60%	TSEN54;TSEN34;FAM98B;TSEN2;RTCB;DDX1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Import Into Cell (GO:0098657)	0.44544836292741086	1.3233934763708413	0.10542168674698796	0.5995141373382704	1.0	7/22	11.06%	SLC7A8;LRRC8A;SLC36A1;SLC7A5;SLC5A3;SLC6A6;SLC7A1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Response To Lipopolysaccharide (GO:0032496)	-0.3920838482723225	-1.3229847846385823	0.07097591888466413	0.7815561032252604	1.0	22/92	20.29%	CXCL2;CXCL3;PYCARD;CXCL8;CXCL1;TNIP2;NFKBIL1;SLPI;MAPKAPK3;ZC3H12A;NR1H3;SHPK;HNRNPA0;NOCT;TNFAIP3;FBXO3;PLAA;TRIM6;HMGB2;SBNO2;HMGB1;SLC11A1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Interleukin-1-Mediated Signaling Pathway (GO:0070498)	-0.531146593374503	-1.3223770414040008	0.13587786259541984	0.7812391909975641	1.0	3/17	8.71%	MAPK3;TNIP2;TOLLIP	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	-0.5562102159204049	-1.3210185391363352	0.16174183514774496	0.7844410379940874	1.0	3/14	6.02%	LAPTM5;PTPN2;CD22	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Autophagosome Assembly (GO:2000785)	0.3865137539453641	1.320942765584725	0.07560137457044673	0.6032760212697158	1.0	17/36	27.86%	SEC22B;SMCR8;PIP4K2C;PHF23;MTM1;PIKFYVE;FEZ1;SNX7;SH3GLB1;UBQLN2;TMEM39A;IFT20;RAB3GAP1;RAB5A;WIPI1;NUPR1;SNX33	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Intraciliary Anterograde Transport (GO:0035720)	-0.5394044509709094	-1.3208508995364114	0.14918759231905465	0.7819675855147513	1.0	4/16	10.68%	IFT74;IFT88;IFT52;IFT22	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	'De Novo' Post-Translational Protein Folding (GO:0051084)	0.4212038668049188	1.3197222265934239	0.11290322580645161	0.6037406228254963	1.0	11/28	22.53%	SDF2;HSPA13;HSPA14;HSPA1B;HSPE1;HSPA9;HSPA8;CCT2;PTGES3;HSPA1A;HSPA6	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	-0.576161882521202	-1.3194048595819747	0.15780998389694043	0.7856424300941187	1.0	6/12	18.05%	EXOSC7;NT5C3B;DCPS;EXOSC9;EXOSC2;CNOT7	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of TORC1 Signaling (GO:1904263)	0.45480301020314606	1.3188775701448718	0.12921348314606743	0.6031137188609147	1.0	5/21	5.85%	FLCN;GPR137B;SIK3;SEH1L;SLC38A9	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Dicarboxylic Acid Catabolic Process (GO:0043649)	-0.5771465131950675	-1.317987293920552	0.12868217054263567	0.7888581136826207	1.0	6/12	23.69%	PM20D2;ACOT8;ACOT4;ACSF3;GOT2;GLUL	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Nuclear Division (GO:0051783)	-0.5416057820742067	-1.3172841050252047	0.14130434782608695	0.78895991477492	1.0	9/15	31.23%	OBSL1;CUL7;PRMT5;PIN1;DAPK3;CDC25C;KIF20B;CDCA2;NEK2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Inflammatory Response (GO:0050727)	-0.3769862372028587	-1.3168464958307589	0.05199516324062878	0.7878742036615369	1.0	28/119	16.38%	AGT;PYCARD;NFKBIA;GSDMD;BIRC3;PTPN2;SHARPIN;UFL1;TRADD;NFKBIZ;AGER;MAPK13;DAGLB;LETMD1;MGLL;NR1H3;SHPK;PTGIS;PSMA6;IL17RA;TNFAIP3;LPCAT3;LGALS1;GRN;VPS35;TNFRSF1A;BCL6;MVK	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	-0.4027923206631662	-1.3163634292974875	0.0707070707070707	0.7869496972917829	1.0	31/74	30.31%	TRA2B;THRAP3;LARP7;HNRNPL;CIRBP;HNRNPA0;PRMT5;RBM5;PUF60;RBMX;SRRM1;SRSF10;SRSF4;SNW1;RNPS1;PTBP1;SRSF12;RBM4;RBM47;SRPK2;NOVA1;KHDRBS3;RBMXL1;KHDRBS1;SFSWAP;DAZAP1;RBM3;CLNS1A;FXR2;FXR1;FAM172A	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Pentose-Phosphate Shunt (GO:0006098)	-0.5947801723413664	-1.3154392604193546	0.15016501650165018	0.7880240760582149	1.0	7/11	28.31%	G6PD;SHPK;RPIA;PGD;RBKS;PGLS;TALDO1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Alpha-Amino Acid Catabolic Process (GO:1901606)	-0.556648553834519	-1.3144786472749737	0.12599681020733652	0.7895284911504893	1.0	3/15	7.35%	HMGCL;SARDH;IVD	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Purine Nucleotide Biosynthetic Process (GO:0006164)	-0.5348429799827847	-1.314145546862727	0.1336405529953917	0.787936548559287	1.0	10/17	31.25%	NADSYN1;SLC4A7;PPAT;PRPSAP1;ADSL;MTHFD1;GART;NMNAT3;PFAS;QPRT	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	NADPH Regeneration (GO:0006740)	-0.5790336945535384	-1.312908988883473	0.15815485996705106	0.7907165662980401	1.0	6/12	23.43%	G6PD;SHPK;RPIA;PGD;RBKS;PGLS	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	0.43196031075328767	1.3116961521403714	0.10819672131147541	0.621657844205719	1.0	8/26	13.00%	FLCN;MFN2;KCTD13;DAB2IP;CUL3;MET;DYNLL1;TGFB2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Topologically Incorrect Protein (GO:0035967)	0.4578889366433297	1.3110364738432028	0.12605042016806722	0.6205014035614786	1.0	5/19	12.37%	HSPB8;UBE2W;DAB2IP;OPTN;TMBIM6	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Mitotic Spindle Elongation (GO:0000022)	-0.6115173885114297	-1.310596623565493	0.15614617940199335	0.7950131565455117	1.0	8/10	35.94%	INCENP;KIF4A;PRC1;MAP10;AURKC;BIRC5;CDCA8;KIF23	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Mitotic Spindle Midzone Assembly (GO:0051256)	-0.6115173885114297	-1.310596623565493	0.15614617940199335	0.7950131565455117	1.0	8/10	35.94%	INCENP;KIF4A;PRC1;MAP10;AURKC;BIRC5;CDCA8;KIF23	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	acetyl-CoA Biosynthetic Process (GO:0006085)	-0.6010819324154226	-1.3105867831205056	0.16778523489932887	0.7919069490865985	1.0	5/10	15.87%	ACSS2;PPCS;MLYCD;PDHA1;PDHB	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	-0.4671462768261041	-1.3105358908417517	0.12338593974175036	0.7889907758573866	1.0	10/30	18.70%	DMAP1;RUVBL2;WRAP53;MRGBP;VPS72;TIMELESS;YEATS4;MMS19;FANCB;PARP1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Protein Localization To Chromatin (GO:0071168)	-0.5103965876463078	-1.3092987023455271	0.12275449101796407	0.7914826861435474	1.0	8/21	18.70%	PPHLN1;MSH2;RUVBL2;PLK1;RAD21;ZMYND8;SGF29;PARP1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Peptidyl-Proline Modification (GO:0018208)	-0.5131069803573878	-1.3087747472174014	0.14520958083832336	0.7908159071156794	1.0	10/20	23.26%	P3H2;PPIE;PPIG;NTMT1;PPIB;PPIF;PIN1;NKTR;FKBP1B;PPIH	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Exogenous dsRNA (GO:0071360)	-0.6025182810284184	-1.307200300648028	0.13734567901234568	0.7948394904355481	1.0	3/10	10.17%	FLOT1;MUL1;IFIH1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	-0.5216733815092476	-1.3066659074787164	0.1465648854961832	0.7942853541590806	1.0	5/17	10.26%	MAD2L2;PARP3;PNKP;WRAP53;HSF1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Calcium Ion Homeostasis (GO:0055074)	-0.43952416828715235	-1.3064578468952932	0.10518934081346423	0.7922105420244039	1.0	10/41	14.50%	DMPK;CIB2;WFS1;EDN1;ATP2A3;TMEM203;CHERP;STOML2;RMDN3;SLC8B1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Negative Regulation Of Interleukin-6 Production (GO:0032715)	0.4866836498880929	1.3061591215875195	0.1569767441860465	0.6322023703876694	1.0	4/15	6.04%	ORM1;C5AR2;TLR4;C1QTNF3	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Glucose Stimulus (GO:0071333)	-0.48043330778068355	-1.305564122332863	0.12102874432677761	0.7932426155362211	1.0	5/24	9.78%	TRA2B;RAB11B;NKX6-1;AGER;PDK3	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Digestive Tract Development (GO:0048565)	-0.5099190230349178	-1.3046814213415914	0.13050075872534142	0.794235253992406	1.0	7/19	29.35%	CXCL8;PKDCC;EPHB3;SMO;MEGF8;FGFR2;PCSK5	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Chromosome Separation (GO:1905818)	-0.5828062801636744	-1.30437067413714	0.14497528830313014	0.7926589717850626	1.0	10/12	39.25%	TPR;NCAPH2;NCAPH;NUMA1;NCAPD2;SMC2;NCAPG2;NCAPG;NCAPD3;PLSCR1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	0.3722959712853515	1.3038099018891425	0.0944055944055944	0.6360953871464723	1.0	22/48	25.31%	FAIM;THBS1;ITGAV;TMBIM1;UNC5B;HSPA1B;EYA3;IFI6;TGFBR1;AKR1B1;HMOX1;ARHGEF2;PEA15;SIAH2;ZMYND11;SERPINE1;HSPA1A;DDX3X;MAPK7;ITGA6;SNAI2;RIPK1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	0.5257783299968571	1.3036980062268324	0.15404699738903394	0.6333153113886821	1.0	4/12	5.89%	CADM1;ALCAM;AMIGO2;CD164	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Organelle Transport Along Microtubule (GO:0072384)	0.3897721894823242	1.3034636627760974	0.11728395061728394	0.6309763346624546	1.0	8/35	11.31%	BICD1;PAFAH1B1;BORCS5;BORCS7;ARHGAP21;RAB1A;BLOC1S2;CDR2L	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	-0.5572600740730578	-1.3021111361100355	0.1439873417721519	0.7997228535303598	1.0	4/13	19.59%	KCNE1;GNB2;KCNAB1;CACNA1D	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Tumor Necrosis Factor (GO:0071356)	-0.3987943335376214	-1.3015300869669242	0.08430609597924774	0.7993325071585226	1.0	11/70	9.76%	PYCARD;CXCL8;NFKBIA;INPP5K;HYAL1;BIRC3;TRADD;ZC3H12A;TRAF2;ZFP36L2;TRAF1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Osmotic Stress (GO:0071470)	-0.5126477946769613	-1.3010824251291573	0.15457413249211358	0.7983792963109106	1.0	4/19	5.99%	PYCARD;SERPINB6;LRRC8D;RCSD1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	-0.3941452050840091	-1.3006583878812792	0.08695652173913043	0.7974057557119559	1.0	15/74	13.76%	TNFSF10;PYCARD;LAPTM5;MTCH1;MUL1;ATP2A3;SMAD3;NDUFA13;ANP32B;HTRA2;VCP;CASP8;SORD;MAP3K5;KHDC1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cardiac Epithelial To Mesenchymal Transition (GO:0060317)	0.5054571275047427	1.3006529692902802	0.16326530612244897	0.6364300457455285	1.0	6/15	16.72%	BMP2;HEY1;SNAI1;TGFBR1;TGFB2;PDCD4	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Dicarboxylic Acid Metabolic Process (GO:0043648)	-0.43217461621210224	-1.2994849059114086	0.1071932299012694	0.7996480024080268	1.0	14/42	25.22%	FPGS;D2HGDH;IDH2;SDHA;ME3;ACOT8;ACOT4;SLC19A1;GOT2;GPT2;ME1;ASS1;ME2;SHMT2	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	-0.4893601111427611	-1.2992038114636193	0.14431486880466474	0.7979810585199482	1.0	9/23	26.87%	GBGT1;RRM1;G6PD;TPI1;SCCPDH;ST3GAL4;RRM2;TNIP1;ALG8	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Positive Regulation Of Actin Nucleation (GO:0051127)	0.5389520659019935	1.2991243215879837	0.15803814713896458	0.6379011517298732	1.0	2/10	1.47%	FCHSD2;WASF3	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Intracellular Iron Ion Homeostasis (GO:0006879)	0.3819734552229811	1.2987200330941198	0.09931506849315068	0.6359988867374378	1.0	10/40	12.87%	ISCU;CYBRD1;ATP6V1A;ATP6V0A2;B2M;ATP6V1G1;TFRC;PICALM;BMP6;HMOX1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Regulation Of Macrophage Differentiation (GO:0045649)	-0.5957585559277987	-1.296997510456018	0.16951788491446346	0.8051055101867202	1.0	5/10	18.72%	PTPN2;PRKCA;HSF1;CASP8;INHBA	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
prerank	Cellular Response To Acid Chemical (GO:0071229)	0.4430988601998723	1.2967240753781624	0.141643059490085	0.6390235780832922	1.0	11/21	28.08%	KLF2;RRAGC;SLC38A9;LAMTOR3;CPEB4;SH3BP4;CPEB3;RRAGB;LAMTOR5;SESN2;XBP1	AF_outer	healthy_vs_degenerated_mild	GO_Biological_Process_2023
