Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	cell_type	comparison	library
prerank	Regulation Of Cholesterol Efflux (GO:0010874)	-0.3573379376232071	-0.9544728636410409	0.5227272727272727	0.8919581063589823	1.0	6/18	21.44%	CAV1;ABCA7;LAMTOR1;PTCH1;SIRT1;NR1H2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Spliceosomal Complex Assembly (GO:0000245)	-0.27542167800646694	-0.9541008416021077	0.5296167247386759	0.8919697130084074	1.0	10/54	15.86%	SF3B4;PRPF19;SF3A2;SNRPD2;DDX1;ZRSR2;SRSF9;SRSF6;SNRPB2;SNRPD1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Innate Immune Response (GO:0045088)	-0.2689531189169049	-0.9540587412376015	0.5069204152249135	0.8911331301879082	1.0	14/64	15.42%	CFH;PTPN22;PCBP2;EREG;MYO1C;MUL1;AKT1;PARP1;CACTIN;PTPN6;ATG5;IRAK3;POLR3G;TRIM56	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Cell Differentiation (GO:0045596)	-0.2417665578707731	-0.953769061267872	0.5515625	0.8910125935687516	1.0	39/138	21.97%	DAB2IP;BMP4;TWIST2;CCDC85B;ADGRV1;CAV1;NOTCH4;NBR1;SKI;ACTL6A;BRD9;MED1;PTK2B;TRIB3;SMAD6;RUNX1T1;ANP32B;BCL7A;SOX4;HES1;GREM1;PDCD4;RANBP3L;PPARA;PTCH1;ZFP36L2;ACTB;BCL7C;TMEM64;SUFU;EPHA4;SIRT1;IQCB1;NELFB;LIMD1;TSKU;TRIB2;NR1H2;GDF10	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of RNA Metabolic Process (GO:0051252)	-0.2626979912828127	-0.9531738488553856	0.5348837209302325	0.8916336941123928	1.0	11/76	9.72%	HNRNPH1;PCBP2;HNRNPH2;PDE3A;MBNL2;ZNF638;MED1;FAM50A;RBM12B;TAF10;HNRNPA1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	0.2630905547707134	0.953152674463072	0.5690072639225182	0.8552432718106351	1.0	14/61	15.88%	VEGFA;DIO2;GRB10;GADD45G;ADIPOR2;HSF1;KDM1A;KDM6B;APLP2;SCD;CMKLR1;PDGFC;JAK2;ELOVL6	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Kinase Activity (GO:0033673)	-0.2940261592945256	-0.9530059740096816	0.5489130434782609	0.8911002069485874	1.0	19/46	28.34%	TRIM27;GSKIP;PPM1F;CAMK2N1;TRIB3;PRDX3;MAPT;CDKN1C;PARK7;CHP1;TRIB2;CDKN1B;NF1;IRS2;PPIA;TSC2;DVL1;PDPK1;ITGB1BP1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Muscle Cell Differentiation (GO:0051147)	0.35677510548182717	0.9528122144700512	0.5010989010989011	0.8549284224678135	1.0	8/15	30.40%	RBM4;ID2;FGFR2;CDK9;PTBP1;LAMC1;HDAC9;MEGF10	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Peptidyl-Tyrosine Modification (GO:0018212)	0.29628515976580466	0.9526945226435866	0.5458612975391499	0.8540638205480308	1.0	14/34	24.56%	ABL2;ABL1;FLT1;FGFR1;FGFR2;JAK2;DYRK1A;PKDCC;ERBB2;TPST1;SRC;LYN;CLK1;FYN	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Signal Transduction (GO:0009966)	-0.2451746263378995	-0.9523074972952037	0.5823817292006526	0.8919872622428782	1.0	31/129	19.46%	CD24;ZIC1;NCAM1;ZDHHC3;NCK2;MGLL;OGT;GSKIP;RGS5;DOK5;AKR1C3;RFNG;USP20;PLCB1;GRK4;SYNJ2BP;SEMA5A;SNX3;PTCH1;ILK;ZDHHC17;ZMYND11;CDKN2AIP;PRNP;UGCG;CSK;BRAP;SIRT1;SLC8A3;GALNT11;NUP62	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Cell Division (GO:0051302)	-0.2761448411241215	-0.952178406486789	0.53125	0.8913955589981926	1.0	8/60	8.52%	BECN1;KIF13A;MBIP;ZFYVE26;CCP110;RAB11FIP3;BLM;EVI2B	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Immune Response (GO:0050778)	-0.3061241151059599	-0.9519158058955354	0.5175600739371534	0.89114198181943	1.0	4/32	3.32%	CD74;EREG;MYO1C;TGFB2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Apoptotic Process (GO:0006915)	0.224288871760657	0.9513111400736427	0.5714285714285714	0.8565551705507473	1.0	29/157	16.80%	HSPD1;PMP22;EMP1;BNIP2;EMP2;DHCR24;PHLDA2;THOC1;IER3;MDM2;CDK11B;BNIP1;CASP7;KREMEN1;PPP1R15A;IFI27;BCL2L13;MCM2;NOTCH2;RIPK2;PPARD;EMP3;GLRX2;JAK2;BCLAF1;BCL2;IRF1;CASP9;APP	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Cellular Response To Organonitrogen Compound (GO:0071417)	-0.27595128315241313	-0.9511094318242473	0.5626043405676127	0.892398157633909	1.0	16/62	17.23%	CIB2;NSMF;PDE3A;ROCK2;LAMTOR1;SESN2;LAMTOR5;RRAGB;SH3BP4;RAP1B;PKD2;ACTB;MEF2C;P2RX7;P2RY2;SLC26A6	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of ERAD Pathway (GO:1904292)	-0.416834054225905	-0.9510117950087109	0.5177570093457944	0.8917091888734784	1.0	3/10	8.73%	UBXN1;USP19;BAG6	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	tRNA Methylation (GO:0030488)	-0.3130998185114011	-0.950887582853464	0.5330948121645797	0.8911037013150358	1.0	8/33	17.34%	DALRD3;TARBP1;WDR4;METTL8;HSD17B10;NSUN6;GTPBP3;MTO1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	0.22106478259162132	0.9506256832629552	0.5837988826815642	0.857106140571888	1.0	16/161	5.21%	PRKCI;HSPA1A;HSPA1B;ARID5B;VEGFA;TLR6;CD40;DHX33;TRIM25;TP53BP1;HSF1;CLOCK;KDM1A;DHX9;RBCK1;AGT	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Protein Targeting To Lysosome (GO:0006622)	0.31796060065910137	0.9505086164348485	0.5272727272727272	0.8561906797395489	1.0	5/25	8.85%	GCC2;HSPA8;SCARB2;NEDD4;SNX16	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Non-Motile Cilium Assembly (GO:1905515)	-0.3265012797684971	-0.950131416602629	0.5215759849906192	0.8922152954372053	1.0	5/25	19.16%	TMEM107;CEP250;TTC8;IFT57;CEP89	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Chemotaxis (GO:0050918)	0.40034335530708326	0.9499650816401479	0.5409836065573771	0.856414790035079	1.0	2/10	4.59%	VEGFA;MEN1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Modulation By Host Of Symbiont Process (GO:0051851)	0.2990112304180853	0.949685051819009	0.5254988913525499	0.8559578466595161	1.0	4/32	7.36%	JUN;CHD1;RAB29;HMGA2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Exosomal Secretion (GO:1903543)	0.3895273259760147	0.9487999131809113	0.5041666666666667	0.8571995039449155	1.0	3/12	7.35%	STAM;SDC4;SDC1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Phospholipid Transport (GO:0015914)	-0.29673443991185866	-0.9487813585326759	0.5317604355716878	0.8948294650661722	1.0	13/41	22.45%	ABCA7;TRIAP1;PITPNA;PRELID2;PRELID1;ATP8A1;ATP11B;ATP9A;CPTP;OSBPL5;PITPNC1;TNFAIP8L3;ATP8B4	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Fatty Acid Biosynthetic Process (GO:0006633)	-0.2986067762313826	-0.9487800833514048	0.5300546448087432	0.8938768465628628	1.0	9/39	15.17%	ACACB;HACD4;MLYCD;GPX4;ABHD3;NDUFAB1;CBR4;ACSM5;LCP1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Primary Metabolic Process (GO:0080090)	-0.3254437766751877	-0.9484047315626584	0.5302752293577981	0.8939259524077496	1.0	8/26	23.55%	PLCG2;ROCK2;PPARA;EDF1;ZFP69;TNFAIP8L3;IRS2;ADIPOR1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	-0.3706259887605443	-0.9483268950901987	0.524904214559387	0.8931626086628249	1.0	4/15	13.43%	PTK2;PTK2B;ATG14;IRS1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Determination Of Left/Right Symmetry (GO:0007368)	-0.3411233421357612	-0.9481473900072438	0.5210727969348659	0.8926959756930739	1.0	5/19	19.29%	KIF3B;RFX3;BBS7;PKD2;GALNT11	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	0.37100340888158223	0.9479150890884424	0.5206971677559913	0.8583138182325968	1.0	5/13	20.38%	PPP3CC;PDE4B;CACNB1;FMR1;GNB5	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Prostaglandin Metabolic Process (GO:0006693)	0.36049830969781493	0.9467174288973436	0.5376106194690266	0.8603324525022751	1.0	5/17	10.98%	PTGIS;PTGS2;PLA2G4A;PTGES;PNPLA8	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Cartilage Development (GO:0061037)	-0.3910970482156263	-0.946310436076621	0.5272727272727272	0.8966375719839736	1.0	2/12	10.20%	WNT11;GREM1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	DNA Catabolic Process (GO:0006308)	-0.4136824194167616	-0.9459007351808656	0.525328330206379	0.8967890084655911	1.0	3/10	11.66%	SETMAR;REXO4;MUS81	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Carboxylic Acid Transport (GO:0046942)	0.3062814098889285	0.9455263923971824	0.5190156599552572	0.8622340064012705	1.0	7/29	14.34%	SLC17A5;SLC38A5;SLC7A1;SLC1A4;SLC6A12;PDPN;SLC16A1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	0.29969164156621636	0.9452295071716477	0.5388127853881278	0.861831106224833	1.0	3/27	4.59%	EZR;DLG1;MEN1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Mammary Gland Development (GO:0030879)	-0.4079185706561157	-0.944772887460706	0.5419103313840156	0.8989727789297441	1.0	2/10	4.23%	CAV1;NOTCH4	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Peptidyl-Methionine Modification (GO:0018206)	0.37721554611255	0.9442153100805206	0.538135593220339	0.8633209586148288	1.0	2/12	9.11%	NAA35;NAA20	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	-0.34160773011754353	-0.9439474559887735	0.5290806754221389	0.9002649405240593	1.0	2/20	8.57%	PLCG2;TNFSF4	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Programmed Cell Death (GO:0043067)	-0.24098147288792338	-0.943603866355623	0.6012861736334405	0.900249956259708	1.0	36/131	21.58%	BMP4;BECN1;TP53;MARK4;PINK1;BAX;KANK2;DFFA;PAX8;ACTL6A;ANP32B;YEATS4;AKT1;TPT1;RPS3;TMEM109;APEX1;PTPN6;ATM;BCAR1;ZDHHC17;ACTB;HAX1;PHLPP1;ING3;IFT57;BNIP3;XPNPEP1;SIRT1;ZBTB7A;NUP62;MORF4L1;PSMC5;MRGBP;LRP8;DMAP1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	-0.24020318694652223	-0.9434562797717684	0.5705521472392638	0.8997218903578448	1.0	21/127	16.25%	ROR2;CD74;DAB2IP;PHB2;PTPN22;F2R;TGFBR3;TNIP1;PTK2B;CHI3L1;DDR1;ARRB2;CCL2;PTPN6;SYNJ2BP;ZDHHC17;SLC9A3R1;CNKSR3;HRAS;STYX;TLR4	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Response To Wounding (GO:1903036)	0.3634840078511449	0.9432504625448181	0.5322195704057279	0.8647063904068458	1.0	3/14	8.45%	CLDN4;HBEGF;ITGB1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Cell Differentiation (GO:0045595)	0.22590125143068182	0.9426715308390392	0.6321525885558583	0.8650346463874993	1.0	15/132	8.70%	HSP90AB1;SMAD7;LIF;FADS1;EMP2;NGF;DDX5;SNAI2;RUNX1;ST7;DAG1;CDK6;GATAD2B;ID2;NSUN2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Response To External Stimulus (GO:0032102)	-0.25671238748771497	-0.9426673616683001	0.5590682196339434	0.9009260966916532	1.0	17/81	14.27%	TRIM65;C1QTNF3;PCBP2;RNF26;MYO1C;MUL1;FNDC4;OTULIN;NFKBIL1;ITCH;AKT1;ELF4;PARP1;CACTIN;ATG5;PPARA;IRAK3	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	-0.3430781357968151	-0.9424668810512302	0.5297202797202797	0.9004901390829011	1.0	4/19	15.70%	RPL37;RPS7;ATM;RPS15	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Viral Life Cycle (GO:1903901)	-0.3830745172710459	-0.9422528311763868	0.5488029465930019	0.9001030882581084	1.0	5/13	29.81%	IFITM2;SNX3;PPIA;IFITM1;TRIM5	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Endoplasmic Reticulum Mannose Trimming (GO:1904380)	0.37626588584602505	0.9421653796735984	0.5392561983471075	0.865216676432688	1.0	4/12	11.47%	RNF139;UGGT2;UGGT1;TRIM13	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Purine Ribonucleotide Catabolic Process (GO:0009154)	-0.33692077655691033	-0.9419542373100285	0.5175438596491229	0.8999554418177994	1.0	8/21	13.27%	HPRT1;SUCLG2;MLYCD;NUDT11;HINT1;ENTPD4;SUCLA2;NUDT18	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Monocyte Chemotaxis (GO:0090025)	-0.39569615979338635	-0.9418856494311044	0.5343228200371057	0.8991964852453164	1.0	2/11	10.20%	NBL1;GREM1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Synaptic Vesicle Endocytosis (GO:0048488)	0.32103753166413784	0.9418563869956137	0.5225225225225225	0.864837726158644	1.0	5/22	13.54%	SYNJ2;FCHO2;STX1A;DNM2;DNM1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Protein Modification Process (GO:0031401)	0.22109162258239806	0.941820146748436	0.6195652173913043	0.8637259721421887	1.0	20/149	9.64%	HSP90AA1;FLCN;RAB3GAP1;PLAUR;SMARCA5;FGF18;CD4;VEGFA;NKX3-1;KRAS;CD40;PPP2R5A;ANKLE2;DAXX;FNIP1;FXR2;DVL3;CDKN1A;ALG10B;CCND3	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Protein Deubiquitination (GO:0016579)	-0.2619826262128103	-0.940999853750995	0.5702054794520548	0.9006014649326647	1.0	13/75	10.07%	UCHL1;SENP8;USP4;USP5;USP19;USP44;OTUD4;OTULIN;SHMT2;USP32;STAMBPL1;USP45;USP20	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Synaptic Vesicle Recycling (GO:0036465)	0.3085199335128034	0.9408734904481206	0.5363636363636364	0.8650839896928728	1.0	5/24	8.68%	SYNJ2;FCHO2;STX1A;DNM2;AP3S2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	-0.3228931404607479	-0.9405217025877382	0.5492227979274611	0.9009848168302598	1.0	11/27	36.49%	UBE2C;ACTL6A;BCL7A;BCL7C;SMARCE1;ARID1B;SMARCD3;SMARCC2;DPF2;BCL7B;SMARCD2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	0.3227140075244235	0.940486332422583	0.5597345132743363	0.8648181600069469	1.0	7/22	18.07%	PTPRE;GRB10;RPS6KB1;APLP2;NCK1;PIP4K2C;PRKCD	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Viral Transcription (GO:0032897)	-0.3911933211618378	-0.9404498345836897	0.5474452554744526	0.9002206614636559	1.0	5/12	26.73%	TRIM27;UBP1;LARP7;ZFP36;TRIM62	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	0.35026306310121313	0.940076432057853	0.53276955602537	0.8647331203017384	1.0	8/15	24.56%	VAV2;LIMK1;YES1;PLD2;PRKCD;SRC;LYN;FYN	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Cellular Response To Nutrient Levels (GO:0031669)	0.2574217643186626	0.9400658995272198	0.5587529976019184	0.8635694714370897	1.0	10/64	11.29%	FLCN;FADS1;VPS41;HSPA8;FNIP1;XBP1;MAP1LC3B;TSC1;JMY;USP33	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Protein Catabolic Process (GO:0030163)	0.24976283883489914	0.9399285039622396	0.5914489311163895	0.8627853112512553	1.0	22/76	23.43%	HSP90AA1;IDE;MANBA;PPT1;HSPA8;MDM2;CASP7;RAB12;CLN5;FBXO6;YME1L1;TRIM24;DENND3;CTSB;STT3B;CTSL;SPATA18;TPP1;DDI2;CLN8;SFI1;SOCS6	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of RNA Splicing (GO:0033120)	-0.31369750501975324	-0.9397881097055942	0.554561717352415	0.9009774939859965	1.0	4/29	5.14%	SF3B4;U2AF2;POLR2A;PIK3R1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Peptidyl-Serine Phosphorylation (GO:0018105)	-0.2388174014050037	-0.93942562250449	0.6076555023923444	0.9009987436539911	1.0	23/130	16.74%	MKNK2;PRKACA;PKN1;CAMK1D;TTBK2;PINK1;MAP3K13;MKNK1;NEK7;VRK1;TGFBR2;ROCK2;AKT2;TNKS;PRKACB;ATM;MAPK1;CAB39;PBK;ULK3;MAP3K10;MAP2K2;CDK2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Protein Localization To Nucleus (GO:0034504)	-0.2458501847473725	-0.9393363998736071	0.601063829787234	0.9003072688758122	1.0	36/107	25.68%	KPNA5;BMP4;PHB2;CSE1L;RRP7A;LMNB2;RPL11;SKP1;TNPO2;E2F3;AKT1;NUTF2;FAM53C;STK3;RPAIN;FAM53B;NUP107;CHCHD10;SIX4;RPF2;YWHAE;ZBTB7A;NUP62;CTDNEP1;PML;KPNB1;NUP85;NUP98;HEATR3;SEC13;NUAK2;WRN;SYK;IPO13;TSC2;TAF8	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	0.22821598255188866	0.9387873828113305	0.6089238845144357	0.8646165262954693	1.0	39/132	21.78%	HSP90AB1;FLCN;ZNF503;VEGFA;NKX3-1;BMPR1A;ADAM10;DAXX;KRT17;CILP;ID2;LDLR;SORD;CRKL;ZC3H12A;NOTCH2;FGF2;PRKAR1A;MYADM;ITGB8;DNMT1;NOS2;CNPY2;MARK1;GPER1;APP;CHMP1A;GSK3B;STAT3;TIPARP;ESR1;SPI1;CD46;RB1;ROBO1;KDM4A;OPTN;LRP1;REL	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)	-0.35442894441813877	-0.9385006421625125	0.5355805243445693	0.9016061198275368	1.0	7/17	20.20%	SNX12;RDX;SNX3;MAPK1;MAP2K2;DNAJC13;DAB2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Potassium Ion Import Across Plasma Membrane (GO:1990573)	0.3917360899126824	0.9384887388132531	0.542016806722689	0.8642517813414348	1.0	6/11	32.62%	ATP1A1;SLC12A7;KCNJ14;SLC12A9;ATP1B1;SLC12A4	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Positive Regulation Of Protein Kinase Activity (GO:0045860)	0.2334813385328456	0.9382260891101207	0.6320987654320988	0.8637381432415459	1.0	13/101	8.52%	HSP90AB1;HSP90AA1;CD4;EMP2;MAPRE3;VEGFA;AGT;DAXX;IQGAP1;IL6R;HMGA2;ORC3;CDKN1A	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	-0.2720365938290428	-0.9380476381587375	0.5551894563426688	0.901856514880367	1.0	15/56	19.85%	DAB2IP;ANXA4;COMMD6;MAP2K5;OTULIN;NFKBIL1;ITCH;ARRB2;CACTIN;IRAK3;TRAF3;NLRC5;SIRT1;CHP1;CARD8	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	0.29578466897451683	0.9378057243202715	0.5415676959619953	0.8636579080815919	1.0	13/33	25.03%	PTGFR;ADGRE5;GNA13;ADGRG2;GIPR;PTGER2;GPER1;RAPGEF2;PTGIR;GNAQ;ADCY3;ADM;ADGRG1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of DNA Strand Elongation (GO:0060382)	-0.3775864476762433	-0.9376909395167001	0.5474308300395256	0.9018357916025889	1.0	4/14	17.81%	ACTR8;POT1;MCRS1;ACTR5	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Synaptic Vesicle Cycle (GO:0099504)	-0.3731696520828948	-0.9376353499258108	0.5343228200371057	0.9010634033052007	1.0	5/14	17.45%	CDH2;AP3D1;AP3S1;PIP5K1C;AP3M2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Isotype Switching (GO:0045191)	0.39671689849236547	0.9371590152498536	0.5358744394618834	0.8642374565395385	1.0	1/10	4.19%	TP53BP1	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Ras Protein Signal Transduction (GO:0007265)	-0.24550336019414928	-0.9371472823012119	0.6134868421052632	0.9014168603150012	1.0	30/109	20.66%	DOK6;ARHGEF11;ARHGAP1;TP53;ADRA2A;RAPGEF5;DOK5;ROCK2;NRAS;RAP2C;CDH13;RGL1;ARHGDIB;SHOC2;ARHGDIA;ARHGAP4;RAP1B;HRAS;PHACTR4;PARK7;CDK2;NTN1;BRK1;BRAP;USP8;RHOB;RAPGEF1;KPNB1;RAPGEF3;RHOG	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	mRNA Transport (GO:0051028)	0.2653640559317451	0.9370236289954005	0.5623529411764706	0.8634142893924278	1.0	12/52	17.80%	MAGOHB;XPO1;THOC1;NUP88;NXT1;MCM3AP;YTHDC1;NCBP1;GLE1;FMR1;RAE1;PEG10	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	-0.3583308604905735	-0.9369960356758789	0.5567567567567567	0.9008754274973381	1.0	4/16	14.85%	CDH2;PTK2B;CCL2;MEF2C	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Regulation Of Cell Migration (GO:0030334)	-0.21662573883996747	-0.9368114397729973	0.6443148688046647	0.9004338903641769	1.0	48/284	15.14%	ROR2;WNT11;EGF;CD74;MINK1;TWIST2;TTBK2;F2R;ELP5;INSR;TPM1;MYO1C;OGT;CAV1;BEX4;CDH11;ACTG1;RDX;NTNG2;CEMIP;PTK2;PPM1F;CBLL1;THBS1;ADRA2A;ROCK2;PTK2B;FAM110C;RAP2C;CDH13;FAM89B;LIMCH1;AKT1;AKT2;PIK3CD;ENPP2;PTPRU;STK24;ARHGAP4;SEMA5A;PLXNA3;ATM;ITGA6;BCAR1;CXCL16;MYLK;HRAS;SUN2	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
prerank	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	-0.23319658593544276	-0.9366003123570513	0.6237785016286646	0.9000640534262951	1.0	31/172	14.83%	ROR2;GALNT3;DOK6;GHR;INSR;IL31RA;SIPA1L1;PIK3R1;PTK2;VEGFB;SH2B2;DOK5;PIK3CA;PTK2B;UXT;AKT1;DDR1;AKT2;AP3S1;PLCB1;SORT1;SHOC2;SOGA1;EFNB2;APEX1;IRS1;MAPK1;GAB1;BCAR1;NAMPT;PTPRG	Fibrochondrocyte_chondroid	healthy_vs_degenerated_all	GO_Biological_Process_2023
