source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
AF_inner	Fibroblasts	VEGFA	SIRPA	0.7582736	0.08	0.27152753	0.16097157854385305	0.1340874679842768	0.0052653425	0.6605248	0.36905594447229195	0.6851849551722624	degenerated	True	pain_ligand:VEGFA
AF_outer	CD16+ NK cells	VEGFA	CD44	0.7282058	1.0	0.52561	-0.231319930342264	-0.2777821484826116	0.0018202679	0.7302481	1.0	0.6853118403343647	degenerated	True	pain_ligand:VEGFA
Tem/Effector helper T cells	DC	TNF	TNFRSF1A	0.28836522	0.45	0.07686046	0.38340548690917076	0.10084382399331332	0.0019032767	0.5086485	1.0	0.6854316004583493	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
DC	Mast cells	VEGFA	CD44	0.9919892	0.49	0.978903	0.02728927229698748	0.43847328730404145	0.0033900908	0.7869802	0.9301150055018961	0.6856342771213209	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Small pre-B cells	TNFSF9	HLA-DPA1	0.7541279	0.0	0.5259189	1.3611639356484309	1.415957084973438	0.010920739	0.73030597	0.025635200116579288	0.685882716555404	degenerated	True	pain_ligand:TNF
Fibroblasts	AF_mechanical_stress	VEGFA	ITGB1	0.9919276	0.72	0.7663188	-0.11659829850644647	-0.6123489670416081	0.0035007105	0.7657382	1.0	0.6859971585750422	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Fibroblasts	FGF2	CD44	0.928822	0.43	0.5260109	0.018549388151670204	-0.27112845776475697	0.005054828	0.73032314	1.0	0.6860094872440666	degenerated	True	pain_ligand:FGF2
Tem/Effector helper T cells	AF_outer	TNFSF10	TNFRSF11B	0.6108602	0.2	0.27133465	0.10705561329538325	0.2976609473645524	0.014368756	0.6604451	0.47735518276422845	0.6860094872440666	degenerated	True	pain_ligand:TNF
Mast cells	Macrophages	TNFSF10	TNFRSF10D	0.29962486	0.21	0.076892205	0.0994994582124596	0.5355338092622544	0.0069179684	0.50870013	0.493155767626948	0.6861452429007322	degenerated	True	pain_ligand:TNF
AF_inner	Fibroblasts	NGF	BEX3	0.92776436	0.13	0.27130356	0.24507468512408787	0.031008038408897265	0.018227417	0.6604323	0.6165248487178203	0.6861998732000882	degenerated	True	pain_ligand:NGF
Mast cells	AF_mechanical_stress	TNFSF10	RIPK1	0.29966193	0.04	0.076922856	0.2075380717101336	0.7070709510532054	0.0074158343	0.5087499	0.19940486760830795	0.6868587386381872	degenerated	True	pain_ligand:TNF
AF_outer	Fibroblasts	TNFSF12	TNFRSF12A	0.61449975	0.6	0.27067736	-0.04328217104829148	-0.1561013976461242	0.0068584024	0.66017306	1.0	0.6879149321642295	degenerated	True	pain_ligand:TNF
DC	Endothelial cells	TNF	SEMA4C	0.83799994	0.0	0.27058253	2.798138711683413	1.3962384393109588	0.02482866	0.6601337	0.005963467576966869	0.688582771071043	degenerated	True	pain_ligand:TNF
Fibroblasts	Plasma cells	FGF2	CD44	0.6005412	0.92	0.29715717	-0.30493100657310646	-0.6330765366809987	0.0028556034	0.670563	1.0	0.688805413005824	degenerated	True	pain_ligand:FGF2
Naive B cells	DC	ADAM17	IL6R	0.60042197	0.0	0.35344395	0.6016902673774589	0.8222029418260988	0.017180324	0.6894318	0.005963467576966869	0.6891872540299375	degenerated	True	pain_receptor:IL6R
DC	Classical monocytes	PDGFC	FLT1	0.60037583	0.02	0.29550233	0.5899982969800659	0.8924407806652748	0.021028489	0.66994584	0.09911273577192058	0.6893146328043128	degenerated	True	pain_receptor:FLT1
AF_mechanical_stress	AF_inner	GRN	TNFRSF1A	0.6000954	1.0	0.3233621	-0.13115008738119083	-0.4056564293022802	0.0036949737	0.6798295	1.0	0.6901424739172455	degenerated	True	pain_receptor:TNFRSF1A
NK cells	NP_mature_chondrocyte	ANGPT1	ITGB1	0.8980481	0.0	0.5287096	0.3434702805517532	0.3373958583976858	0.018290209	0.7308268	0.10406276408795113	0.6902063208838958	degenerated	True	pain_ligand:ANGPT1
Endothelial cells	NP_mature_chondrocyte	VEGFA	ITGB1	0.8073857	1.0	0.27030402	-0.29613608778281825	-0.8061522919579961	0.0012348075	0.6600182	1.0	0.690269970359594	degenerated	True	pain_ligand:VEGFA
AF_outer	CD16+ NK cells	ANGPT1	ITGA5	0.32300496	0.08	0.077218466	0.1209662349416676	0.46220403088201933	0.007274352	0.5092292	0.3271791376770422	0.6905666873490873	degenerated	True	pain_ligand:ANGPT1
NP_mature_chondrocyte	Classical monocytes	SEMA3E	NRP2	0.5997659	0.16	0.34404168	0.24634797514192985	0.7040974255489224	0.034439094	0.686538	0.4130290097656548	0.6907160292898983	degenerated	True	pain_receptor:NRP2
Tem/Temra cytotoxic T cells	AF_outer	CXCL8	SDC3	0.39303917	0.14	0.0772307	0.13855428815322446	-0.17434124793790953	0.0033246365	0.50924903	1.0	0.6908517845868922	degenerated	True	pain_ligand:CXCL8
NP_mature_chondrocyte	AF_inner	NGF	MAGED1	0.5996057	0.0	0.34913063	0.4147392391690009	0.5163305257915307	0.04798378	0.6881157	0.02762442622277836	0.6911624819459539	degenerated	True	pain_ligand:NGF
NP_mature_chondrocyte	Classical monocytes	VEGFA	CD44	0.9896628	0.46	0.88492435	0.023091363846661828	0.22135436508622708	0.0030646287	0.7783976	1.0	0.6916666748436054	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	AF_mechanical_stress	VEGFA	SIRPA	0.777571	0.0	0.26991227	0.17706232082472295	0.05387327220289578	0.00523402	0.6598554	0.5554816400877928	0.6916726609271004	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	DC	IL11	IL6R	0.59938	0.0	0.35201755	0.6428229152718582	0.7821909972382726	0.02339407	0.6889987	0.005963467576966869	0.6918003457511992	degenerated	True	pain_receptor:IL6R
AF_mechanical_stress	Endothelial cells	PDGFA	PDGFRB	0.29017997	0.0	0.07736036	0.26866891656120007	0.3504177095366604	0.006724805	0.5094586	0.15934207928427827	0.6922767499443236	degenerated	True	pain_ligand:PDGFA
AF_mechanical_stress	NP_notochordal	VEGFA	SIRPA	0.8733858	0.0	0.52978253	0.3329728838411429	0.5013567091876934	0.0102733085	0.7310262	0.05191419377508077	0.6923748191655379	degenerated	True	pain_ligand:VEGFA
Tem/Effector helper T cells	NP_notochordal	TNF	VSIR	0.5992545	0.0	0.30548856	0.95271890880601	1.0948442357974695	0.0060982956	0.6736099	0.10350413227990742	0.6924386018859195	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	AF_outer	VEGFA	NRP2	0.98933184	0.0	0.8840657	0.2506402211359364	0.3152860816330397	0.011834897	0.77831393	0.11946859176618788	0.6926857789015382	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Macrophages	NP_mature_chondrocyte	VEGFA	SIRPA	0.6679396	0.12	0.2693688	0.08593934963304675	0.051310498884155786	0.005223481	0.6596293	0.561338102438599	0.6932051080919903	degenerated	True	pain_ligand:VEGFA
Naive B cells	Endothelial cells	VEGFA	ITGB3	0.281295	0.82	0.07743957	0.6505774483637777	-0.11253224000743361	0.010283959	0.5095865	1.0	0.6935587005532562	degenerated	True	pain_ligand:VEGFA
NP_notochordal	Macrophages	VEGFA	NRP2	0.7525515	0.35	0.5302037	0.045309590314009884	0.07438638045360257	0.007097783	0.73110425	0.7019857964235483	0.693588573227899	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
DC	Tem/Temra cytotoxic T cells	TNFSF9	HLA-DPA1	0.30810106	0.02	0.077451736	0.3782154770148713	0.5020838362883213	0.0016082901	0.5096062	0.9130694690029543	0.6938434952220038	degenerated	True	pain_ligand:TNF
Plasma cells	Fibroblasts	VEGFA	GPC1	0.2790133	1.0	0.077492915	-0.2856403404116009	-0.568662880089254	0.0034759268	0.5096725	1.0	0.6942706713978591	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Tcm/Naive helper T cells	ANGPT2	ITGA5_ITGB1	0.29351047	0.03	0.07750246	0.5165920034874839	0.5077044139886664	0.0044447426	0.50968796	0.5175794301320128	0.6944130704866684	degenerated	True	pain_ligand:ANGPT2
AF_outer	Macrophages	SEMA3A	NRP2	0.61409914	0.05	0.26918492	0.16532937337219486	0.17199976870099548	0.022194125	0.6595526	0.29639874538581273	0.6945478547059213	degenerated	True	pain_ligand:SEMA3A; pain_receptor:NRP2
Mast cells	NP_notochordal	VEGFA	CD44	0.598657	1.0	0.35835502	-0.3586346260674754	0.03827306541888387	0.0012410382	0.69090724	1.0	0.6948678790846641	degenerated	True	pain_ligand:VEGFA
Naive B cells	Tem/Effector helper T cells	VEGFA	ITGB1	0.5986439	1.0	0.28204826	-0.4924556079525103	-0.5712659735259042	0.0012884575	0.6647737	1.0	0.6949318148208421	degenerated	True	pain_ligand:VEGFA
Classical monocytes	NK cells	VEGFA	ITGAV	0.72875345	0.4	0.53080237	0.0982272741890009	0.48784763501727657	0.007969673	0.7312152	0.7785064256509252	0.6950599004179114	degenerated	True	pain_ligand:VEGFA
AF_outer	NP_mature_chondrocyte	FGF2	SDC2	0.9882021	0.0	0.8833801	0.17065556830741108	0.15071517160037928	0.022985488	0.77824694	0.3356110676293241	0.6953815371796452	degenerated	True	pain_ligand:FGF2
AF_mechanical_stress	NK cells	TNFSF10	RIPK1	0.27991778	0.01	0.077577725	0.1812303393764384	0.21719582851920344	0.007478968	0.50980926	0.22672519165833044	0.6956942297431271	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	Fibroblasts	VEGFA	SIRPA	0.75224704	0.09	0.2690276	0.15509488991280238	0.08959073750408103	0.005216865	0.659487	0.46539552579843957	0.6958923341454626	degenerated	True	pain_ligand:VEGFA
Mast cells	Plasma cells	CXCL8	CD79A	0.82823586	0.0	0.5313491	4.369162053888783	1.336721683206548	0.0039442657	0.7313163	0.051556178115627925	0.696405040362411	degenerated	True	pain_ligand:CXCL8
Mast cells	AF_mechanical_stress	CXCL8	SDC2	0.8282913	0.19	0.53139734	0.12267199690797626	0.05988504167672426	0.0033237294	0.73132527	0.9624504819436592	0.6965973447666846	degenerated	True	pain_ligand:CXCL8
Endothelial cells	Endothelial cells	GRN	TNFRSF1A	0.7291472	0.39	0.5315379	0.03088551791527075	0.07890027500809571	0.0060737436	0.73135126	0.7621538584915403	0.6967896845694961	degenerated	True	pain_receptor:TNFRSF1A
Tem/Effector helper T cells	NP_mature_chondrocyte	TNFSF10	RIPK1	0.2790962	0.13	0.07773395	0.18171781813572907	0.2813429515584599	0.0074940287	0.5100606	0.36459582607180374	0.6972594838953136	degenerated	True	pain_ligand:TNF
NP_notochordal	Macrophages	GRN	TNFRSF1A	0.89216554	0.0	0.53262615	0.17220437984328107	0.3762237548776385	0.0060861786	0.7315521	0.21656228588505028	0.6988435802620501	degenerated	True	pain_receptor:TNFRSF1A
NP_mature_chondrocyte	NP_mature_chondrocyte	NGF	BEX3	0.9865055	0.0	0.73420674	0.48898563583885	0.5091098865230066	0.049327377	0.7618769	0.029158654214605447	0.6988835837191927	degenerated	True	pain_ligand:NGF
AF_inner	CD16+ NK cells	VEGFA	ITGB1	0.98648024	0.98	0.86903536	-0.11142953725489207	0.03591217466837482	0.003969942	0.77683103	1.0	0.6989566401287932	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Small pre-B cells	PIGF	FLT1	0.29362985	0.28	0.0778957	0.17095378016593205	0.2596407086326986	0.012327596	0.5103203	0.5959570085194534	0.6989661844281413	degenerated	True	pain_receptor:FLT1
AF_inner	Tem/Trm cytotoxic T cells	VEGFA	ITGB1	0.98637986	1.0	0.8687726	-0.11152473114941952	-0.007205415184038388	0.0039687417	0.7768048	1.0	0.6991026447006343	degenerated	True	pain_ligand:VEGFA
AF_outer	Naive B cells	FGF2	CD44	0.98615104	0.21	0.88057846	0.09477280991613536	0.2993989244323282	0.008462131	0.7779727	0.493155767626948	0.6993947979299606	degenerated	True	pain_ligand:FGF2
Tem/Temra cytotoxic T cells	Endothelial cells	TNF	TNFRSF1A	0.7301831	0.0	0.53302604	1.3743420857499034	1.1854966977006502	0.013199194	0.7316258	0.010945110413072773	0.6998076998872085	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
NP_mature_chondrocyte	Macrophages	FGF2	SDC2	0.9857203	0.04	0.94066536	0.18481584574258808	0.32826500359465816	0.024476048	0.78362125	0.19940486760830795	0.6998330416918732	degenerated	True	pain_ligand:FGF2
AF_mechanical_stress	Fibroblasts	NGF	SORT1	0.33268124	0.12	0.07795264	0.24568177511014822	0.11148392159800358	0.012929883	0.5104116	0.4160991356904663	0.7003878092433211	degenerated	True	pain_ligand:NGF
NK cells	CD16+ NK cells	VEGFA	ITGB1	0.5969329	1.0	0.35185465	-0.49133952353756527	-0.5530610443097728	0.0016073486	0.68894917	1.0	0.7006439193355549	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Fibroblasts	VEGFA	ITGAV	0.8541013	0.06	0.5332548	0.16755024361795604	0.09463049220039066	0.0080064945	0.73166794	0.4533736662020925	0.7007084123389604	degenerated	True	pain_ligand:VEGFA
NK cells	Tem/Trm cytotoxic T cells	VEGFA	ITGB1	0.5968326	1.0	0.3517483	-0.4914347174320927	-0.596178634162186	0.0016068626	0.6889167	1.0	0.7010301226550372	degenerated	True	pain_ligand:VEGFA
AF_outer	AF_outer	ANGPT1	ITGB1	0.92511386	0.0	0.26789725	0.20441767783649495	0.586802113655367	0.0092676515	0.659014	0.16281327970755746	0.7010946393554465	degenerated	True	pain_ligand:ANGPT1
Endothelial cells	Fibroblasts	VEGFA	ITGAV	0.30039603	1.0	0.07797843	-0.3724575905089897	-0.8567647079022004	0.0011707984	0.510453	1.0	0.7012404917782105	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	AF_mechanical_stress	FGF2	SDC4	0.8104761	0.0	0.53349286	0.1612717364632585	0.07652286918722628	0.026263371	0.7317117	0.49649609643489273	0.7014810082701456	degenerated	True	pain_ligand:FGF2
AF_outer	AF_mechanical_stress	VEGFA	ITGAV	0.5965799	1.0	0.35190544	-0.062109742142103165	-0.34160679427865803	0.0052836444	0.68896455	1.0	0.7017385985072979	degenerated	True	pain_ligand:VEGFA
DC	NP_mature_chondrocyte	PDGFA	PDGFRA	0.30239418	0.68	0.078063376	-0.023624314721937822	-0.11880151239046538	0.009089858	0.510589	1.0	0.7018088483990109	degenerated	True	pain_ligand:PDGFA
Fibroblasts	AF_outer	NGF	SORT1	0.2920147	0.13	0.0780935	0.21733533654288187	0.03433581369485267	0.012953246	0.51063716	0.606787233913556	0.7022350403468051	degenerated	True	pain_ligand:NGF
Tem/Trm cytotoxic T cells	NK cells	TNFSF9	HLA-DPA1	0.28307027	0.0	0.078138955	0.30520632684228455	0.5751686229140731	0.0016225606	0.51070994	0.5427704779437987	0.7028032330176359	degenerated	True	pain_ligand:TNF
AF_mechanical_stress	AF_mechanical_stress	FGF2	SDC2	0.9845989	0.0	0.91327894	0.16918949204837475	0.022049672723241986	0.023763455	0.7811059	0.6433714733369926	0.702976338077874	degenerated	True	pain_ligand:FGF2
NP_notochordal	Macrophages	VEGFA	ITGB1	0.75636816	1.0	0.5344972	-0.33962718343071285	-0.4390352481283146	0.0024416992	0.7318963	1.0	0.7033503232551565	degenerated	True	pain_ligand:VEGFA
AF_outer	Endothelial cells	RARRES1	NRP2	0.30936173	0.96	0.078180775	-0.050124565517076614	0.041422130911675514	0.022999445	0.5107767	1.0	0.7039392812320707	degenerated	True	pain_receptor:NRP2
NP_mature_chondrocyte	NP_mature_chondrocyte	GRN	TNFRSF1A	0.59582615	1.0	0.3474211	-0.126921398834427	-0.4399227507288017	0.0039698896	0.6875888	1.0	0.7042540722694081	degenerated	True	pain_receptor:TNFRSF1A
DC	AF_outer	VEGFA	ITGAV	0.7508168	0.25	0.5350019	0.09675619243288108	0.07356549453091088	0.008032725	0.73198885	0.5521233618152372	0.7043833007665284	degenerated	True	pain_ligand:VEGFA
DC	NP_mature_chondrocyte	VEGFA	ITGAV	0.75083184	0.23	0.5350296	0.09677692606871341	-0.07503874871666572	0.0080331415	0.731994	0.9559375950675705	0.704512545071375	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Classical monocytes	SEMA3A	NRP2	0.73155046	0.04	0.5351229	0.3935395422139976	0.8909349721017256	0.04412054	0.7320111	0.19940486760830795	0.7047063390565673	degenerated	True	pain_ligand:SEMA3A; pain_receptor:NRP2
NK cells	Memory B cells	VEGFA	CD44	0.9836812	0.39	0.7618412	0.021076565999000346	0.20004986068313535	0.0026383726	0.7652122	1.0	0.7053915862482144	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	AF_inner	NGF	BEX3	0.98354447	0.0	0.7312597	0.48602645370881264	0.5420258755928902	0.049129378	0.76151186	0.022602373191021843	0.7056112822665922	degenerated	True	pain_ligand:NGF
DC	Naive B cells	TNF	VSIR	0.92671263	0.0	0.5358351	2.6782921877727577	1.408736033875444	0.010696574	0.73214155	0.02769676984315526	0.7060638921255613	degenerated	True	pain_ligand:TNF
Memory B cells	Fibroblasts	CXCL8	ADRA2A	0.59524584	0.02	0.34837195	2.580819222592961	0.43284223217053164	0.022622824	0.68788224	0.14989686201302985	0.7062579704848884	degenerated	True	pain_ligand:CXCL8
Macrophages	DC	TNFSF13B	TFRC	0.5951489	0.0	0.32390535	0.6477447290743846	0.5610618817215898	0.0109837	0.6800121	0.025005584757360377	0.7066462338910798	degenerated	True	pain_ligand:TNF
Tcm/Naive helper T cells	NP_mature_chondrocyte	CXCL8	SDC2	0.85398406	0.0	0.5361772	0.15086194721801832	-0.2979570055649887	0.0033536258	0.73220414	1.0	0.7069050869828233	degenerated	True	pain_ligand:CXCL8
Small pre-B cells	Endothelial cells	ANGPT2	ITGA5_ITGB1	0.5949893	0.0	0.34539866	1.5998753878345477	1.1361556790637883	0.019808508	0.68696135	0.005963467576966869	0.7069050869828233	degenerated	True	pain_ligand:ANGPT2
AF_inner	AF_inner	VEGFA	CD44	0.9827487	0.08	0.8592652	0.01621678749289246	-0.09560990159275917	0.002975767	0.77584946	1.0	0.7069299055660407	degenerated	True	pain_ligand:VEGFA
CD16+ NK cells	Endothelial cells	TNF	VSIR	0.2807359	0.0	0.07845374	0.4409266965006001	0.4361950640733049	0.0015661278	0.5112122	0.45567418704480683	0.7074871508400737	degenerated	True	pain_ligand:TNF
Fibroblasts	CD16+ NK cells	VEGFA	ITGB1	0.5946362	1.0	0.3488055	-0.49357939615621893	-0.7561152798785234	0.0015934191	0.68801576	1.0	0.7080062763739488	degenerated	True	pain_ligand:VEGFA
Tem/Temra cytotoxic T cells	NP_mature_chondrocyte	CXCL8	SDC2	0.98220253	0.01	0.8678601	0.26288742567215473	-0.12247355096922663	0.005428202	0.77671367	1.0	0.7080294590839811	degenerated	True	pain_ligand:CXCL8
Fibroblasts	Tem/Trm cytotoxic T cells	VEGFA	ITGB1	0.5945359	1.0	0.34870002	-0.4936745900507463	-0.7992328697309367	0.0015929374	0.68798333	1.0	0.7083302163972378	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Fibroblasts	ANGPT2	TIE1	0.6102925	0.0	0.2660014	3.8431262408834335	1.1962828926386644	0.10650964	0.65821564	0.0007025953220698228	0.7088490129718862	degenerated	True	pain_ligand:ANGPT2
NP_stressed_degenerative	Fibroblasts	RTN4	NGFR	0.9816562	0.02	0.7376932	1.7346066616080489	0.976956514551505	0.025903326	0.76230633	0.018750751337191424	0.7093494849637596	degenerated	True	pain_receptor:NGFR
NP_notochordal	NP_mature_chondrocyte	VEGFA	CD44	0.7589822	1.0	0.5374379	-0.20050091425306948	-0.3356062859049098	0.0018612297	0.7324343	1.0	0.7093680628033637	degenerated	True	pain_ligand:VEGFA
Macrophages	Tem/Effector helper T cells	VEGFA	ITGB1	0.98165065	0.78	0.9522457	-0.11892367070177413	0.035446917280249624	0.0043500653	0.78465676	1.0	0.709422764819489	degenerated	True	pain_ligand:VEGFA
AF_inner	AF_outer	GRN	TNFRSF1A	0.59416825	1.0	0.35191128	-0.11834089498843775	-0.39693704177379097	0.0040211976	0.6889664	1.0	0.7096275801211992	degenerated	True	pain_receptor:TNFRSF1A
Macrophages	AF_outer	TNF	TNFRSF1A	0.9815262	0.0	0.8382033	2.3967948661814633	1.3142887916777817	0.020756222	0.77368414	0.005963467576966869	0.7097162556354137	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Plasma cells	NK cells	VEGFA	ITGB1	1.2568815	0.19	0.66004485	0.13180799833613138	-0.15888687388613287	0.0030152283	0.75208354	1.0	0.7097896632183832	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Memory B cells	VEGFA	CD44	0.9813845	0.36	0.75523907	0.018836693380346714	-0.003004374885615335	0.0026155084	0.7644294	1.0	0.71022992620015	degenerated	True	pain_ligand:VEGFA
NK cells	AF_mechanical_stress	ANGPT2	ITGA5_ITGB1	0.5938817	0.0	0.34479368	1.996656714643549	0.87419102082136	0.019773811	0.6867728	0.005963467576966869	0.7104067171567874	degenerated	True	pain_ligand:ANGPT2
AF_outer	AF_outer	FGF2	SDC3	0.39903873	0.0	0.07861182	0.04632243078848081	0.09884747463169638	0.014078031	0.5114637	0.5823076772035948	0.7104644726477065	degenerated	True	pain_ligand:FGF2
Fibroblasts	DC	ANGPT1	ITGA5	0.5937253	0.01	0.34821627	0.7747420111570479	0.5391021889397413	0.03280365	0.68783426	0.11458311243323929	0.7107964994470889	degenerated	True	pain_ligand:ANGPT1
NP_notochordal	AF_mechanical_stress	VEGFA	NRP2	0.75949264	0.14	0.53801215	0.053439969202156434	0.04001898977759999	0.0072023133	0.7325389	0.5916777725427951	0.7107964994470889	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
AF_inner	Fibroblasts	VEGFA	ITGAV	0.8601278	0.06	0.53821003	0.1734269322490067	0.13912722268058642	0.008080894	0.73257494	0.3588110896902776	0.7110565704682446	degenerated	True	pain_ligand:VEGFA
Classical monocytes	Endothelial cells	VEGFA	NRP2	0.5936005	0.78	0.32929987	-0.15881440101501282	0.04971363368808124	0.0044083036	0.6818065	1.0	0.711121495401706	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Macrophages	AF_inner	PDGFA	PDGFRA	0.28247035	0.85	0.07866343	-0.022428473016095324	-0.037945296361831804	0.00915973	0.5115457	1.0	0.7113146622946569	degenerated	True	pain_ligand:PDGFA
AF_outer	AF_outer	VEGFA	CD44	0.98060584	0.0	0.8586985	0.017390158389380544	-0.12653932410221913	0.002973804	0.7757921	1.0	0.7115512229870777	degenerated	True	pain_ligand:VEGFA
AF_inner	Classical monocytes	VEGFA	SIRPA	0.9804767	0.01	0.8533164	0.5225421870834628	0.8909253927879228	0.016547136	0.7752448	0.11458311243323929	0.7120653048260492	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	CD16+ NK cells	VEGFA	ITGB1	0.9804536	0.98	0.8610342	-0.11730622588594275	-0.008584555811820938	0.003933391	0.7760283	1.0	0.7121386715559841	degenerated	True	pain_ligand:VEGFA
DC	NP_notochordal	TNFSF13B	TFRC	0.593337	0.0	0.32812032	0.661543997112729	0.8582855075913691	0.011126629	0.68141717	0.023658730019655797	0.7121618602134839	degenerated	True	pain_ligand:TNF
Macrophages	AF_inner	VEGFA	ITGAV	0.7916641	0.1	0.53868866	0.12139979843419375	0.14669792283412186	0.00808808	0.73266196	0.34343867879023693	0.7123570543664481	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Tem/Trm cytotoxic T cells	VEGFA	ITGB1	0.9803533	1.0	0.86077386	-0.1174014197804702	-0.051702145664234145	0.0039322022	0.776002	1.0	0.7123590179891709	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	NP_notochordal	VEGFA	CD44	0.9803475	0.27	0.81988573	0.013613655617314396	0.04044130745615271	0.0028393895	0.7717439	1.0	0.7124325101918199	degenerated	True	pain_ligand:VEGFA
NK cells	AF_inner	VEGFA	CD44	0.5932014	1.0	0.34789893	-0.36369319878978074	-0.6845831205709068	0.0012048273	0.6877364	1.0	0.7125522841829122	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	NK cells	PDGFA	PDGFRB	0.7069252	0.0	0.26493844	1.1009602305782193	1.0241551254128678	0.023030652	0.6577651	0.005963467576966869	0.7126825257970437	degenerated	True	pain_ligand:PDGFA
DC	Fibroblasts	TNF	TRAF2	0.92772174	0.0	0.5388525	3.584069225733168	1.650070217369818	0.14318453	0.73269176	0.00017023048230377713	0.7130080963497691	degenerated	True	pain_ligand:TNF
AF_outer	Memory B cells	VEGFA	ITGB1	0.5928539	1.0	0.34698835	-0.4934979164934304	-0.6562104655882054	0.001585118	0.6874549	1.0	0.713594249616047	degenerated	True	pain_ligand:VEGFA
DC	DC	CCL2	CCR1	0.97994614	0.0	0.90655726	2.8758442140550957	1.5536435797575476	0.08975328	0.7804737	0.0003628076215285097	0.7136815395815037	degenerated	True	pain_ligand:CCL2
Fibroblasts	Macrophages	ADAM17	IL6R	0.59276676	0.0	0.2917374	0.5571992587040089	0.4838228693501755	0.014180871	0.66852665	0.035934276930460286	0.7139851968754752	degenerated	True	pain_receptor:IL6R
DC	AF_inner	VEGFA	NRP2	0.75311714	0.47	0.53923583	0.010892545438701145	-0.1642695446703354	0.007218695	0.73276144	1.0	0.7141807240395353	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Fibroblasts	Memory B cells	ANGPT1	ITGB1	0.59255815	0.8	0.34667724	0.2768921307529568	0.20459135971363906	0.0119929705	0.6873585	1.0	0.7148326703343213	degenerated	True	pain_ligand:ANGPT1
Naive B cells	Endothelial cells	TNFSF9	PVR	0.3444447	0.0	0.07895605	0.447242668634518	0.7147944043270176	0.022773404	0.51200956	0.019151301719709527	0.7151379671000171	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	CD16+ NK cells	FGF2	CD44	0.97914934	0.09	0.92539805	0.11612317193645286	0.35072305178523777	0.008892834	0.78223073	0.33948423505257513	0.7152990233952802	degenerated	True	pain_ligand:FGF2
Classical monocytes	Classical monocytes	VEGFA	NRP2	0.73521864	0.51	0.5404415	0.007067593987562862	0.6854223031391079	0.0072348355	0.7329801	0.9375164864612401	0.7160072971116954	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Naive B cells	AF_mechanical_stress	TNFSF9	PVR	0.34448272	0.0	0.07899741	0.44734134924837604	0.6886422390703668	0.022785332	0.512075	0.0191458112910131	0.7162700005830434	degenerated	True	pain_ligand:TNF
NP_stressed_degenerative	NP_stressed_degenerative	ADAM10	IL6R	0.6177542	0.0	0.26417524	0.533516780170354	1.452631527253181	0.0049280147	0.6574403	0.13913784780607077	0.7164643748640691	degenerated	True	pain_receptor:IL6R
Fibroblasts	DC	NGF	KIDINS220	0.5918937	0.03	0.30404875	0.5013215058182523	0.3885223570997874	0.022233382	0.67309034	0.1760704091790426	0.7166603543665637	degenerated	True	pain_ligand:NGF
NP_stressed_degenerative	AF_mechanical_stress	VEGFA	ITGAV	0.59179235	1.0	0.34679887	-0.06677860230169702	0.2479787662765388	0.0052069724	0.68739617	1.0	0.717052420580319	degenerated	True	pain_ligand:VEGFA
NK cells	AF_mechanical_stress	ANGPT1	ITGB1	0.91470224	0.0	0.54106694	0.35927340597145546	0.32733470727818526	0.018717699	0.73309314	0.11094993307891787	0.7171832099642887	degenerated	True	pain_ligand:ANGPT1
AF_mechanical_stress	CD16+ NK cells	NGF	KIDINS220	0.336459	0.19	0.07909944	0.07131153493640652	0.3944510758069514	0.0057840995	0.5122363	0.48697607398650306	0.7179672937524749	degenerated	True	pain_ligand:NGF
