gene	rho	pvalue	padj	program
NAA10	0.322082316485015	0.0	0.0	late_up
CASP4	0.321891827427603	0.0	0.0	late_up
TEX264	0.32168263156500854	0.0	0.0	late_up
PDCD6	0.32152017256705245	0.0	0.0	late_up
DEF8	0.3214529971844836	0.0	0.0	late_up
MRPS11	0.3211960292207275	0.0	0.0	late_up
VEGFA	-0.3209566906793948	0.0	0.0	late_down
CARHSP1	0.3208754976924316	0.0	0.0	late_up
HSPA2	-0.3208631466696908	0.0	0.0	late_down
LDLRAD4	-0.32074368733445835	0.0	0.0	late_down
RAMP1	0.32069544785461745	0.0	0.0	late_up
UQCRQ	0.3206163701951368	0.0	0.0	late_up
CCNL1	-0.3205716292805442	0.0	0.0	late_down
TLN1	0.32051508087711217	0.0	0.0	late_up
COX5A	0.32050279160387973	0.0	0.0	late_up
TBC1D2	0.32033335451561906	0.0	0.0	late_up
PSMB5	0.32030001462978974	0.0	0.0	late_up
MACF1	0.3199653184728306	0.0	0.0	late_up
FBXO32	0.319821139743255	0.0	0.0	late_up
SYNGR1	0.3196233531363085	0.0	0.0	late_up
KLF10	-0.319388527299273	0.0	0.0	late_down
HERPUD1	-0.3190973102522223	0.0	0.0	late_down
SERTAD4	-0.3189333453408147	0.0	0.0	late_down
ISCU	0.3189057102414081	0.0	0.0	late_up
COL6A3	0.318667029470406	0.0	0.0	late_up
EGR3	-0.31847832913351865	0.0	0.0	late_down
DKK3	0.3184311987512015	0.0	0.0	late_up
CUTA	0.3184045521018641	0.0	0.0	late_up
EHD2	0.31821901066148206	0.0	0.0	late_up
GEM	-0.31745303844136125	0.0	0.0	late_down
UACA	0.3174252546449402	0.0	0.0	late_up
PSMB3	0.3172966188881616	0.0	0.0	late_up
PELI1	-0.3172618087656158	0.0	0.0	late_down
RALGPS2	0.3169882364115058	0.0	0.0	late_up
ID4	-0.3169271247783686	0.0	0.0	late_down
CNN2	0.3162422110353083	0.0	0.0	late_up
CLEC2B	0.31598477060812385	0.0	0.0	late_up
DNPH1	0.31597434979412653	0.0	0.0	late_up
SUMO2	0.31597155023102047	0.0	0.0	late_up
TSPO	0.3157762855953916	0.0	0.0	late_up
CDK4	0.31570394101317384	0.0	0.0	late_up
EMC3	0.3156029281252378	0.0	0.0	late_up
MIEN1	0.31538807501015376	0.0	0.0	late_up
ACAA2	0.3152736843225821	0.0	0.0	late_up
GNG5	0.31475714824506984	0.0	0.0	late_up
C14orf119	0.31467445384555676	0.0	0.0	late_up
MRPS17	0.3145081124669382	0.0	0.0	late_up
AKR7A2	0.3144707919491027	0.0	0.0	late_up
B2M	0.3142946363013801	0.0	0.0	late_up
HEXIM1	-0.31416381368337365	0.0	0.0	late_down
POLR2J3	0.3141507620923885	0.0	0.0	late_up
PIN1	0.3139069994709369	0.0	0.0	late_up
RPS6	-0.3137148333402957	0.0	0.0	late_down
CHMP2A	0.3136247630107525	0.0	0.0	late_up
RPS17	0.31354655196447667	0.0	0.0	late_up
NUPR1	0.31310691612629726	0.0	0.0	late_up
CDKN1A	-0.31289520180524816	0.0	0.0	late_down
BICC1	0.31277634795120374	0.0	0.0	late_up
GTF3A	0.3126034836892876	0.0	0.0	late_up
CTSZ	0.3124814890695537	0.0	0.0	late_up
PTP4A1	-0.31244898640363566	0.0	0.0	late_down
HADHB	0.3124074932133186	0.0	0.0	late_up
EEA1	0.31229810259583807	0.0	0.0	late_up
RPS13	-0.3122612499595598	0.0	0.0	late_down
ARMCX6	0.31212736779273287	0.0	0.0	late_up
C1QBP	0.31196207850652286	0.0	0.0	late_up
PYCARD	0.31191969686237747	0.0	0.0	late_up
EI24	0.31167998928071466	0.0	0.0	late_up
DCTN2	0.31134846376991004	0.0	0.0	late_up
DPP4	0.3110896213575605	0.0	0.0	late_up
