gene	cell_type	comparison	log2FC	padj	baseMean	direction	pain_categories	significant
TRPV4	NP_fibrocartilaginous	healthy_vs_degenerated_mild	-0.030087869775595	0.9955627609866654	141.18717540355854	DOWN	Nociception_ion_channels	False
UNC5B	NP_fibrocartilaginous	healthy_vs_degenerated_mild	0.1983105513184362	0.9527931089961864	100.89449109136238	UP	Nerve_guidance	False
VEGFA	NP_fibrocartilaginous	healthy_vs_degenerated_mild	-0.0707744530405943	0.9844349774682608	747.623173124808	DOWN	Neovascularization	False
VEGFB	NP_fibrocartilaginous	healthy_vs_degenerated_mild	0.0518028925976959	0.9876171032822352	570.6391575269657	UP	Neovascularization	False
ANGPT1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.2191558650726884	0.9938042431285232	101.34084738550216	UP	Neovascularization	False
ANGPT2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.4470327736039984	0.9902725049746756	30.001192085555317	UP	Neovascularization	False
BDKRB2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.006736388855315	0.8165856063648939	38.5116570169098	UP	Inflammatory_pain	False
CCL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.87838809029345	0.2112861724649825	410.9482851980703	UP	Inflammatory_pain	False
CXCL8	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.8722485311664036	0.971049321912278	4279.268998650655	UP	Inflammatory_pain	False
FGF2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.0773569033430275	0.9989446135333456	3747.51077487366	UP	Neovascularization	False
FLT1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.4937460615865429	0.962964010984903	685.9078379106468	UP	Neovascularization	False
GAL	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.2535675212748109	0.9955261037216596	14.396028402209604	UP	Neuropeptides	False
NGF	NP_mature_chondrocyte	healthy_vs_degenerated_severe	2.363804980871282	0.1346891205989029	643.3323532724024	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.142393212022351	0.9989446135333456	23.07307288907656	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.4378746191548355	0.0338451171747174	1805.3910477280651	UP	Nerve_guidance	True
NTN1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.1937362002777014	0.6902300172130189	90.26881053295044	UP	Nerve_guidance	False
NTN4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.3304316351518155	0.3545325516083966	135.9852088254394	UP	Nerve_guidance	False
NTRK2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.7585788831132807	0.9328725123756588	695.5153598432797	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.028753463414247	0.9989446135333456	98.77541177090212	DOWN	Nociception_ion_channels	False
P2RX7	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.86699838150192	0.8865884506469383	13.394588201232107	DOWN	Nociception_ion_channels	False
PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	2.158565904953585	0.0137965076366454	373.9627122608592	UP	Neovascularization	True
PDGFB	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.5274244468672655	0.913249377090131	8.260512483268238	UP	Neovascularization	False
PLA2G2A	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.4696311981719	0.8487662854733269	13643.044972669675	UP	Inflammatory_pain	False
PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	3.840538615509897	0.0364273035558822	463.6465344770591	UP	Inflammatory_pain	True
PTGS2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	2.419686228832399	0.0049704988958174	5794.664541378931	UP	Inflammatory_pain	True
ROBO1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.8420477592657835	0.8323770062753894	132.5726940877873	UP	Nerve_guidance	False
ROBO2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-1.2282283400104888	0.8136581065282947	42.042846524610205	DOWN	Nerve_guidance	False
SEMA3A	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.8226124824059178	0.8783623817330896	1001.3451538606377	UP	Nerve_guidance	False
SEMA3E	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-1.4394738329106267	0.1676540445526149	764.0949056543956	DOWN	Nerve_guidance	False
SLIT3	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.6235142466867968	0.9508694328270256	41.79156208658715	UP	Nerve_guidance	False
TNF	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.4474744718767725	0.6688233939900201	34.55674749099377	UP	Inflammatory_pain	False
TRPV1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.280692627811321	0.9943234559106764	28.004410155100985	UP	Nociception_ion_channels	False
TRPV4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.3402925524074666	0.9846455527468256	581.8413913668485	UP	Nociception_ion_channels	False
UNC5B	NP_mature_chondrocyte	healthy_vs_degenerated_severe	0.2116607729045418	0.9955261037216596	310.24198318435646	UP	Nerve_guidance	False
VEGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	1.3796586268521207	0.1608816550297292	4738.763783944246	UP	Neovascularization	False
VEGFB	NP_mature_chondrocyte	healthy_vs_degenerated_severe	-0.2049211095944305	0.9955261037216596	797.9134330131168	DOWN	Neovascularization	False
ANGPT1	NP_notochordal	healthy_vs_degenerated_severe	-1.0948459546915432	0.9999328891933148	70.25770284678211	DOWN	Neovascularization	False
ANGPT2	NP_notochordal	healthy_vs_degenerated_severe	0.7623086467306553	0.9999328891933148	14.689899075246831	UP	Neovascularization	False
BDKRB2	NP_notochordal	healthy_vs_degenerated_severe	-0.5050817462209883	0.9999328891933148	16.849755348963566	DOWN	Inflammatory_pain	False
CCL2	NP_notochordal	healthy_vs_degenerated_severe	-0.0696982852354896	0.9999328891933148	298.12030343445105	DOWN	Inflammatory_pain	False
CXCL8	NP_notochordal	healthy_vs_degenerated_severe	-2.715483273770323	0.9999328891933148	463.3929388428624	DOWN	Inflammatory_pain	False
FGF2	NP_notochordal	healthy_vs_degenerated_severe	0.7097272682067972	0.9999328891933148	145.5821600005549	UP	Neovascularization	False
FLT1	NP_notochordal	healthy_vs_degenerated_severe	-0.613900395642485	0.9999328891933148	10.798479392295414	DOWN	Neovascularization	False
GAL	NP_notochordal	healthy_vs_degenerated_severe	0.6066250969171012	0.9999328891933148	1.0876875668896264	UP	Neuropeptides	False
NGF	NP_notochordal	healthy_vs_degenerated_severe	0.5945591540361427	0.9999328891933148	23.874865739480818	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_notochordal	healthy_vs_degenerated_severe	1.5184049601123966	0.9999328891933148	1.575724555554774	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_notochordal	healthy_vs_degenerated_severe	0.6200905116082017	0.9999328891933148	136.60625157184418	UP	Nerve_guidance	False
NTN1	NP_notochordal	healthy_vs_degenerated_severe	4.41028235129959	0.9999328891933148	6.340086693199133	UP	Nerve_guidance	False
NTN4	NP_notochordal	healthy_vs_degenerated_severe	-0.2068048552610054	0.9999328891933148	44.60670199192977	DOWN	Nerve_guidance	False
NTRK2	NP_notochordal	healthy_vs_degenerated_severe	-0.9324518692144702	0.9999328891933148	66.01566439994335	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_notochordal	healthy_vs_degenerated_severe	1.0438309052197257	0.9999328891933148	31.023205430152583	UP	Nociception_ion_channels	False
P2RX7	NP_notochordal	healthy_vs_degenerated_severe	-0.4866972110993035	0.9999328891933148	3.754381806704817	DOWN	Nociception_ion_channels	False
PDGFA	NP_notochordal	healthy_vs_degenerated_severe	-0.4608048242131912	0.9999328891933148	44.098825869255485	DOWN	Neovascularization	False
PDGFB	NP_notochordal	healthy_vs_degenerated_severe	-6.523001517669065	0.9999328891933148	0.5993592828606493	DOWN	Neovascularization	False
PLA2G2A	NP_notochordal	healthy_vs_degenerated_severe	-0.5175888386305944	0.9999328891933148	3423.128374569769	DOWN	Inflammatory_pain	False
PTGES	NP_notochordal	healthy_vs_degenerated_severe	-0.1820741939571916	0.9999328891933148	87.47154846069775	DOWN	Inflammatory_pain	False
PTGS2	NP_notochordal	healthy_vs_degenerated_severe	-2.7741439215710995	0.9999328891933148	248.014346656364	DOWN	Inflammatory_pain	False
ROBO1	NP_notochordal	healthy_vs_degenerated_severe	1.524252401942534	0.9999328891933148	29.838421811490583	UP	Nerve_guidance	False
ROBO2	NP_notochordal	healthy_vs_degenerated_severe	-2.389463519381369	0.9999328891933148	3.942669134873441	DOWN	Nerve_guidance	False
SEMA3A	NP_notochordal	healthy_vs_degenerated_severe	-0.627873764315716	0.9999328891933148	35.47423175586441	DOWN	Nerve_guidance	False
SEMA3E	NP_notochordal	healthy_vs_degenerated_severe	1.1503944718707606	0.9999328891933148	32.942302062634106	UP	Nerve_guidance	False
SLIT3	NP_notochordal	healthy_vs_degenerated_severe	-1.2814699247926324	0.9999328891933148	13.71148322747832	DOWN	Nerve_guidance	False
TNF	NP_notochordal	healthy_vs_degenerated_severe	-2.080446821355052	0.9999328891933148	14.065645938947249	DOWN	Inflammatory_pain	False
TRPV1	NP_notochordal	healthy_vs_degenerated_severe	-0.1067500137508731	0.9999328891933148	7.449368229455763	DOWN	Nociception_ion_channels	False
TRPV4	NP_notochordal	healthy_vs_degenerated_severe	-0.5921951869800364	0.9999328891933148	36.26118072314758	DOWN	Nociception_ion_channels	False
UNC5B	NP_notochordal	healthy_vs_degenerated_severe	0.513511288832292	0.9999328891933148	25.869287033893887	UP	Nerve_guidance	False
VEGFA	NP_notochordal	healthy_vs_degenerated_severe	0.3429415134492447	0.9999328891933148	314.337477194485	UP	Neovascularization	False
VEGFB	NP_notochordal	healthy_vs_degenerated_severe	1.666614888192156	0.9999328891933148	275.35216408294644	UP	Neovascularization	False
ANGPT1	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.5793580762694854	0.5379350640148371	113.0920245029874	UP	Neovascularization	False
ANGPT2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.170361730618192	0.2443819243598897	37.03278182195579	UP	Neovascularization	False
BDKRB2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.3401770871560545	0.714751827003283	30.121178062551397	UP	Inflammatory_pain	False
CCL2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.503759849987189	0.6880098230767091	418.66626204505314	UP	Inflammatory_pain	False
CXCL8	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.7004966985053511	0.6749886583817734	592.355545124502	DOWN	Inflammatory_pain	False
FGF2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.4714855481385291	0.4263180634581053	407.8368895870212	UP	Neovascularization	False
FLT1	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.6228866387410532	0.5237221566952395	99.09992995807248	DOWN	Neovascularization	False
GAL	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.4515704138784484		2.8532839700111965	UP	Neuropeptides	False
NGF	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.1464383239513618	0.8596800525902139	78.17965555382925	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.110219900561343	0.6340118781979444	12.750249680635791	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.3505386258604362	0.5434844891510036	573.2764909400288	UP	Nerve_guidance	False
NTN1	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.7376312128729658	0.1077347516416981	59.54662335509202	UP	Nerve_guidance	False
NTN4	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.0701275763331255	0.1584590158496657	150.7772878331916	UP	Nerve_guidance	False
NTRK2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.316258263939144	0.0604027519128859	159.15833009348404	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.4797180212395119	0.2661003248268992	58.56098449625976	DOWN	Nociception_ion_channels	False
P2RX7	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.6304021892209456	0.5221820514024013	8.336867317352056	DOWN	Nociception_ion_channels	False
PDGFA	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.1566273988428262	0.1600768276824007	167.64420804070724	UP	Neovascularization	False
PDGFB	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.3521681267380087	0.936920690573688	15.255003608289154	UP	Neovascularization	False
PLA2G2A	NP_fibrocartilaginous	healthy_vs_degenerated_severe	2.622364945190073	0.0967641001085684	1796.38247124958	UP	Inflammatory_pain	False
PTGES	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.145441656074616	0.2664896117809316	159.8580877727487	UP	Inflammatory_pain	False
PTGS2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.3259452352161127	0.0686321139666451	758.3748927417905	UP	Inflammatory_pain	False
ROBO1	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.2623876636002769	0.034966007117769	73.91137185778362	UP	Nerve_guidance	True
ROBO2	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.2644961616070341	0.7772183293540544	15.542322785035632	DOWN	Nerve_guidance	False
SEMA3A	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.9180605227850198	0.3004769377866676	231.35121576929745	DOWN	Nerve_guidance	False
SEMA3E	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.1477153578487441	0.856553127744994	144.73113939948271	DOWN	Nerve_guidance	False
SLIT3	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.0575766649371425	0.9691626863763336	78.03323539298323	UP	Nerve_guidance	False
TNF	NP_fibrocartilaginous	healthy_vs_degenerated_severe	1.4189745900913926	0.2976380830191687	11.45505732915682	UP	Inflammatory_pain	False
TRPV1	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.4410337095152514	0.6425608671597103	6.822379781258159	UP	Nociception_ion_channels	False
TRPV4	NP_fibrocartilaginous	healthy_vs_degenerated_severe	-0.4904267936779153	0.5872359656815049	80.87560391290013	DOWN	Nociception_ion_channels	False
UNC5B	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.5520817288118317	0.392323296750226	113.76006182156397	UP	Nerve_guidance	False
VEGFA	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.6256834951352852	0.2775663757049708	871.5744634610893	UP	Neovascularization	False
VEGFB	NP_fibrocartilaginous	healthy_vs_degenerated_severe	0.2251976193625255	0.6332661269803151	508.2557956300165	UP	Neovascularization	False
ANGPT1	NP_mature_chondrocyte	mild_vs_severe	0.161779927794241	0.8395627503279021	73.4969734681271	UP	Neovascularization	False
ANGPT2	NP_mature_chondrocyte	mild_vs_severe	0.0608943177088853	0.9463994324817708	16.676442462620216	UP	Neovascularization	False
BDKRB2	NP_mature_chondrocyte	mild_vs_severe	0.5639976948722383	0.5624094183484061	30.103890329433938	UP	Inflammatory_pain	False
CCL2	NP_mature_chondrocyte	mild_vs_severe	1.8552368814072295	0.0311048393456701	257.85974767951825	UP	Inflammatory_pain	True
CXCL8	NP_mature_chondrocyte	mild_vs_severe	0.945799307320878	0.4487007883708602	4780.20854518517	UP	Inflammatory_pain	False
FGF2	NP_mature_chondrocyte	mild_vs_severe	0.7858214073625783	0.0673546197910717	3058.188728742612	UP	Neovascularization	False
FLT1	NP_mature_chondrocyte	mild_vs_severe	0.0807002582982033	0.9358669875876868	703.2824927366822	UP	Neovascularization	False
GAL	NP_mature_chondrocyte	mild_vs_severe	0.5177845287586649	0.6867054503330658	14.408274716758338	UP	Neuropeptides	False
NGF	NP_mature_chondrocyte	mild_vs_severe	0.7046131235186537	0.4186654756112709	573.2318795923699	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_mature_chondrocyte	mild_vs_severe	-0.1489770220632374	0.8713880014193692	21.862703753803213	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_mature_chondrocyte	mild_vs_severe	0.5878135260665545	0.3227064298911912	1555.462671629156	UP	Nerve_guidance	False
NTN1	NP_mature_chondrocyte	mild_vs_severe	1.6486733537371	0.0737151486945818	64.0423204051322	UP	Nerve_guidance	False
NTN4	NP_mature_chondrocyte	mild_vs_severe	0.932662300406148	0.2902502940505716	115.19314679804774	UP	Nerve_guidance	False
NTRK2	NP_mature_chondrocyte	mild_vs_severe	0.710752875325132	0.4318672752776936	452.8387224447502	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_mature_chondrocyte	mild_vs_severe	-0.3628759041407062	0.5091539396783963	54.73039423630375	DOWN	Nociception_ion_channels	False
P2RX7	NP_mature_chondrocyte	mild_vs_severe	-0.1537289280571729	0.8777261476291189	9.828134260856196	DOWN	Nociception_ion_channels	False
PDGFA	NP_mature_chondrocyte	mild_vs_severe	1.4384563798325047	0.0563021502433852	291.39413420651744	UP	Neovascularization	False
PDGFB	NP_mature_chondrocyte	mild_vs_severe	1.3105362795354942		4.758971116760218	UP	Neovascularization	False
PLA2G2A	NP_mature_chondrocyte	mild_vs_severe	1.6379961370405534	0.0423093490801398	9556.456215454577	UP	Inflammatory_pain	True
PTGES	NP_mature_chondrocyte	mild_vs_severe	1.0658177504946562	0.3822620030887421	386.736891725	UP	Inflammatory_pain	False
PTGS2	NP_mature_chondrocyte	mild_vs_severe	0.7979663396088705	0.1991717475801401	5389.763279979757	UP	Inflammatory_pain	False
ROBO1	NP_mature_chondrocyte	mild_vs_severe	0.2935723688356825	0.6903154623269313	117.8334858605774	UP	Nerve_guidance	False
ROBO2	NP_mature_chondrocyte	mild_vs_severe	0.0797775772654002	0.9392367007263612	23.47822284884567	UP	Nerve_guidance	False
SEMA3A	NP_mature_chondrocyte	mild_vs_severe	0.055064555617209	0.9519539302982772	981.0710992817808	UP	Nerve_guidance	False
SEMA3E	NP_mature_chondrocyte	mild_vs_severe	0.373616072125258	0.4509016106352902	486.689841734211	UP	Nerve_guidance	False
SLIT3	NP_mature_chondrocyte	mild_vs_severe	-0.1200714972421998	0.9113881104068668	30.04499868004199	DOWN	Nerve_guidance	False
TNF	NP_mature_chondrocyte	mild_vs_severe	0.9437281470164788	0.3323908524223157	32.43169166317839	UP	Inflammatory_pain	False
TRPV1	NP_mature_chondrocyte	mild_vs_severe	-0.1657102860299804	0.7914761191012175	20.782853633429305	DOWN	Nociception_ion_channels	False
TRPV4	NP_mature_chondrocyte	mild_vs_severe	-0.5747753064212489	0.4666382885153698	484.4098314820788	DOWN	Nociception_ion_channels	False
UNC5B	NP_mature_chondrocyte	mild_vs_severe	0.3456466816220815	0.6044884460234902	267.4330642736176	UP	Nerve_guidance	False
VEGFA	NP_mature_chondrocyte	mild_vs_severe	0.6300533579232279	0.29707516190173	3927.7742501625994	UP	Neovascularization	False
VEGFB	NP_mature_chondrocyte	mild_vs_severe	0.5454118666950944	0.3321119946309439	420.23424645410415	UP	Neovascularization	False
ANGPT1	NP_notochordal	mild_vs_severe	2.815435405752749		19.647651401269844	UP	Neovascularization	False
ANGPT2	NP_notochordal	mild_vs_severe	-0.6321197244226547		6.302425172845436	DOWN	Neovascularization	False
BDKRB2	NP_notochordal	mild_vs_severe	0.8976735154340906		6.363745932304021	UP	Inflammatory_pain	False
CCL2	NP_notochordal	mild_vs_severe	2.1562747873634587	0.8325640441240286	103.91659191293202	UP	Inflammatory_pain	False
CXCL8	NP_notochordal	mild_vs_severe	-0.2130016311425973	0.9557479854246989	455.3028796135157	DOWN	Inflammatory_pain	False
FGF2	NP_notochordal	mild_vs_severe	1.6556783461028632		47.69647176819058	UP	Neovascularization	False
FLT1	NP_notochordal	mild_vs_severe	2.2185662782101856		5.122824406977882	UP	Neovascularization	False
GAL	NP_notochordal	mild_vs_severe	0.2899703397918075		0.0397159458777513	UP	Neuropeptides	False
NGF	NP_notochordal	mild_vs_severe	4.761630582057812		11.588079128331692	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_notochordal	mild_vs_severe	0.7764081411170574		0.0178911550445461	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_notochordal	mild_vs_severe	4.215697218849013	0.1100650432422118	65.15929739127094	UP	Nerve_guidance	False
NTN1	NP_notochordal	mild_vs_severe	-0.0198139347299891		2.2688850832770373	DOWN	Nerve_guidance	False
NTN4	NP_notochordal	mild_vs_severe	2.3759668733747383		12.171533467009615	UP	Nerve_guidance	False
NTRK2	NP_notochordal	mild_vs_severe	0.4189599426236015		3.2329862130823903	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_notochordal	mild_vs_severe	0.188471832099485		16.223127514005018	UP	Nociception_ion_channels	False
P2RX7	NP_notochordal	mild_vs_severe	1.3286576462358388		1.2261971869874877	UP	Nociception_ion_channels	False
PDGFA	NP_notochordal	mild_vs_severe	3.281517081328702		4.830235409246242	UP	Neovascularization	False
PLA2G2A	NP_notochordal	mild_vs_severe	4.809649701210915	0.4526184587454472	275.02750883154255	UP	Inflammatory_pain	False
PTGES	NP_notochordal	mild_vs_severe	-0.000785114041868		30.33039208065491	DOWN	Inflammatory_pain	False
PTGS2	NP_notochordal	mild_vs_severe	-0.0686963349136669	0.987924856989327	107.0635194313556	DOWN	Inflammatory_pain	False
ROBO1	NP_notochordal	mild_vs_severe	2.1032918943284797		7.930328855887246	UP	Nerve_guidance	False
ROBO2	NP_notochordal	mild_vs_severe	0.7764281879571479		0.5798914300620779	UP	Nerve_guidance	False
SEMA3A	NP_notochordal	mild_vs_severe	1.5697613048101184		14.669550504577344	UP	Nerve_guidance	False
SEMA3E	NP_notochordal	mild_vs_severe	2.8137343952525917		5.5382077118540805	UP	Nerve_guidance	False
SLIT3	NP_notochordal	mild_vs_severe	1.95140006370982		3.685905637899954	UP	Nerve_guidance	False
TNF	NP_notochordal	mild_vs_severe	2.2372543331318058		8.895877243074057	UP	Inflammatory_pain	False
TRPV1	NP_notochordal	mild_vs_severe	-1.2195958228543098		5.863043138528706	DOWN	Nociception_ion_channels	False
TRPV4	NP_notochordal	mild_vs_severe	0.8735423114891471		4.116566927404473	UP	Nociception_ion_channels	False
UNC5B	NP_notochordal	mild_vs_severe	1.0776412317864337		4.973511494604803	UP	Nerve_guidance	False
VEGFA	NP_notochordal	mild_vs_severe	0.4997753861430816	0.5290325200841546	138.81980608222003	UP	Neovascularization	False
VEGFB	NP_notochordal	mild_vs_severe	1.317317896192122	0.6658556784734663	128.78498591872187	UP	Neovascularization	False
ANGPT1	NP_fibrocartilaginous	mild_vs_severe	0.8624029427747327	0.1687824855980875	88.08558209818993	UP	Neovascularization	False
ANGPT2	NP_fibrocartilaginous	mild_vs_severe	0.4002134604309275	0.7228085549460271	40.68747141123543	UP	Neovascularization	False
BDKRB2	NP_fibrocartilaginous	mild_vs_severe	1.7433976916468306	0.0029894073606161	25.327823865860328	UP	Inflammatory_pain	True
CCL2	NP_fibrocartilaginous	mild_vs_severe	0.7227544003668057	0.243879727882186	414.65212582580375	UP	Inflammatory_pain	False
CXCL8	NP_fibrocartilaginous	mild_vs_severe	0.8041364873809809	0.4479407352428805	664.0003396386194	UP	Inflammatory_pain	False
FGF2	NP_fibrocartilaginous	mild_vs_severe	-0.0094611324212061	0.9869243414166348	513.6813332060419	DOWN	Neovascularization	False
FLT1	NP_fibrocartilaginous	mild_vs_severe	-0.8275333347015048	0.1740984421773575	131.3540403600886	DOWN	Neovascularization	False
GAL	NP_fibrocartilaginous	mild_vs_severe	1.5406837508840654		5.414738355479192	UP	Neuropeptides	False
NGF	NP_fibrocartilaginous	mild_vs_severe	-0.5538111118222822	0.3111254624925547	93.49116223618296	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_fibrocartilaginous	mild_vs_severe	0.1717115834316029	0.9156715682025408	12.95316057032324	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_fibrocartilaginous	mild_vs_severe	0.0894000316804509	0.8928399963849647	727.1841724614364	UP	Nerve_guidance	False
NTN1	NP_fibrocartilaginous	mild_vs_severe	1.253856621920011	0.1383501936719106	60.5092714305909	UP	Nerve_guidance	False
NTN4	NP_fibrocartilaginous	mild_vs_severe	0.5215901319028018	0.2975191507390374	177.49910321239372	UP	Nerve_guidance	False
NTRK2	NP_fibrocartilaginous	mild_vs_severe	0.401923265422845	0.6389464463130407	148.9526962802069	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_fibrocartilaginous	mild_vs_severe	-0.5506119898242111	0.2281820524522642	55.29764663391335	DOWN	Nociception_ion_channels	False
P2RX7	NP_fibrocartilaginous	mild_vs_severe	-0.5260916287970231		9.363152181700825	DOWN	Nociception_ion_channels	False
PDGFA	NP_fibrocartilaginous	mild_vs_severe	0.756600174608227	0.0677760765572008	165.86065509853452	UP	Neovascularization	False
PDGFB	NP_fibrocartilaginous	mild_vs_severe	-0.1025495561794703		6.388351428307943	DOWN	Neovascularization	False
PLA2G2A	NP_fibrocartilaginous	mild_vs_severe	0.0462670124299687	0.9786256416839008	1409.4359113942016	UP	Inflammatory_pain	False
PTGES	NP_fibrocartilaginous	mild_vs_severe	1.2248342080172163	0.1041034441432677	141.6215077711255	UP	Inflammatory_pain	False
PTGS2	NP_fibrocartilaginous	mild_vs_severe	0.6587129724308223	0.1847113388268334	1162.792862815748	UP	Inflammatory_pain	False
ROBO1	NP_fibrocartilaginous	mild_vs_severe	0.466051195282373	0.3104087044775382	90.33249970671226	UP	Nerve_guidance	False
ROBO2	NP_fibrocartilaginous	mild_vs_severe	0.1138409461443242	0.9200867053668362	17.13745080387273	UP	Nerve_guidance	False
SEMA3A	NP_fibrocartilaginous	mild_vs_severe	-0.7429569278231885	0.2579637837432456	276.32499072714995	DOWN	Nerve_guidance	False
SEMA3E	NP_fibrocartilaginous	mild_vs_severe	-0.0521542153506705	0.9332167221340734	176.3670247109616	DOWN	Nerve_guidance	False
SLIT3	NP_fibrocartilaginous	mild_vs_severe	0.306711502297456	0.6708132078684736	73.1642239998384	UP	Nerve_guidance	False
TNF	NP_fibrocartilaginous	mild_vs_severe	2.2398768750320106	0.074620497413039	11.46610390743523	UP	Inflammatory_pain	False
TRPV1	NP_fibrocartilaginous	mild_vs_severe	0.3209231479217935		7.9520559827471535	UP	Nociception_ion_channels	False
TRPV4	NP_fibrocartilaginous	mild_vs_severe	-1.0631706082234318	0.0919438220014147	112.8007961012172	DOWN	Nociception_ion_channels	False
UNC5B	NP_fibrocartilaginous	mild_vs_severe	0.1226108599013664	0.7302947695383238	132.27274904716634	UP	Nerve_guidance	False
VEGFA	NP_fibrocartilaginous	mild_vs_severe	0.5386367858950991	0.280619805002781	1027.9858006956615	UP	Neovascularization	False
VEGFB	NP_fibrocartilaginous	mild_vs_severe	0.0888404064067738	0.8727074013346885	569.4665248229112	UP	Neovascularization	False
ANGPT1	NP_stressed_degen	mild_vs_severe	-1.599370556041311	0.9999226641189513	14.427719774201364	DOWN	Neovascularization	False
ANGPT2	NP_stressed_degen	mild_vs_severe	1.2902487394185602	0.9999226641189513	2.377744476041161	UP	Neovascularization	False
CCL2	NP_stressed_degen	mild_vs_severe	-0.084951896794191	0.9999226641189513	247.70145001898595	DOWN	Inflammatory_pain	False
CXCL8	NP_stressed_degen	mild_vs_severe	0.1843729796313866	0.9999226641189513	27739.74629045362	UP	Inflammatory_pain	False
FGF2	NP_stressed_degen	mild_vs_severe	2.305751280504688	0.9999226641189513	16.97926624007472	UP	Neovascularization	False
