Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes	cell_type	comparison	direction	library	Overlap
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	0.0006545369043656773	0.03554518663382883	0.0	0.0	11.272163349702765	82.64279655074412	TMSB4X;TNC;PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	0.0006564971526028455	0.03554518663382883	0.0	0.0	6.256994018907968	45.85495757160992	IL11;BMP2;GPNMB;PDGFA;TNFSF11;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Hormone Secretion (GO:0046888)	0.0007081913114387528	0.03554518663382883	0.0	0.0	73.01333333333334	529.5508328923821	IL11;GJA1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cardiac Muscle Tissue Development (GO:0048738)	0.0007570528371501281	0.03554518663382883	0.0	0.0	19.270857814336075	138.4818779163841	GJA1;BMP2;MSX2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	0.0007887974842458547	0.03554518663382883	0.0	0.0	4.486452425960932	32.05570681881154	COL1A1;BMP2;GPNMB;HSPA5;TMSB4X;TNC;PDGFA;SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	0.0012326271837353468	0.05227789408665795	0.0	0.0	4.705263157894737	31.518710917555158	IL11;BMP2;GPNMB;PLAUR;PDGFA;FNIP2;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	0.0014188932800018178	0.05495063436156866	0.0	0.0	9.04109589041096	59.2904046630945	TMSB4X;TNC;PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	0.0015373785164006384	0.05495063436156866	0.0	0.0	6.489463601532567	42.036646356796616	IL11;TMSB4X;TNFSF11;LIFR;OSMR	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	0.001668398890542776	0.05495063436156866	0.0	0.0	5.176056338028169	33.105491426471666	COL1A1;BMP2;GPNMB;HSPA5;PDGFA;SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	0.00167396598457117	0.05495063436156866	0.0	0.0	14.287271142109851	91.33223268264304	ADAMTS5;BMP2;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	0.0016767183855124974	0.05495063436156866	0.0	0.0	41.71047619047619	266.56818042666436	PLAUR;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	0.0019702155776055623	0.06176197528059176	0.0	0.0	6.1161924119241196	38.10150755165511	DUSP4;BMP2;GPNMB;PDGFA;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Prostanoid Biosynthetic Process (GO:0046457)	0.0020864340521544573	0.061797444641006255	0.0	0.0	36.49333333333333	225.24775992637385	PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	0.0023131678154023755	0.061797444641006255	0.0	0.0	12.64980694980695	76.77341576901325	COL1A1;BMP2;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	0.002538576689316675	0.061797444641006255	0.0	0.0	32.43555555555555	193.8398009132132	PLAUR;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Transcription Regulatory Region DNA Binding (GO:2000678)	0.002538576689316675	0.061797444641006255	0.0	0.0	32.43555555555555	193.8398009132132	MSX2;TMSB4X	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cardiac Atrium Morphogenesis (GO:0003209)	0.002538576689316675	0.061797444641006255	0.0	0.0	32.43555555555555	193.8398009132132	BMP2;SHOX2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	0.002538576689316675	0.061797444641006255	0.0	0.0	32.43555555555555	193.8398009132132	PTGS2;LTBP1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Sensory Perception Of Light Stimulus (GO:0050953)	0.0026821862681911156	0.061797444641006255	0.0	0.0	11.963842220598977	70.83938188280743	COL1A1;EFEMP1;RDH10	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Endothelial Cell Chemotaxis (GO:2001026)	0.0030325497028982013	0.061797444641006255	0.0	0.0	29.189333333333334	169.25001551148117	SMOC2;TMSB4X	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	T Cell Mediated Immunity (GO:0002456)	0.0030325497028982013	0.061797444641006255	0.0	0.0	29.189333333333334	169.25001551148117	CD70;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Prostaglandin Biosynthetic Process (GO:0001516)	0.0030325497028982013	0.061797444641006255	0.0	0.0	29.189333333333334	169.25001551148117	PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Lymphocyte Proliferation (GO:0046651)	0.0030325497028982013	0.061797444641006255	0.0	0.0	29.189333333333334	169.25001551148117	CD70;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Mesenchyme Morphogenesis (GO:0072132)	0.0030325497028982013	0.061797444641006255	0.0	0.0	29.189333333333334	169.25001551148117	ADAMTS5;BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Visual Perception (GO:0007601)	0.00308558669497396	0.061797444641006255	0.0	0.0	11.348232848232849	65.60428687749723	COL1A1;EFEMP1;RDH10	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	0.0034199942127181144	0.06664367100999354	0.0	0.0	7.007896857373086	39.791654216194466	PLAUR;TNC;ABL2;TGFBI	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)	0.00356776256832088	0.06769360030945669	0.0	0.0	26.533333333333335	149.53700075134756	SMOC2;TMSB4X	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	0.003999473264930109	0.07286726317384604	0.0	0.0	10.288812067881835	56.81062868278991	IL11;FNIP2;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cardiac Muscle Cell Differentiation (GO:0055007)	0.0041436307768761265	0.07286726317384604	0.0	0.0	24.32	133.42396755012317	BMP2;SHOX2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Endocardial Cushion Morphogenesis (GO:0003203)	0.0041436307768761265	0.07286726317384604	0.0	0.0	24.32	133.42396755012317	ADAMTS5;BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	0.004622011606409991	0.07803951999914088	0.0	0.0	4.969186902133922	26.718946555919032	ADAMTS5;BMP2;GJA1;GPNMB;LAMA4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	0.004654229348076363	0.07803951999914088	0.0	0.0	6.400353513035793	34.369763545014784	BMP2;GPR68;PTGER2;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	0.0048474337133735034	0.07943181153050673	0.0	0.0	3.6392491467576793	19.394671750447163	IL11;BMP2;GJA1;PDGFA;EMP2;LIFR;OSMR	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Endocardial Cushion Development (GO:0003197)	0.005415024957802884	0.08676073321279731	0.0	0.0	20.84190476190476	108.76510128191879	ADAMTS5;BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	0.005960596250782797	0.09176845221383705	0.0	0.0	8.842702702702702	45.29749410942487	IL11;PDGFA;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Prostaglandin Metabolic Process (GO:0006693)	0.006109411520477362	0.09176845221383705	0.0	0.0	19.450666666666667	99.15803645498013	PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Osteoclast Differentiation (GO:0030316)	0.006109411520477362	0.09176845221383705	0.0	0.0	19.450666666666667	99.15803645498013	BMP2;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	0.0062799042816471876	0.0924043058585229	0.0	0.0	8.66852146263911	43.952875908583295	CD70;ABL2;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	0.006842174504514389	0.09494047439607368	0.0	0.0	18.233333333333334	90.8867793085313	ADAMTS5;MMP19	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	0.006842174504514389	0.09494047439607368	0.0	0.0	18.233333333333334	90.8867793085313	GPNMB;PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Steroid Metabolic Process (GO:0045939)	0.00697898078084869	0.09494047439607368	0.0	0.0	inf	inf	BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Renal System Process Involved In Regulation Of Blood Volume (GO:0001977)	0.00697898078084869	0.09494047439607368	0.0	0.0	inf	inf	EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	0.007612758697153479	0.10164442630828996	0.0	0.0	17.15921568627451	83.70144719534699	ADAMTS5;MMP19	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	0.007824726408258115	0.10257504982462003	0.0	0.0	4.354005167958657	21.118956238349256	BMP2;GPNMB;PLAUR;PDGFA;FNIP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	0.008409361986450868	0.10467695033219751	0.0	0.0	7.751778093883357	37.0411714155613	IL11;FNIP2;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Protein Localization To Cell Surface (GO:0034394)	0.008420614589830035	0.10467695033219751	0.0	0.0	16.204444444444444	77.40980531311453	EMP2;FBLN5	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Vasculature Development (GO:1901342)	0.008420614589830035	0.10467695033219751	0.0	0.0	16.204444444444444	77.40980531311453	GPNMB;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	0.009614536658078794	0.11749289712669171	0.0	0.0	7.3621621621621625	34.19340822369451	EMP2;CD44;FBLN5	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	0.010068464020298531	0.12098937597725402	0.0	0.0	5.076220583069898	23.342224268917473	TMSB4X;TNC;PTGS2;PTGES	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	0.01064824626384538	0.1246248711100082	0.0	0.0	4.989985035109934	22.666308775615292	SMOC2;GPNMB;EMP2;ANGPTL4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	0.011062401873842614	0.1246248711100082	0.0	0.0	13.885714285714286	62.54407787086843	TNFSF11;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	0.011062401873842614	0.1246248711100082	0.0	0.0	13.885714285714286	62.54407787086843	EMP2;TREM1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	0.011062401873842614	0.1246248711100082	0.0	0.0	13.885714285714286	62.54407787086843	SMOC2;TMSB4X	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	0.011370687438462035	0.1261271637404789	0.0	0.0	6.899493243243243	30.88707532867224	SMOC2;EMP2;ANGPTL4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	0.011871769897034843	0.12738333013155198	0.0	0.0	4.825927163381223	21.39619194221419	DUSP4;IL11;BMP2;PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	0.012013961787719189	0.12738333013155198	0.0	0.0	13.253333333333334	58.602076110213005	GPNMB;PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	0.012013961787719189	0.12738333013155198	0.0	0.0	13.253333333333334	58.602076110213005	ERO1A;HSPA5	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Odontogenesis (GO:0042476)	0.013000129656139552	0.12959872525840574	0.0	0.0	12.675942028985506	55.04902968082912	COL1A1;BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Digestive System Process (GO:0044058)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	TYMP	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Tooth Mineralization (GO:0034505)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	COL1A1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	GJA1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Peripheral Nervous System Neuron Development (GO:0048935)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	RUNX3	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Transmission Of Nerve Impulse (GO:0051969)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	TYMP	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	VMP1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Sinoatrial Node Development (GO:0003163)	0.013909923241146828	0.12959872525840574	0.0	0.0	144.14473684210526	616.2407740634168	SHOX2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	0.014020389140299096	0.12959872525840574	0.0	0.0	12.146666666666667	51.832773954234014	BMP2;SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of DNA Biosynthetic Process (GO:2000278)	0.014020389140299096	0.12959872525840574	0.0	0.0	12.146666666666667	51.832773954234014	SMOC2;PDGFA	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	0.014330796116314812	0.13079118987168328	0.0	0.0	6.3046332046332045	26.76533979115631	TMSB4X;TNC;ABL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Notch Signaling Pathway (GO:0007219)	0.01507422926102681	0.13254291825854062	0.0	0.0	11.659733333333334	48.90988402471714	BMP2;SORBS2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Receptor-Mediated Endocytosis (GO:0048259)	0.01507422926102681	0.13254291825854062	0.0	0.0	11.659733333333334	48.90988402471714	SGIP1;F3	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	0.01507422926102681	0.13254291825854062	0.0	0.0	11.659733333333334	48.90988402471714	GJA1;SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	0.015405590426298332	0.13382446623326621	0.0	0.0	6.128378378378378	25.573875083870043	BMP2;PDGFA;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	'De Novo' Post-Translational Protein Folding (GO:0051084)	0.016161144350057298	0.1387164890046585	0.0	0.0	11.21025641025641	46.243937827878206	ERO1A;HSPA5	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	0.016524815072450533	0.14016931373219804	0.0	0.0	5.961650840029218	24.460010039614037	SMOC2;EMP2;ANGPTL4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	0.017280633996205334	0.14158337626436415	0.0	0.0	10.794074074074073	43.804174920326	SGIP1;F3	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of T Cell Activation (GO:0050863)	0.017280633996205334	0.14158337626436415	0.0	0.0	10.794074074074073	43.804174920326	GPNMB;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	0.017280633996205334	0.14158337626436415	0.0	0.0	10.794074074074073	43.804174920326	GPNMB;CD70	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	0.01843220300454491	0.1444053749189204	0.0	0.0	10.407619047619047	41.56445005570185	TMSB4X;TNFSF11	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	0.0188023268210373	0.1444053749189204	0.0	0.0	2.563933223261787	10.188492846193842	IL11;BMP2;GPNMB;PDGFA;EMP2;LIFR;OSMR;SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Fertilization (GO:0080154)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	LHFPL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	BMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Zinc Ion Import Into Organelle (GO:0062111)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	SLC30A7	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Intracellular Oxygen Homeostasis (GO:0032364)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	SOD2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	GJA1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	PTGS2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Biomineral Tissue Development (GO:0031214)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	COL1A1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cardiac Pacemaker Cell Development (GO:0060926)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	SHOX2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Maintenance Of Protein Location In Extracellular Region (GO:0071694)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	LTBP1	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Plasma Membrane Raft Organization (GO:0044857)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Chitin Catabolic Process (GO:0006032)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	CHI3L2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Chitin Metabolic Process (GO:0006030)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	CHI3L2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Development Of Primary Female Sexual Characteristics (GO:0046545)	0.02079312436391941	0.1444053749189204	0.0	0.0	72.0657894736842	279.12038063251873	LHFPL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Communication (GO:0010646)	0.02082962412145315	0.1444053749189204	0.0	0.0	9.712	37.59883351744358	LTBP1;TYMP	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	0.021913011589900718	0.1504693462506516	0.0	0.0	2.4870515561891184	9.502214913719044	BMP2;HSPA5;FHL2;PLAUR;ABL2;ANGPTL4;PHLDA1;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Peptidyl-Tyrosine Modification (GO:0018212)	0.02334954866045741	0.15091242190828733	0.0	0.0	9.103333333333333	34.20284030718743	EFEMP1;ABL2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	0.025058853884782954	0.15091242190828733	0.0	0.0	2.836184298218332	10.455673014043258	HSPA5;FHL2;PLAUR;ANGPTL4;SOD2;CD44	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	0.025456529854350658	0.15091242190828733	0.0	0.0	3.793466807165437	13.924993440579488	SMOC2;BMP2;TNFSF11;EMP2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	0.025988198045534275	0.15091242190828733	0.0	0.0	8.566274509803922	31.267867939639643	TMSB4X;PTGS2	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	0.025988198045534275	0.15091242190828733	0.0	0.0	8.566274509803922	31.267867939639643	ADAMTS5;LAMA4	NP_mature_chondrocyte	healthy_vs_degenerated_severe	up	GO_Biological_Process_2023	
