source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition
NP_fibrocartilaginous	NP_fibrocartilaginous	TIMP1	CD63	2.7248273	0.0	7.4179096	0.4216411495549104	0.5127584530153135	0.014399646	0.90913	0.11537862627986607	1.0791908055469023e-08	healthy
NP_fibrocartilaginous	AF_outer	TIMP1	CD63	2.636661	0.0	6.9519467	0.3194598173762948	0.30526004025545994	0.013495118	0.9064144	0.15233011333080812	4.316663564714399e-08	healthy
AF_inner	NP_fibrocartilaginous	TIMP1	CD63	2.6235127	0.0	6.8491035	0.3131098892071341	0.33664176092277054	0.013295479	0.9057803	0.16241032192796429	9.712268791292673e-08	healthy
AF_outer	NP_fibrocartilaginous	TIMP1	CD63	2.5898	0.0	6.659829	0.27699865333466017	0.22851511166022087	0.012928059	0.90457773	0.18329364133931297	2.697727870184228e-07	healthy
EP_hyaline	NP_fibrocartilaginous	TIMP1	CD63	2.5891528	0.0	6.656197	0.2763055593677674	0.39098255418645844	0.012921009	0.9045542	0.18389800368936027	3.8846384413393983e-07	healthy
NP_fibrocartilaginous	EP_ossification	TIMP1	CD63	2.5878654	0.0	6.6940603	0.26290504076057447	0.17324421956384417	0.012994509	0.90479875	0.1796446304897683	3.8846384413393983e-07	healthy
EP_ossification	NP_fibrocartilaginous	TIMP1	CD63	2.5815768	0.0	6.613664	0.26818968686055966	0.14427235154290474	0.012838445	0.9042771	0.22934175347112762	5.28730246475172e-07	healthy
AF_inner	EP_ossification	LUM	ITGB1	2.5735564	0.0	6.4896307	0.6414437071886578	0.5498845971840738	0.018892063	0.90345454	0.042329237591318555	6.90570499180021e-07	healthy
EP_hyaline	EP_ossification	LUM	ITGB1	2.5659075	0.0	6.4558506	0.6333884848476375	0.6039496415327485	0.018793726	0.90322673	0.042329237591318555	1.0789665762321773e-06	healthy
NP_fibrocartilaginous	AF_inner	TIMP1	CD63	2.5491126	0.0	6.4892497	0.21799234264256964	0.23894187749347373	0.01259693	0.903452	0.2040990369916284	1.0789665762321773e-06	healthy
AF_inner	AF_outer	TIMP1	CD63	2.5353465	0.0	6.4188704	0.21092855702851854	0.12914334816291695	0.012460311	0.9029754	0.25813112976224356	1.553640116393623e-06	healthy
NP_fibrocartilaginous	EP_ossification	LGALS1	ITGB1	2.5456724	0.0	6.3664894	0.8303881032056855	0.8992319823709725	0.019167569	0.90261585	0.042329237591318555	1.553640116393623e-06	healthy
NP_mature_chondrocyte	EP_ossification	LUM	ITGB1	2.515851	0.0	6.234792	0.5806614806229102	0.4511290864670492	0.0181502	0.9016933	0.042329237591318555	2.4273945098789925e-06	healthy
AF_outer	AF_outer	TIMP1	CD63	2.5016334	0.0	6.2414856	0.1748173211560446	0.02101669890036728	0.012115971	0.9017408	0.5607092763551247	2.4273945098789925e-06	healthy
EP_hyaline	AF_outer	TIMP1	CD63	2.5009866	0.0	6.238082	0.17412422718915183	0.18348414142660485	0.012109363	0.90171665	0.23689904125954445	2.761771750457243e-06	healthy
NP_fibrocartilaginous	NP_mature_chondrocyte	TIMP1	CD63	2.4979827	0.0	6.219026	0.15873199611732072	0.13073216856570746	0.012072372	0.901581	0.25495362592191495	3.4952059265658457e-06	healthy
NP_fibrocartilaginous	Pericyte_SMC	TIMP1	CD63	2.4946332	0.0	6.2013245	0.15484980510764831	0.07568942614676977	0.01203801	0.90145445	0.38702794332579055	3.894259872372002e-06	healthy
EP_ossification	AF_outer	TIMP1	CD63	2.4934106	0.0	6.1982207	0.16600835468194408	-0.06322606121694885	0.012031985	0.9014322	0.8879355218654204	4.314869730196597e-06	healthy
NP_mature_chondrocyte	NP_fibrocartilaginous	TIMP1	CD63	2.4993753	0.0	6.1521626	0.1801329763138772	0.15285451174011655	0.011942577	0.90110034	0.25027714263259	4.314869730196597e-06	healthy
AF_inner	EP_ossification	TIMP1	CD63	2.486551	0.0	6.180759	0.15437378041279826	-0.0028724725286988217	0.011998089	0.9013068	0.6502864175201359	5.706019827160034e-06	healthy
AF_inner	NP_fibrocartilaginous	LUM	ITGB1	2.4907532	0.0	6.00291	0.5651307087965101	0.7075243967050766	0.017475164	0.90000063	0.04798194925734797	6.212838384437403e-06	healthy
AF_inner	AF_outer	LUM	ITGB1	2.4874372	0.0	5.9834175	0.5620756110245066	0.5510891890134109	0.017418418	0.8998542	0.04872932545330848	7.291119317253887e-06	healthy
EP_hyaline	NP_fibrocartilaginous	LUM	ITGB1	2.4831042	0.0	5.9716635	0.5570754864554898	0.7615894410537514	0.017384201	0.8997655	0.04913692947001166	7.862578703068806e-06	healthy
NP_fibrocartilaginous	EP_hyaline	TIMP1	CD63	2.4732618	0.0	6.0883756	0.1300834583499409	0.234242231363053	0.0118187545	0.90063494	0.31050839157809185	7.862578703068806e-06	healthy
EP_hyaline	AF_outer	LUM	ITGB1	2.4797878	0.0	5.9522724	0.5540203886834864	0.6051542333620856	0.017327752	0.89961874	0.04983571829825216	9.070127839201506e-06	healthy
NP_fibrocartilaginous	EP_ossification	VIM	CD44	2.501781	0.0	5.8897076	0.7112146244124822	0.5881846112473159	0.017182738	0.89914066	0.05174269039805187	9.70621459979509e-06	healthy
NP_fibrocartilaginous	NP_fibrocartilaginous	LGALS1	ITGB1	2.4628692	0.0	5.889004	0.7540751048135377	1.0568717818919753	0.017730007	0.89913523	0.04458188306240677	1.0363840828924035e-05	healthy
AF_outer	EP_ossification	TIMP1	CD63	2.452838	0.0	6.0099545	0.11826254454032428	-0.11099912179124849	0.011666523	0.9000534	1.0	1.0363840828924035e-05	healthy
EP_hyaline	EP_ossification	TIMP1	CD63	2.4521909	0.0	6.0066767	0.11756945057343152	0.05146832073498908	0.0116601605	0.9000288	0.459154718640574	1.1043005031726239e-05	healthy
NP_fibrocartilaginous	AF_outer	LGALS1	ITGB1	2.459553	0.0	5.8698816	0.7510200070415342	0.9004365742003095	0.017672434	0.89898765	0.04527002461877301	1.1743705713339609e-05	healthy
AF_inner	AF_inner	TIMP1	CD63	2.4477983	0.0	5.9916534	0.1094610822947934	0.06282518540093074	0.011630996	0.8999161	0.42507293937529345	1.246594137890204e-05	healthy
EP_ossification	EP_ossification	TIMP1	CD63	2.4446151	0.0	5.968294	0.10945357806622377	-0.19524188190856462	0.011585652	0.89974004	1.0	1.320971053355144e-05	healthy
AF_inner	Pericyte_SMC	LUM	ITGB1	2.4568381	0.0	5.8035555	0.5338754521318638	0.4865564763620356	0.01689482	0.8984705	0.05608060657445789	1.3975011682425705e-05	healthy
AF_outer	EP_ossification	LGALS1	ITGB1	2.4353714	0.0	5.8793797	0.7330906232483461	0.6097476384122702	0.01770103	0.899061	0.04486764818445641	1.3975011682425705e-05	healthy
Endothelial	EP_ossification	VIM	CD44	2.476074	0.0	5.7923207	0.6689992279800658	0.4899492568758155	0.016898619	0.89838207	0.055990363235071026	1.4761843330662739e-05	healthy
EP_hyaline	Pericyte_SMC	LUM	ITGB1	2.449189	0.0	5.773347	0.5258202297908435	0.5406215207107103	0.016806878	0.8982322	0.05763149889511752	1.6400092145776736e-05	healthy
NP_mature_chondrocyte	NP_fibrocartilaginous	LUM	ITGB1	2.4330478	0.0	5.7671847	0.5043484822307625	0.608768885988052	0.016788939	0.8981834	0.05788536905736683	1.7251506322929494e-05	healthy
AF_outer	AF_inner	TIMP1	CD63	2.414085	0.0	5.8260746	0.07334984642231945	-0.04530146386161893	0.011309574	0.898647	0.8128551949581485	1.8124445019996627e-05	healthy
Pericyte_SMC	NP_fibrocartilaginous	TIMP1	CD63	2.427534	0.0	5.7488265	0.1031757193067928	0.06675826265854368	0.011159622	0.89803755	0.4121268613740943	1.9018906742116043e-05	healthy
EP_hyaline	AF_inner	TIMP1	CD63	2.413438	0.0	5.822897	0.07265675245542669	0.11716597866461864	0.011303407	0.89862216	0.5261259990691843	1.9018906742116043e-05	healthy
NP_mature_chondrocyte	AF_outer	LUM	ITGB1	2.4297316	0.0	5.7484574	0.501293384458759	0.45233367829638627	0.016734421	0.8980346	0.05876883297825443	1.9934889994425636e-05	healthy
NP_mature_chondrocyte	AF_outer	TIMP1	CD63	2.411209	0.0	5.7657084	0.07795164413526158	-0.05464390101973704	0.011192393	0.8981717	0.8529855692719285	1.9934889994425636e-05	healthy
EP_ossification	AF_inner	TIMP1	CD63	2.4058623	0.0	5.785689	0.06454087994821894	-0.12954422397893506	0.011231178	0.8983298	1.0	2.0872393282063318e-05	healthy
AF_inner	NP_mature_chondrocyte	TIMP1	CD63	2.3966684	0.0	5.742151	0.05020073576954447	-0.04538452352683553	0.011146662	0.8979843	0.8136939898165146	2.281195398387453e-05	healthy
EP_ossification	EP_ossification	LGALS1	ITGB1	2.3963265	0.0	5.7069497	0.6986505424723504	0.47425911985551816	0.017181896	0.89770234	0.051785206986112525	2.381400840832387e-05	healthy
NP_fibrocartilaginous	Pericyte_SMC	LGALS1	ITGB1	2.4289541	0.0	5.6934323	0.7228198481488914	0.8359038615489343	0.017141199	0.8975934	0.05244757060612554	2.381400840832387e-05	healthy
AF_inner	Pericyte_SMC	TIMP1	CD63	2.393319	0.01	5.725806	0.04631854475987207	-0.10042726594577323	0.011114934	0.8978537	1.0	2.4837576888652896e-05	healthy
AF_inner	EP_hyaline	TIMP1	CD63	2.3719475	0.01	5.6215186	0.021552198002164652	0.05812553927051001	0.010912491	0.8970077	0.7995224690428036	2.8037351716297135e-05	healthy
NP_mature_chondrocyte	Pericyte_SMC	LUM	ITGB1	2.3991327	0.0	5.5756583	0.4730932255661162	0.387800965645011	0.016231384	0.8966287	0.06772705629387424	2.8037351716297135e-05	healthy
AF_outer	NP_mature_chondrocyte	TIMP1	CD63	2.362955	0.04	5.583467	0.014089499897070513	-0.1535111727893852	0.010838625	0.8966935	1.0	3.0278077808319955e-05	healthy
NP_mature_chondrocyte	EP_ossification	TIMP1	CD63	2.3624134	0.17	5.5518265	0.021396867519541285	-0.1866597217113528	0.010777205	0.89643	1.0	3.143069923182306e-05	healthy
EP_hyaline	NP_mature_chondrocyte	TIMP1	CD63	2.3623083	0.06	5.580422	0.013396405930177747	0.008956269736852374	0.010832714	0.89666826	0.8724970209042253	3.260482424717117e-05	healthy
NP_fibrocartilaginous	Macrophage	TIMP1	CD63	2.3598733	0.26	5.489111	-0.0013355983231197188	-0.035811479250256406	0.010655462	0.89590144	1.0	3.5017579073954004e-05	healthy
AF_outer	Pericyte_SMC	TIMP1	CD63	2.3596058	0.28	5.567574	0.010207308887398112	-0.2085539152083229	0.010807774	0.89656144	1.0	3.6256205895664545e-05	healthy
EP_hyaline	Pericyte_SMC	TIMP1	CD63	2.3589587	0.27	5.5645375	0.009514214920505346	-0.04608647268208532	0.01080188	0.8965361	1.0	3.751633032977168e-05	healthy
EP_ossification	NP_mature_chondrocyte	TIMP1	CD63	2.3547325	0.28	5.544763	0.005280533422970003	-0.23775393290670133	0.010763493	0.8963709	1.0	4.142567435785179e-05	healthy
AF_inner	EP_ossification	VIM	CD44	2.3714762	0.0	5.3960705	0.49724190004011243	0.3847656026099613	0.01574259	0.89510155	0.07787431831416178	4.277177429292439e-05	healthy
AF_outer	NP_fibrocartilaginous	LGALS1	ITGB1	2.3525681	0.0	5.438428	0.6567776248561983	0.767387437933273	0.016373457	0.8954681	0.06445909621869128	4.277177429292439e-05	healthy
EP_ossification	Pericyte_SMC	TIMP1	CD63	2.351383	0.43	5.5289803	0.0013983424132976013	-0.292796675325639	0.010732856	0.89623845	1.0	4.552844308246585e-05	healthy
AF_inner	Endothelial	LUM	ITGB1	2.3838072	0.0	5.374276	0.4665693033795433	0.5830826892148806	0.015645137	0.8949114	0.07991547670112259	4.693900894721052e-05	healthy
NP_mature_chondrocyte	EP_ossification	VIM	CD44	2.360575	0.0	5.3547735	0.4793438869172158	0.3365373274239789	0.01562211	0.89474034	0.08074307344493675	4.8371060465455e-05	healthy
Macrophage	EP_ossification	VIM	CD44	2.3588276	0.0	5.3481536	0.47647110411581717	0.32701077775674037	0.015602799	0.8946821	0.08124866875114087	4.9824596142337225e-05	healthy
AF_outer	AF_outer	LGALS1	ITGB1	2.3492522	0.0	5.4207683	0.6537225270841949	0.6109522302416073	0.016320288	0.89531577	0.06564498383037999	4.9824596142337225e-05	healthy
Pericyte_SMC	AF_outer	TIMP1	CD63	2.3393679	0.7	5.3877087	0.0009943871281771904	-0.1407401501013099	0.010458619	0.89502877	1.0	5.129961448299507e-05	healthy
EP_hyaline	Endothelial	LUM	ITGB1	2.3761578	0.0	5.346302	0.458514081038523	0.6371477335635554	0.015563701	0.8946658	0.0818165517087944	5.129961448299507e-05	healthy
AF_outer	EP_hyaline	TIMP1	CD63	2.3382344	0.87	5.4661684	-0.014559037870309308	-0.05000110999203966	0.010610925	0.895706	1.0	5.279611399256646e-05	healthy
Endothelial	NP_fibrocartilaginous	TIMP1	CD63	2.3518727	0.47	5.3240433	0.022124860303688848	0.1076578409848008	0.010335032	0.894469	1.0	5.4314093176189246e-05	healthy
EP_hyaline	EP_hyaline	TIMP1	CD63	2.3375874	0.8	5.463187	-0.015252131837202074	0.11246633253419791	0.010605139	0.8956805	1.0	5.4314093176189246e-05	healthy
AF_outer	EP_ossification	VIM	CD44	2.35129	0.0	5.3195987	0.46409586467010905	0.31503929269015263	0.015519491	0.8944296	0.08274948195297026	5.58535505390014e-05	healthy
EP_ossification	EP_hyaline	TIMP1	CD63	2.3300116	0.85	5.4282775	-0.023368004344409818	-0.1342438701093558	0.010537372	0.8953806	1.0	5.7414484586140776e-05	healthy
EP_hyaline	EP_ossification	VIM	CD44	2.3495781	0.0	5.313113	0.4612859398991877	0.4184408549050662	0.015500572	0.894372	0.0832644636762478	5.7414484586140776e-05	healthy
NP_mature_chondrocyte	AF_inner	TIMP1	CD63	2.3236606	1.0	5.3819633	-0.02351583059846355	-0.12096206378172325	0.010447466	0.8949786	1.0	6.060077675395285e-05	healthy
NP_fibrocartilaginous	Endothelial	LGALS1	ITGB1	2.355923	0.0	5.272299	0.6555136993965708	0.9324300744017793	0.015873294	0.8940072	0.07488620761512244	6.060077675395285e-05	healthy
AF_outer	Pericyte_SMC	LGALS1	ITGB1	2.318653	0.0	5.2578197	0.625522368191552	0.546419517590232	0.0158297	0.8938768	0.07590083504083155	6.387295772072868e-05	healthy
EP_ossification	NP_fibrocartilaginous	LGALS1	ITGB1	2.3135233	0.0	5.2789297	0.6223375440802026	0.631898919376521	0.015893258	0.8940667	0.07429905952068017	6.387295772072868e-05	healthy
Pericyte_SMC	EP_ossification	VIM	CD44	2.3320656	0.0	5.2467704	0.4325259759086995	0.27492829713588707	0.01530702	0.893777	0.08778683897011248	6.554125276657277e-05	healthy
Pericyte_SMC	EP_ossification	LGALS1	ITGB1	2.3125935	0.0	5.337169	0.6247902582758922	0.40924551974276535	0.016068598	0.8945852	0.07031187043354108	6.89422445088628e-05	healthy
EP_ossification	EP_ossification	VIM	CD44	2.3131895	0.0	5.175262	0.4015292762181289	0.23575375340607851	0.015098401	0.8931238	0.10726426741113039	7.067493821558452e-05	healthy
EP_ossification	AF_outer	LGALS1	ITGB1	2.3102071	0.0	5.2617884	0.6192824463081991	0.47546371168485524	0.01584165	0.8939126	0.07561796630878062	7.067493821558452e-05	healthy
NP_mature_chondrocyte	Endothelial	LUM	ITGB1	2.3261015	0.0	5.163236	0.4057870768137956	0.484327178497856	0.015030776	0.8930127	0.09544979262973681	7.242909515287461e-05	healthy
Pericyte_SMC	EP_ossification	TIMP1	CD63	2.2905722	0.97	5.1878486	-0.055560389487543105	-0.2727559707929257	0.010070652	0.8932397	1.0	7.242909515287461e-05	healthy
EP_ossification	Pericyte_SMC	LGALS1	ITGB1	2.2796082	0.0	5.1036186	0.5910822874155564	0.41093099903347996	0.015365449	0.89245665	0.08646746817795306	7.966032531047651e-05	healthy
AF_outer	EP_ossification	LUM	ITGB1	2.2771971	0.0	5.1808515	0.32927130359166756	0.06332757648696385	0.015082056	0.8931753	0.4228087704067299	8.152177597767688e-05	healthy
NP_mature_chondrocyte	NP_mature_chondrocyte	TIMP1	CD63	2.2725308	1.0	5.1578493	-0.08277617712371249	-0.22917177270948952	0.010012416	0.8929629	1.0	8.530903860140284e-05	healthy
NP_fibrocartilaginous	Endothelial	TIMP1	CD63	2.270657	0.89	5.0176	-0.10473620296234004	0.008827988979311918	0.0097401645	0.8916382	1.0	8.72348475682042e-05	healthy
NP_mature_chondrocyte	Pericyte_SMC	TIMP1	CD63	2.2691813	1.0	5.143168	-0.08665836813338489	-0.2842145151284272	0.009983917	0.89282656	1.0	9.115081333737325e-05	healthy
Endothelial	AF_outer	TIMP1	CD63	2.2637062	0.76	4.9896083	-0.08005647187492676	-0.09984057177505279	0.0096858265	0.8913677	1.0	9.314096715001674e-05	healthy
AF_inner	EP_ossification	FN1	CD44	2.262509	0.0	4.9832683	0.6617039951882226	0.6579338941183919	0.019693037	0.8913061	0.042329237591318555	9.515256625488341e-05	healthy
Macrophage	NP_fibrocartilaginous	TIMP1	CD63	2.2799785	1.0	4.9204106	-0.05488961047473084	-0.09508286944860145	0.0095515	0.8906897	1.0	0.00010131602037420143	healthy
AF_inner	Macrophage	TIMP1	CD63	2.2585588	1.0	5.0682054	-0.10986685867089596	-0.2119281713427994	0.0098383995	0.89212203	1.0	0.00010131602037420143	healthy
Pericyte_SMC	AF_inner	TIMP1	CD63	2.2518194	1.0	5.029122	-0.10047308760554793	-0.20705831286329612	0.00976253	0.89174896	1.0	0.0001034133856993398	healthy
NP_mature_chondrocyte	EP_hyaline	TIMP1	CD63	2.24781	1.0	5.0494924	-0.1114247148910923	-0.12566170991214398	0.009802073	0.89194393	1.0	0.00010767242830849251	healthy
EP_ossification	EP_ossification	LUM	ITGB1	2.2475843	0.0	5.050076	0.2980785642468008	-0.036648118244614114	0.014701353	0.8919495	0.7341082639462343	0.00010983410260278264	healthy
AF_outer	Endothelial	LGALS1	ITGB1	2.2456222	0.0	4.8689075	0.5582162194392315	0.642945730443077	0.014658804	0.89017636	0.10737445626554713	0.00011201721023039915	healthy
Pericyte_SMC	NP_fibrocartilaginous	LGALS1	ITGB1	2.2297902	0.0	4.936883	0.5484772598837444	0.5668853192637682	0.014863458	0.8908523	0.10084166215452635	0.00011644771950616297	healthy
Pericyte_SMC	AF_outer	LGALS1	ITGB1	2.2264743	0.0	4.9208517	0.545422162111741	0.4104501115721024	0.014815194	0.890694	0.10246384205547196	0.00011869511816458607	healthy
AF_outer	Macrophage	TIMP1	CD63	2.2248456	1.0	4.9281464	-0.1459780945433699	-0.32005482060534907	0.009566517	0.89076614	1.0	0.00012096394417688717	healthy
EP_hyaline	Macrophage	TIMP1	CD63	2.2241988	1.0	4.9254584	-0.14667118851026267	-0.1575873780791115	0.009561299	0.89073956	1.0	0.00012325419604820414	healthy
EP_ossification	Macrophage	TIMP1	CD63	2.2166228	1.0	4.893985	-0.15478706101747042	-0.4042975807226652	0.009500203	0.89042723	1.0	0.00012556587228367496	healthy
NP_fibrocartilaginous	AF_outer	VIM	CD44	2.3126316	0.0	4.713424	0.5241973714199395	0.43241991363046584	0.013751028	0.88857985	0.1410509922567549	0.00012556587228367496	healthy
Endothelial	EP_ossification	TIMP1	CD63	2.2149107	0.89	4.8045163	-0.13661124849064704	-0.23185639246666856	0.009326526	0.8895239	1.0	0.00012789897138843742	healthy
AF_inner	Macrophage	LUM	ITGB1	2.2692323	0.0	4.7008014	0.36097612726549066	0.31026250376765496	0.0136845745	0.88844705	0.1436842060196086	0.00012789897138843742	healthy
EP_hyaline	Macrophage	LUM	ITGB1	2.261583	0.0	4.6763325	0.35292090492447037	0.3643275481163297	0.013613344	0.8881882	0.14695761490530135	0.00013025349186762954	healthy
EP_ossification	Endothelial	LGALS1	ITGB1	2.206577	0.0	4.7261124	0.5237761386632357	0.507457211886325	0.0142288925	0.8887129	0.1212661893907051	0.00013262943222638914	healthy
Pericyte_SMC	NP_mature_chondrocyte	TIMP1	CD63	2.2006896	1.0	4.8197007	-0.15973343413079688	-0.3152680217910624	0.009356002	0.8896789	1.0	0.00013502679096985418	healthy
Pericyte_SMC	Pericyte_SMC	TIMP1	CD63	2.19734	1.0	4.805982	-0.1636156251404693	-0.3703107642100001	0.009329371	0.8895389	1.0	0.00013744556660316248	healthy
Pericyte_SMC	Pericyte_SMC	LGALS1	ITGB1	2.1958752	0.0	4.7729306	0.5172220032190982	0.34591739892072715	0.014369847	0.88919944	0.11646828953304435	0.00013988575763145198	healthy
Endothelial	AF_outer	VIM	CD44	2.2869244	0.0	4.6354876	0.48198197498752304	0.3341845592589654	0.013523653	0.8877518	0.15066525398770536	0.00013988575763145198	healthy
AF_outer	NP_fibrocartilaginous	LUM	ITGB1	2.1943939	0.0	4.7922893	0.2529583051995198	0.22096737600796668	0.013950906	0.88939863	0.1322047505246254	0.00014234736255986069	healthy
AF_outer	AF_outer	LUM	ITGB1	2.1910777	0.0	4.7767277	0.24990320742751634	0.06453216831630093	0.013905604	0.8892386	0.4186133323614059	0.0001473348081375869	healthy
NP_fibrocartilaginous	Macrophage	LGALS1	ITGB1	2.2413483	0.0	4.6116033	0.5499205232825182	0.6596098889545536	0.013884139	0.8874942	0.1347569548167145	0.0001473348081375869	healthy
Macrophage	AF_outer	TIMP1	CD63	2.191812	1.0	4.61133	-0.15707094265334645	-0.30258128220845504	0.008951513	0.8874912	1.0	0.00014986064579718028	healthy
Endothelial	AF_inner	TIMP1	CD63	2.176158	0.94	4.6575174	-0.1815239466086519	-0.166158734537039	0.009041172	0.88798785	1.0	0.00015240789137744442	healthy
NP_fibrocartilaginous	Pericyte_SMC	VIM	CD44	2.2875824	0.0	4.557648	0.49943021266216164	0.4833025026317832	0.013296564	0.88690525	0.16236021268480955	0.00015497654338351714	healthy
Pericyte_SMC	EP_hyaline	TIMP1	CD63	2.1759686	1.0	4.7184477	-0.18838197189817668	-0.21175795899371685	0.0091594495	0.8886326	1.0	0.00015497654338351714	healthy
NP_mature_chondrocyte	Macrophage	LUM	ITGB1	2.2115269	0.0	4.5162077	0.30019390069974305	0.21150699305063037	0.013147201	0.88644636	0.17057840861057688	0.0001601780606936401	healthy
AF_inner	Endothelial	TIMP1	CD63	2.1693425	0.98	4.63285	-0.21326746331011628	-0.16728870311323107	0.008993288	0.88772345	1.0	0.00016281092300796611	healthy
EP_ossification	NP_fibrocartilaginous	LUM	ITGB1	2.164781	0.0	4.6713214	0.22176556585465304	0.12099168127638871	0.013598756	0.8881349	0.2745407470249459	0.00016546518576865236	healthy
EP_ossification	AF_outer	LUM	ITGB1	2.161465	0.0	4.656153	0.21871046808264957	-0.03544352641527704	0.013554598	0.88797325	0.7669082060058419	0.00017083790664965712	healthy
Endothelial	Pericyte_SMC	VIM	CD44	2.2618752	0.0	4.482287	0.45721481622974525	0.38506714826028277	0.013076703	0.8860664	0.1746172996784375	0.00017355636178025148	healthy
AF_outer	Pericyte_SMC	LUM	ITGB1	2.1604786	0.0	4.6331387	0.22170304853487358	-5.443350743483677e-07	0.013487601	0.88772655	0.6395724809486129	0.00017355636178025148	healthy
NP_fibrocartilaginous	NP_fibrocartilaginous	VIM	CD44	2.2752361	0.0	4.48087	0.4872236702696372	0.5618834604074199	0.013072569	0.8860504	0.17488202170739164	0.00017629621137775766	healthy
NP_fibrocartilaginous	EP_ossification	LUM	ITGB1	2.1471548	0.0	4.60656	0.19228878215503262	-0.01438704638206989	0.013410227	0.88743955	0.6903304853298502	0.00018184008799405712	healthy
Macrophage	EP_ossification	TIMP1	CD63	2.1430168	1.0	4.4402704	-0.21362571926906676	-0.4345971029000708	0.008619452	0.88559014	1.0	0.0001931845090556658	healthy
Endothelial	NP_fibrocartilaginous	VIM	CD44	2.249529	0.0	4.406778	0.4450082738372208	0.46364810603591944	0.012856413	0.885206	0.18789081847916772	0.00020191736211409974	healthy
AF_outer	Endothelial	TIMP1	CD63	2.1356297	0.99	4.504822	-0.24937869918259026	-0.27541535237578074	0.008744759	0.8863193	1.0	0.00020191736211409974	healthy
EP_hyaline	Endothelial	TIMP1	CD63	2.1349826	0.99	4.5023646	-0.250071793149483	-0.11294790984954317	0.00873999	0.8862918	1.0	0.0002078461642359468	healthy
NP_mature_chondrocyte	Macrophage	TIMP1	CD63	2.1344213	1.0	4.5524826	-0.24284377156415293	-0.3957154205254534	0.008837278	0.8868484	1.0	0.00021084263083715135	healthy
AF_inner	AF_outer	VIM	CD44	2.1823266	0.0	4.3183756	0.3102246470475697	0.2290009049931112	0.012598505	0.8841724	0.20374237646169077	0.00021689968764581206	healthy
EP_ossification	Pericyte_SMC	LUM	ITGB1	2.130866	0.0	4.5161886	0.1905103091900068	-0.09997623906665232	0.0131471455	0.8864462	0.9903013945177607	0.00022304223263039423	healthy
unassigned	EP_ossification	VIM	CD44	2.1305933	0.0	4.483528	0.10169248018704796	0.36189940168255497	0.013080325	0.8860803	0.4054174064017865	0.0002261455594515006	healthy
NP_mature_chondrocyte	AF_outer	VIM	CD44	2.1714253	0.0	4.2853265	0.29232663392467306	0.18077262980712883	0.012502087	0.8837784	0.20999104518557035	0.0002261455594515006	healthy
EP_ossification	Endothelial	TIMP1	CD63	2.1274066	0.99	4.4735947	-0.25818766565669077	-0.35965811249309687	0.008684142	0.8859684	1.0	0.00022927025383200105	healthy
AF_outer	EP_ossification	FN1	CD44	2.1267302	0.0	4.4688935	0.5297228498212418	0.28302194769128164	0.017660316	0.8859152	0.07114470961098983	0.00023241631427703353	healthy
Endothelial	NP_mature_chondrocyte	TIMP1	CD63	2.1250281	0.99	4.4635706	-0.24078429313390082	-0.27436844346480527	0.0086646825	0.885855	1.0	0.00023558373929173575	healthy
Macrophage	AF_outer	VIM	CD44	2.1696782	0.0	4.280029	0.28945385112327443	0.1712460801398903	0.012486632	0.88371485	0.2111479759690133	0.00023558373929173575	healthy
AF_outer	Macrophage	LGALS1	ITGB1	2.1310472	0.0	4.2587624	0.4526230433251789	0.3701255449958514	0.012821843	0.8834587	0.19024978053032993	0.0002419826770507016	healthy
AF_outer	AF_outer	VIM	CD44	2.1621404	0.0	4.257177	0.2770786116775663	0.15927459507330255	0.012419963	0.8834395	0.21582356983497294	0.000245214186805241	healthy
Pericyte_SMC	Endothelial	LGALS1	ITGB1	2.1228442	0.0	4.4198847	0.4499158544667776	0.44244361177357217	0.013306934	0.8853568	0.16175980576128773	0.00024846705515000174	healthy
Endothelial	Pericyte_SMC	TIMP1	CD63	2.1216786	0.99	4.4508657	-0.24466648414357323	-0.32941118588374296	0.008640019	0.8857108	1.0	0.000251741280590122	healthy
NP_mature_chondrocyte	EP_ossification	FN1	CD44	2.119745	0.0	4.442431	0.5229308683777506	0.42062693026068976	0.01755574	0.88561475	0.04682772872246708	0.00025503686163073946	healthy
EP_hyaline	AF_outer	VIM	CD44	2.1604285	0.0	4.2519865	0.27426868690664497	0.26267615728821614	0.012404822	0.88337666	0.2164445104390602	0.00025503686163073946	healthy
Macrophage	AF_inner	TIMP1	CD63	2.1042638	1.0	4.304416	-0.25853841738707156	-0.36889944497044125	0.008355732	0.88400644	1.0	0.00026843271190094025	healthy
Pericyte_SMC	AF_outer	VIM	CD44	2.142916	0.0	4.1988935	0.24550872291615675	0.11916359951903699	0.012249927	0.88272786	0.27902569812668704	0.0002718350485211127	healthy
NP_fibrocartilaginous	NP_fibrocartilaginous	CD99	CD81	2.1031837	0.0	4.417189	0.27967881998234695	0.3517820653193353	0.013557562	0.88532585	0.14901407886965898	0.0002718350485211127	healthy
Endothelial	EP_hyaline	TIMP1	CD63	2.1003072	0.99	4.369799	-0.2694328309012807	-0.17085838066745973	0.008482654	0.8847771	1.0	0.00027525873177260986	healthy
