source_healthy	target_healthy	ligand_complex_healthy	receptor_complex_healthy	lr_means_healthy	cellphone_pvals_healthy	expr_prod_healthy	scaled_weight_healthy	lr_logfc_healthy	spec_weight_healthy	lrscore_healthy	specificity_rank_healthy	magnitude_rank_healthy	condition_healthy	is_pain_relevant_healthy	pain_categories_healthy	interaction_key	source_degen	target_degen	ligand_complex_degen	receptor_complex_degen	lr_means_degen	cellphone_pvals_degen	expr_prod_degen	scaled_weight_degen	lr_logfc_degen	spec_weight_degen	lrscore_degen	specificity_rank_degen	magnitude_rank_degen	condition_degen	is_pain_relevant_degen	pain_categories_degen	rank_diff
																Fibrochondrocyte_chondroid|NP_stressed|ADAM10|AXL	Fibrochondrocyte_chondroid	NP_stressed	ADAM10	AXL	0.46109444	0.0	0.14710383	0.15819920290028736	0.34195421582596813	0.0069321184	0.57902586	0.637044054993413	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	NP_stressed	ACTR2	LDLR	0.29979515	1.0	0.087643884	-0.32265942080131466	-0.6064739082652082	0.0015997424	0.5205457	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_stressed|ACTR2|LDLR																	0.0
AF_outer	AF_outer	TGFB1	ACVR1_TGFBR2	0.439214	0.0	0.18419103	0.19381617929735961	0.02184293119800773	0.012218793	0.6114889	0.4547416450292048	1.0	healthy	False		AF_outer|AF_outer|TGFB1|ACVR1_TGFBR2	AF_outer	AF_outer	TGFB1	ACVR1_TGFBR2	0.33564392	0.0	0.10737483	0.0788216241837802	0.027041614942349024	0.0073996135	0.540255	0.5257403950947908	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TNFSF13B|CD40	Fibrochondrocyte_stressed	Macrophage_M2	TNFSF13B	CD40	0.39846763	0.0	0.12930089	0.8601010012985126	0.7224538976658721	0.027974242	0.563229	0.011697316605870884	1.0	degenerated	True	pain_ligand:TNF	0.0
Fibrochondrocyte_chondroid	NP_stressed	ACTR2	ADRB2	0.29548752	1.0	0.08465394	-0.14926177061911222	-0.30795326760611874	0.0038345004	0.5162129	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_stressed|ACTR2|ADRB2																	0.0
Fibrochondrocyte_fibroid	Fibrochondrocyte_fibroid	LAMC1	ITGA9_ITGB1	0.51502806	0.0	0.14880498	1.0585861860477035	0.6812705373392317	0.06981624	0.5858672	0.013543634859531613	1.0	healthy	False		Fibrochondrocyte_fibroid|Fibrochondrocyte_fibroid|LAMC1|ITGA9_ITGB1	Fibrochondrocyte_fibroid	Fibrochondrocyte_fibroid	LAMC1	ITGA9_ITGB1	0.38723686	0.0	0.12176215	0.7792565468258817	0.5832157931289721	0.06904342	0.55582654	0.015267623538825359	1.0	degenerated	False		0.0
																Fibrochondrocyte_chondroid|NP_notochordal|THBS1|PTPRJ	Fibrochondrocyte_chondroid	NP_notochordal	THBS1	PTPRJ	0.4653194	0.03	0.1893405	0.41432790745615133	0.47750007337786915	0.012325957	0.6094449	0.33442439156980847	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	NP_notochordal	TGM2	ITGB1	0.30677497	1.0	0.08564396	-0.48129136230501124	-0.6661171485791606	0.0012683471	0.51766455	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_notochordal|TGM2|ITGB1																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|PTDSS1|SCARB1	Fibrochondrocyte_stressed	Macrophage_M2	PTDSS1	SCARB1	0.40002692	0.0	0.11267411	0.6200866771902314	0.642211306468459	0.039622437	0.5462316	0.015267623538825359	1.0	degenerated	False		0.0
																NP_mature_chondrocyte|NP_notochordal|PSEN1|NOTCH2	NP_mature_chondrocyte	NP_notochordal	PSEN1	NOTCH2	0.28630447	1.0	0.07895533	-0.13220420493841709	-0.2038549687373617	0.002736698	0.5019119	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|PROS1|AXL	Fibrochondrocyte_stressed	Macrophage_M2	PROS1	AXL	0.29048845	0.75	0.07777366	-0.12288234630950186	0.33627558595017987	0.00555978	0.50002694	1.0	1.0	degenerated	False		0.0
AF_outer	AF_outer	LAMB2	ITGAV_ITGB8	0.41161492	0.0	0.08575111	0.06526976982772584	-0.13653859406486912	0.007833979	0.5178206	1.0	1.0	healthy	False		AF_outer|AF_outer|LAMB2|ITGAV_ITGB8																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TXLNA|STX4	Fibrochondrocyte_stressed	Macrophage_M2	TXLNA	STX4	0.37220693	0.15	0.10438644	0.17497247914535938	0.19798264609556304	0.008798866	0.53674763	0.5192085785167423	1.0	degenerated	False		0.0
AF_outer	AF_outer	LAMB2	ITGA6_ITGB1	0.42003596	0.0	0.09755543	0.09940976887473299	-0.11264815171077511	0.004366041	0.53389764	1.0	1.0	healthy	False		AF_outer|AF_outer|LAMB2|ITGA6_ITGB1																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|SPP1|ITGAV_ITGB1	Fibrochondrocyte_stressed	Macrophage_M2	SPP1	ITGAV_ITGB1	0.47772366	0.07	0.14216821	0.22193191459362582	0.4075581784877415	0.005222182	0.57486093	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|SPP1|ITGAV_ITGB5	Fibrochondrocyte_stressed	Macrophage_M2	SPP1	ITGAV_ITGB5	0.47772366	0.07	0.14216821	0.22193191459362582	0.4075581784877415	0.005222182	0.57486093	1.0	1.0	degenerated	False		0.0
AF_outer	AF_outer	LAMB1	ITGA1	0.3972109	0.0	0.15213658	0.4827087688287154	0.4462699519599159	0.021783147	0.5885508	0.013543634859531613	1.0	healthy	False		AF_outer|AF_outer|LAMB1|ITGA1	AF_outer	AF_outer	LAMB1	ITGA1	0.29311508	0.0	0.0810125	0.2339317204970638	0.2528946041823622	0.018273193	0.50512683	0.0623268728473515	1.0	degenerated	False		0.0
AF_outer	AF_outer	LAMB1	DAG1	0.42162487	0.0	0.17519853	0.5063429783894113	0.4428120097745813	0.03362441	0.605527	0.013543634859531613	1.0	healthy	False		AF_outer|AF_outer|LAMB1|DAG1	AF_outer	AF_outer	LAMB1	DAG1	0.32574016	0.0	0.10470767	0.2790830403811724	0.29766256153973336	0.023130475	0.5371297	0.040390490303166784	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|SPTAN1|PTPRA	Fibrochondrocyte_stressed	Macrophage_M2	SPTAN1	PTPRA	0.46083298	0.29	0.2030971	0.07221990104876178	0.14111422666505802	0.0072528785	0.61775935	0.6703697186411552	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TGFB1|ACVR1_TGFBR2	Fibrochondrocyte_stressed	Macrophage_M2	TGFB1	ACVR1_TGFBR2	0.45075294	0.03	0.20019217	0.2752414774364508	0.46305173532451166	0.013796014	0.616057	0.33442439156980847	1.0	degenerated	False		0.0
AF_outer	AF_outer	RSPO3	SDC4	0.37599877	0.97	0.08234362	0.0235057659802868	-0.2190561929291546	0.014281235	0.512757	1.0	1.0	healthy	False		AF_outer|AF_outer|RSPO3|SDC4																	0.0
AF_outer	AF_outer	LAMA4	ITGAV_ITGB8	0.4206966	0.0	0.08797334	0.2704447575354675	0.20158530244676037	0.011510537	0.521014	0.11180556532433746	1.0	healthy	False		AF_outer|AF_outer|LAMA4|ITGAV_ITGB8																	0.0
AF_outer	AF_outer	LAMA4	ITGA6_ITGB1	0.42911762	0.0	0.100083575	0.30458475658247464	0.2254757448008544	0.006415064	0.5370796	0.666389049414203	1.0	healthy	False		AF_outer|AF_outer|LAMA4|ITGA6_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	COL5A2	ITGA11_ITGB1	0.3637456	0.9	0.10307382	-0.2852839714623038	-0.30138243246360447	0.0029147624	0.5407373	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|COL5A2|ITGA11_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	COL11A2	ITGA11_ITGB1	0.38668093	0.85	0.111915715	-0.2346977492246068	-0.31671766718073996	0.0038379708	0.55093807	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|COL11A2|ITGA11_ITGB1																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TGFB1|CAV1	Fibrochondrocyte_stressed	Macrophage_M2	TGFB1	CAV1	0.4577332	0.96	0.2072478	-0.249554205414923	-0.4050681758563203	0.0039761383	0.620145	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TGFB1|ITGB8	Fibrochondrocyte_stressed	Macrophage_M2	TGFB1	ITGB8	0.3938703	0.06	0.14269543	0.3243041723893405	0.6386898527202829	0.023582986	0.57531315	0.14462611624430927	1.0	degenerated	False		0.0
AF_outer	AF_outer	SEMA4B	DCBLD2	0.47067517	0.0	0.11597395	0.4042902592158654	0.3386081652623015	0.028034968	0.5553401	0.02976693275115266	1.0	healthy	False		AF_outer|AF_outer|SEMA4B|DCBLD2																	0.0
AF_outer	AF_outer	SEMA3C	NRP2_PLXNA3	0.39412495	0.0	0.12088404	0.44569628665245453	0.43204928219988625	0.046559185	0.5604539	0.013543634859531613	1.0	healthy	True	pain_receptor:NRP2	AF_outer|AF_outer|SEMA3C|NRP2_PLXNA3	AF_outer	AF_outer	SEMA3C	NRP2_PLXNA3	0.41641286	0.0	0.0878228	0.17682686769025402	0.30257315624315795	0.016534599	0.515212	0.07930978162803179	1.0	degenerated	True	pain_receptor:NRP2	0.0
AF_outer	AF_outer	SEMA3C	NRP2_PLXNA1	0.3587957	0.0	0.07992097	0.46411196139609123	0.44119693766257595	0.052682534	0.50902593	0.013543634859531613	1.0	healthy	True	pain_receptor:NRP2	AF_outer|AF_outer|SEMA3C|NRP2_PLXNA1	AF_outer	AF_outer	SEMA3C	NRP2_PLXNA1	0.41998762	0.0	0.09289144	0.24702874219740312	0.40400096442676303	0.026780464	0.5222159	0.029996692638564557	1.0	degenerated	True	pain_receptor:NRP2	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	CALR	ITGAV	0.37505192	1.0	0.13667218	-0.6461612817911063	-0.8148002942669781	0.0016302369	0.5755131	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|CALR|ITGAV																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	CALM3	INSR	0.2932515	0.94	0.082976386	-0.2734639151190186	-0.06503085111582735	0.0019132956	0.5137131	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|CALM3|INSR																	0.0
AF_outer	AF_outer	LAMC1	ITGAV_ITGB8	0.4253428	0.0	0.08911025	0.3168347258511207	0.2308459185066999	0.00974006	0.52261597	0.20066662796346302	1.0	healthy	False		AF_outer|AF_outer|LAMC1|ITGAV_ITGB8																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TGFB1|LPP	Fibrochondrocyte_stressed	Macrophage_M2	TGFB1	LPP	0.43710816	0.82	0.18640007	-0.05896544284879712	-0.13395500204300548	0.005314117	0.60758066	1.0	1.0	degenerated	False		0.0
AF_outer	AF_outer	LAMC1	ITGA6_ITGB1	0.43376383	0.0	0.10137698	0.35097472489812787	0.2547363608607939	0.0054283403	0.5386754	0.5574024500739908	1.0	healthy	False		AF_outer|AF_outer|LAMC1|ITGA6_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	COL16A1	ITGA10_ITGB1	0.4406671	0.32	0.14138158	0.06548768657067944	0.21258093603671468	0.013047104	0.5796458	0.8856869987644258	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|COL16A1|ITGA10_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	COL13A1	ITGA11_ITGB1	0.33611697	0.0	0.09242258	1.5318019896560444	0.5102186941714992	0.032008566	0.5271668	0.013543634859531613	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|COL13A1|ITGA11_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	COL12A1	ITGA11_ITGB1	0.41170654	0.16	0.12156345	0.15778181667775132	0.4243658043224469	0.00865126	0.5611441	0.6327294953262937	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|COL12A1|ITGA11_ITGB1																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|TGFB1|TGFBR3	Fibrochondrocyte_stressed	Macrophage_M2	TGFB1	TGFBR3	0.343915	0.5	0.09220085	0.008669043057057235	-0.00386730429560872	0.005319521	0.5212849	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|SPP1|ITGA5_ITGB1	Fibrochondrocyte_stressed	Macrophage_M2	SPP1	ITGA5_ITGB1	0.47772366	0.06	0.14216821	0.2734980161232415	0.4439266092305419	0.0042216037	0.57486093	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|SEMA4D|PLXNB2	Fibrochondrocyte_stressed	Macrophage_M2	SEMA4D	PLXNB2	0.5156725	0.0	0.15584818	0.7956779419093137	0.718803225521125	0.037090573	0.586047	0.010666094691776252	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|THBS1|LRP5	Fibrochondrocyte_stressed	Macrophage_M2	THBS1	LRP5	0.40729052	0.32	0.106879465	0.11526651941451033	0.24985137016265535	0.015592249	0.5396807	0.697357227608996	1.0	degenerated	False		0.0
NP_mature_chondrocyte	NP_notochordal	TGM2	ITGB1	0.4134432	1.0	0.17072059	-0.31453600963838674	-0.5461957137120835	0.0025282924	0.60243046	1.0	1.0	healthy	False		NP_mature_chondrocyte|NP_notochordal|TGM2|ITGB1																	0.0
NP_fibrocartilaginous	NP_stressed	TGFB1	TGFBR3	0.34545037	0.78	0.11611886	-0.11984960924807908	-0.43857445322389144	0.003528347	0.5554943	1.0	1.0	healthy	False		NP_fibrocartilaginous|NP_stressed|TGFB1|TGFBR3																	0.0
NP_mature_chondrocyte	NP_notochordal	TGM2	SDC4	0.3018243	1.0	0.07515347	-0.17695997526659119	-0.4130722103960103	0.0028053052	0.5013386	1.0	1.0	healthy	False		NP_mature_chondrocyte|NP_notochordal|TGM2|SDC4																	0.0
NP_fibrocartilaginous	NP_stressed	TGFB1	ITGB8	0.31184706	0.4	0.089090385	0.05987965711153917	-0.01120854659088083	0.0073465104	0.52258813	0.9950963275809799	1.0	healthy	False		NP_fibrocartilaginous|NP_stressed|TGFB1|ITGB8																	0.0
NP_mature_chondrocyte	NP_notochordal	PTGS2	CAV1	0.44075695	1.0	0.15486465	-0.23186858002245436	-0.533272769092669	0.0020993713	0.59070104	1.0	1.0	healthy	True	pain_ligand:PTGS2	NP_mature_chondrocyte|NP_notochordal|PTGS2|CAV1																	0.0
																NP_mature_chondrocyte|NP_notochordal|PSEN1|CD44	NP_mature_chondrocyte	NP_notochordal	PSEN1	CD44	0.4622705	1.0	0.19903907	-0.23740701123171634	-0.2504555504903365	0.0028418836	0.61537355	1.0	1.0	degenerated	False		0.0
NP_mature_chondrocyte	NP_notochordal	PTDSS1	JMJD6	0.4310331	0.0	0.111219205	0.3472342420734138	0.6503070542823491	0.010782762	0.55016565	0.13291920810754415	1.0	healthy	False		NP_mature_chondrocyte|NP_notochordal|PTDSS1|JMJD6	NP_mature_chondrocyte	NP_notochordal	PTDSS1	JMJD6	0.3531506	0.0	0.10484172	0.06587421750683374	0.23639210336498034	0.0064664357	0.53728867	0.7774771533155521	1.0	degenerated	False		0.0
Fibroblast_like	EP_hyaline	SEMA3E	NRP2	0.34148884	0.91	0.088486925	-0.037004088836907104	-0.01136433927366301	0.007640707	0.5217402	1.0	1.0	healthy	True	pain_receptor:NRP2	Fibroblast_like|EP_hyaline|SEMA3E|NRP2	Fibroblast_like	EP_hyaline	SEMA3E	NRP2	0.47362718	0.03	0.13275287	0.011603399926492605	0.08350059340093546	0.010003284	0.566467	0.535910125683625	1.0	degenerated	True	pain_receptor:NRP2	0.0
																NP_mature_chondrocyte|Fibroblast_like|COL5A2|DDR1	NP_mature_chondrocyte	Fibroblast_like	COL5A2	DDR1	0.57139295	0.0	0.11915553	0.1310650910719628	0.07775020799792354	0.022352237	0.5531537	0.27951041536872734	1.0	degenerated	False		0.0
																NP_mature_chondrocyte|NP_notochordal|PSEN1|NCSTN	NP_mature_chondrocyte	NP_notochordal	PSEN1	NCSTN	0.34372276	0.0	0.11813903	0.1472041906762458	0.288729818515197	0.008166702	0.5520946	0.3797973914497179	1.0	degenerated	False		0.0
																NP_mature_chondrocyte|Fibroblast_like|COL5A1|SDC3	NP_mature_chondrocyte	Fibroblast_like	COL5A1	SDC3	0.46440518	0.0	0.1203753	0.20137287628780548	0.1964519259303013	0.012337674	0.554412	0.1064082250956582	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	NP_stressed	ADM	RAMP1	0.55778986	0.58	0.14490965	-0.09498651643044939	-0.06545284433686249	0.0060401103	0.58264565	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_stressed|ADM|RAMP1																	0.0
Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	ESR1	0.3689857	1.0	0.10283693	0.12633226370362863	0.0462887701711035	0.021575911	0.5404515	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|Fibroblast_like|CALM3|ESR1	Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	ESR1	0.3974058	0.4	0.12534438	0.19982765324558108	0.3090237451656548	0.023484642	0.5594028	0.4984640788960265	1.0	degenerated	False		0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	FN1	NT5E	0.3529022	1.0	0.096275404	-1.0654009828596933	-1.5254304008574278	0.000615969	0.53225386	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|FN1|NT5E																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	FN1	ITGAV_ITGB8	0.37294587	1.0	0.11716184	-0.7619598486558473	-0.9163993867771658	0.0027142644	0.556598	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|FN1|ITGAV_ITGB8																	0.0
Fibrochondrocyte_chondroid	NP_notochordal	TGFB1	ITGB1	0.2979235	1.0	0.07858421	-0.5885845405518486	-0.9186679181532915	0.00064290693	0.506918	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_notochordal|TGFB1|ITGB1																	0.0
Fibrochondrocyte_chondroid	NP_notochordal	SPTAN1	PTPRA	0.29732072	1.0	0.086703636	-0.21866315086625854	-0.025240708107727272	0.0018143995	0.5191996	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_notochordal|SPTAN1|PTPRA																	0.0
																unassigned|NP_fibrocartilaginous|FN1|ITGA6	unassigned	NP_fibrocartilaginous	FN1	ITGA6	0.3634201	1.0	0.07701096	-0.872214857385803	-0.9431046201482671	0.0009851315	0.49879506	1.0	1.0	degenerated	False		0.0
unassigned	NP_fibrocartilaginous	FBN1	ITGA5	0.34716102	1.0	0.107618295	-0.08557136094458187	-0.15733019484835103	0.0033185864	0.5460897	1.0	1.0	healthy	False		unassigned|NP_fibrocartilaginous|FBN1|ITGA5																	0.0
																Fibrochondrocyte_chondroid|Fibroblast_like|CALM1|KCNN4	Fibrochondrocyte_chondroid	Fibroblast_like	CALM1	KCNN4	0.7868421	1.0	0.15812634	-0.2616870534046189	-0.08765926147569145	0.0049626413	0.58780617	1.0	1.0	degenerated	False		0.0
unassigned	NP_fibrocartilaginous	FABP5	RXRA	0.34755594	1.0	0.11223376	-0.17747506534164734	-0.28015567633251154	0.002697584	0.551289	1.0	1.0	healthy	False		unassigned|NP_fibrocartilaginous|FABP5|RXRA																	0.0
																unassigned|NP_fibrocartilaginous|CXCL2|DPP4	unassigned	NP_fibrocartilaginous	CXCL2	DPP4	0.36538056	0.0	0.13315138	0.35847367374654127	1.131177340931704	0.026766675	0.566835	0.015267623538825359	1.0	degenerated	True	pain_ligand:CXCL2	0.0
																Fibrochondrocyte_chondroid|NP_notochordal|SPON2|ITGA5	Fibrochondrocyte_chondroid	NP_notochordal	SPON2	ITGA5	0.31963822	1.0	0.1021573	-0.1277603201978125	0.04631240098068623	0.0044036135	0.534063	1.0	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	NP_notochordal	SERPINE1	LRP1	0.35992897	1.0	0.10929007	-0.5043276640154137	-0.6826699035197674	0.0017005501	0.5479995	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|NP_notochordal|SERPINE1|LRP1																	0.0
Fibroblast_like	EP_hyaline	PROS1	AXL	0.3873083	0.0	0.11273101	0.067896408194111	-0.045478957689361665	0.0044120564	0.5518358	1.0	1.0	healthy	False		Fibroblast_like|EP_hyaline|PROS1|AXL	Fibroblast_like	EP_hyaline	PROS1	AXL	0.34644493	0.9	0.107744135	-0.021688226806088534	-0.08595601955533522	0.0077022705	0.54068136	1.0	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	AR	0.37743074	1.0	0.11215188	-0.024358612348224784	-0.044727753971506495	0.0072412575	0.5511988	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|Fibroblast_like|CALM3|AR	Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	AR	0.4129991	0.48	0.14336789	0.1338727596222691	0.2805411615027217	0.01899214	0.57588744	0.8612308730409234	1.0	degenerated	False		0.0
																Fibroblast_like|EP_hyaline|PLAU|ITGB5	Fibroblast_like	EP_hyaline	PLAU	ITGB5	0.33892202	1.0	0.109914504	-0.14285232451833232	-0.4693944921932815	0.0047007822	0.5431568	1.0	1.0	degenerated	False		0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	FN1	TNFRSF11B	0.7644087	1.0	0.525084	-0.7801690813846978	-0.890289197236896	0.0026821531	0.72658557	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|FN1|TNFRSF11B																	0.0
Fibroblast_like	Fibroblast_like	TGFB3	TGFBR3	0.39244747	0.0	0.08399741	0.215853486758197	0.14374951690530954	0.018317243	0.5152406	0.18396736889613394	1.0	healthy	False		Fibroblast_like|Fibroblast_like|TGFB3|TGFBR3																	0.0
Fibroblast_like	Fibroblast_like	TGFB3	ITGB5	0.44731638	0.0	0.09802619	0.24970770315188728	0.1565067621682031	0.017229633	0.5344966	0.1645756562019047	1.0	healthy	False		Fibroblast_like|Fibroblast_like|TGFB3|ITGB5																	0.0
Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	INSR	0.41524047	1.0	0.15385644	-0.1292304302836902	-0.17580282919308649	0.0035476699	0.5899112	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|Fibroblast_like|CALM3|INSR	Fibrochondrocyte_chondroid	Fibroblast_like	CALM3	INSR	0.4080491	0.94	0.1376464	-0.07135436427541951	0.06216306324330334	0.00405829	0.57090646	1.0	1.0	degenerated	False		0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	NGF	KIDINS220	0.37698695	0.01	0.11926522	0.7749714367586225	0.699043030391338	0.02105349	0.5587926	0.07566631228630592	1.0	healthy	True	pain_ligand:NGF	Pericyte_SMC|Fibrochondrocyte_chondroid|NGF|KIDINS220																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	NAMPT	INSR	0.27254492	0.83	0.073107764	-0.15170616983736768	-0.07082397556041115	0.001757031	0.4978889	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|NAMPT|INSR																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	MDK	NOTCH2	0.41204447	0.13	0.16359788	0.23804763709498963	0.49723837722851316	0.011811546	0.59731597	0.58056525278946	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|MDK|NOTCH2																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|LRPAP1|LDLR	Fibrochondrocyte_stressed	Macrophage_M2	LRPAP1	LDLR	0.3187608	1.0	0.097013995	-0.3216500058300796	-0.37610014818848375	0.0027715084	0.5276303	1.0	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|LMAN1|MCFD2	Fibrochondrocyte_stressed	Macrophage_M2	LMAN1	MCFD2	0.35648936	1.0	0.11595209	-0.5219549510591422	-0.7008559685295161	0.0017924925	0.5497832	1.0	1.0	degenerated	False		0.0
Fibrochondrocyte_chondroid	Fibroblast_like	CD47	SIRPA	0.44435146	0.9	0.19478486	0.040368513295641825	0.012679938234520405	0.007739674	0.61811054	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|Fibroblast_like|CD47|SIRPA	Fibrochondrocyte_chondroid	Fibroblast_like	CD47	SIRPA	0.39669916	1.0	0.15734927	-0.11083719407145176	-0.2712352112643913	0.0039451225	0.5872092	1.0	1.0	degenerated	False		0.0
AF_outer	AF_outer	FGF2	FGFR2	0.35985374	1.0	0.096861176	-0.06623103982863018	-0.4270360542514895	0.009448297	0.5330089	1.0	1.0	healthy	True	pain_ligand:FGF2	AF_outer|AF_outer|FGF2|FGFR2	AF_outer	AF_outer	FGF2	FGFR2	0.35622278	1.0	0.09496113	-0.007209464871072477	-0.07480061159659585	0.0127389105	0.5249643	1.0	1.0	degenerated	True	pain_ligand:FGF2	0.0
NP_mature_chondrocyte	NP_notochordal	TGFB1	SDC2	0.28588438	1.0	0.07159271	-0.414040388638039	-0.8412686812287449	0.0011342203	0.49527135	1.0	1.0	healthy	False		NP_mature_chondrocyte|NP_notochordal|TGFB1|SDC2																	0.0
																Fibrochondrocyte_stressed|Macrophage_M2|THBS1|SCARB1	Fibrochondrocyte_stressed	Macrophage_M2	THBS1	SCARB1	0.41631728	0.2	0.11861787	0.20059041734501376	0.3162915768883509	0.022265658	0.55259466	0.4957031074697132	1.0	degenerated	False		0.0
																Fibrochondrocyte_stressed|Macrophage_M2|THBS1|SDC4	Fibrochondrocyte_stressed	Macrophage_M2	THBS1	SDC4	0.41729012	0.97	0.119882986	-0.30198153775263764	-0.3622609841991831	0.0032437108	0.5539057	1.0	1.0	degenerated	False		0.0
NP_mature_chondrocyte	NP_notochordal	TGFB1	LPP	0.29523122	1.0	0.078819096	-0.3189291078917178	-0.6137487751429822	0.0010145451	0.507291	1.0	1.0	healthy	False		NP_mature_chondrocyte|NP_notochordal|TGFB1|LPP																	0.0
Fibrochondrocyte_stressed	NP_fibrocartilaginous	ADA	DPP4	0.3143136	0.0	0.09665806	1.1556520657820788	0.6949760455931067	0.12494862	0.53274757	0.012957404558109202	1.0	healthy	False		Fibrochondrocyte_stressed|NP_fibrocartilaginous|ADA|DPP4	Fibrochondrocyte_stressed	NP_fibrocartilaginous	ADA	DPP4	0.3053652	0.0	0.09154509	0.7887412912407787	0.6874744749196481	0.11179534	0.5203942	0.013915480529328124	1.0	degenerated	False		0.0
AF_outer	AF_outer	NCAM1	FGFR1	0.5795766	0.0	0.11478418	0.15104842043603572	-0.06277745444147773	0.015459239	0.5540666	0.7543387959960361	1.0	healthy	False		AF_outer|AF_outer|NCAM1|FGFR1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	FN1	ITGAV_ITGB1	0.4164472	1.0	0.1624922	-0.9107049544696839	-1.0936014548902544	0.0014154183	0.5965001	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|FN1|ITGAV_ITGB1																	0.0
Pericyte_SMC	Fibrochondrocyte_chondroid	BSG	SLC16A1	0.4211846	0.98	0.16176954	-0.3291728367462289	-0.19672376842345252	0.0038849188	0.5959636	1.0	1.0	healthy	False		Pericyte_SMC|Fibrochondrocyte_chondroid|BSG|SLC16A1																	0.0
