source,target,ligand_complex,receptor_complex,score_h,score_s,delta_score,interaction,pair
NP_chondrocyte,Pericyte_SMC,EDIL3,ITGAV,0.07552353587608249,-0.0,-0.07552353587608249,EDIL3 → ITGAV,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,EDIL3,ITGB5,0.0701947646318371,0.0034042516565631425,-0.06679051297527396,EDIL3 → ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,EFEMP2,AQP1,0.21580099114352871,0.0016702220776159168,-0.2141307690659128,EFEMP2 → AQP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,EFEMP2,PLSCR4,0.021753981980444433,0.2869375026266481,0.26518352064620365,EFEMP2 → PLSCR4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,EFNA1,EPHA3,-0.0,0.13030702788222873,0.13030702788222873,EFNA1 → EPHA3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,F13A1,ITGB1,1.1998824233407428,1.7033250636651378,0.503442640324395,F13A1 → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FABP5,RXRA,-0.0,0.004082821827486805,0.004082821827486805,FABP5 → RXRA,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FAM3C,LAMP1,0.01868938791157408,-0.0,-0.01868938791157408,FAM3C → LAMP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FAM3C,LIFR,0.02636456624853315,-0.0,-0.02636456624853315,FAM3C → LIFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FBN1,ITGA5,0.056323380049520325,-0.0,-0.056323380049520325,FBN1 → ITGA5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FBN1,ITGB1,0.43015020710705887,0.4867635683456453,0.05661336123858646,FBN1 → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,CD44,0.0,0.23115236880390547,0.23115236880390547,FGF1 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,CSPG4,0.0,-0.0,-0.0,FGF1 → CSPG4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,FGFR1,0.0,0.052316590704176505,0.052316590704176505,FGF1 → FGFR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,FGFRL1,0.0,0.16281976369903586,0.16281976369903586,FGF1 → FGFRL1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,NRP1,0.0,0.027068564028029554,0.027068564028029554,FGF1 → NRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF1,TGFBR3,0.0,0.06335981647149089,0.06335981647149089,FGF1 → TGFBR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF13,EGFR,1.1408831155752945,0.0,-1.1408831155752945,FGF13 → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF13,FGFR1,0.1502523375413298,0.0,-0.1502523375413298,FGF13 → FGFR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF13,FGFR3,1.4248974846154436,0.0,-1.4248974846154436,FGF13 → FGFR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,CD44,0.43632469483205394,0.32200434884407114,-0.1143203459879828,FGF2 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,FGFR1,0.24674146683115594,-0.0,-0.24674146683115594,FGF2 → FGFR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,FGFR3,-0.0,0.0,0.0,FGF2 → FGFR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,FGFRL1,-0.0,0.024875055666140216,0.024875055666140216,FGF2 → FGFRL1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,NRP1,0.1376974867490312,-0.0,-0.1376974867490312,FGF2 → NRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,SDC2,0.18997345367745108,0.31231222199435715,0.12233876831690607,FGF2 → SDC2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF2,SDC4,0.13553096825655864,-0.0,-0.13553096825655864,FGF2 → SDC4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF7,FGFR1,-0.0,0.03394030837522815,0.03394030837522815,FGF7 → FGFR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF7,FGFR3,0.403741537723654,0.0,-0.403741537723654,FGF7 → FGFR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FGF7,NRP1,0.004882331908930267,0.010363315232636353,0.005480983323706085,FGF7 → NRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,CD44,2.4595820487565216,3.6214293168883565,1.1618472681318348,FN1 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,ITGA3_ITGB1,0.5066449904589208,0.8158500358871718,0.309205045428251,FN1 → ITGA3_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,ITGA5_ITGB1,0.451147833609274,0.7917383185330764,0.3405904849238024,FN1 → ITGA5_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,ITGA8_ITGB1,0.8814711384862626,0.9738012344553048,0.09233009596904218,FN1 → ITGA8_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,ITGAV_ITGB1,1.094690856705898,2.16760973324585,1.072918876539952,FN1 → ITGAV_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,NT5E,0.0,0.7936954285240133,0.7936954285240133,FN1 → NT5E,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,PLAUR,0.7604811472914583,1.0095836458910392,0.2491024985995809,FN1 → PLAUR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,SDC2,2.1727565915256917,3.598306146215981,1.4255495546902894,FN1 → SDC2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FN1,TNFRSF11B,1.1518642037021358,0.7801840968034081,-0.37168010689872777,FN1 → TNFRSF11B,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,FSTL1,DIP2A,-0.0,0.06333601930965566,0.06333601930965566,FSTL1 → DIP2A,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GAS6,AXL,0.017893866007976923,0.09059624378063605,0.07270237777265913,GAS6 → AXL,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GDF10,BMPR2,0.0,-0.0,-0.0,GDF10 → BMPR2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GDF5,ACVR1,0.0,-0.0,-0.0,GDF5 → ACVR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GDF5,BMPR1A_BMPR2,0.0,-0.0,-0.0,GDF5 → BMPR1A_BMPR2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,ADRA2A,0.022443317752157313,0.1678976248881204,0.14545430713596308,GNAI2 → ADRA2A,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,CAV1,1.5400484393367706,1.618705447835508,0.07865700849873747,GNAI2 → CAV1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,EDNRA,0.4957266985225975,0.20833422688272385,-0.28739247163987364,GNAI2 → EDNRA,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,EDNRB,0.3950105583450497,0.27457732914185023,-0.12043322920319949,GNAI2 → EDNRB,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,EGFR,0.061964920492676386,0.0,-0.061964920492676386,GNAI2 → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,F2R,0.0,0.18658393936694562,0.18658393936694562,GNAI2 → F2R,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,IGF1R,0.39988078653851356,0.35427251798124254,-0.045608268557271014,GNAI2 → IGF1R,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GNAI2,S1PR3,0.002143563125366292,0.3520030538235523,0.349859490698186,GNAI2 → S1PR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GPI,AMFR,0.11642596410421616,-0.0,-0.11642596410421616,GPI → AMFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GRN,EGFR,-0.0,0.0,0.0,GRN → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GRN,SORT1,0.17813100173901966,0.27879261983689846,0.1006616180978788,GRN → SORT1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GRN,TNFRSF1A,0.08109128989428549,0.18187210793448105,0.10078081804019556,GRN → TNFRSF1A,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,GSTP1,EGFR,0.09805292671618958,0.0,-0.09805292671618958,GSTP1 → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HAPLN1,ADGRA2,0.33725595101699796,0.4374708984814573,0.10021494746445936,HAPLN1 → ADGRA2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HAPLN1,TNFRSF11B,0.679044502367798,0.2758081662427725,-0.4032363361250255,HAPLN1 → TNFRSF11B,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HAS2,CD44,0.3922658193678256,0.28510868762283237,-0.10715713174499325,HAS2 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HBEGF,CD44,0.4249411022968645,0.1524284478209508,-0.27251265447591366,HBEGF → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HBEGF,CD82,0.6510385720622569,-0.0,-0.6510385720622569,HBEGF → CD82,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HBEGF,CD9,0.16593067823465554,0.7058308500887231,0.5399001718540676,HBEGF → CD9,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HEBP1,ADRA2A,0.16336271619792142,-0.0,-0.16336271619792142,HEBP1 → ADRA2A,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-A,APLP2,1.64774735478383,1.2747911043762725,-0.3729562504075574,HLA-A → APLP2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-DPA1,CD4,0.0,0.6834418881243552,0.6834418881243552,HLA-DPA1 → CD4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-DPA1,LAG3,0.0,0.3915531153968386,0.3915531153968386,HLA-DPA1 → LAG3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-DPB1,CD4,0.0,0.1762752787793267,0.1762752787793267,HLA-DPB1 → CD4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-DPB1,LAG3,0.0,0.02921111755826421,0.02921111755826421,HLA-DPB1 → LAG3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HLA-G,CD4,0.0,0.5025692944776183,0.5025692944776183,HLA-G → CD4,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HMGB1,THBD,0.0,0.1255227927363043,0.1255227927363043,HMGB1 → THBD,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HRAS,CAV1,0.10751820884430602,0.1515357826330832,0.04401757378877719,HRAS → CAV1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HRAS,INSR,0.20166591904471454,0.5704972410458153,0.3688313220011008,HRAS → INSR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HSPA8,LDLR,0.09062920933089552,0.4296745877758121,0.33904537844491656,HSPA8 → LDLR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HSPG2,DAG1,0.28382618085462324,0.11706155652102149,-0.16676462433360176,HSPG2 → DAG1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HSPG2,FGFR1,-0.0,0.16569217304408618,0.16569217304408618,HSPG2 → FGFR1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HSPG2,ITGB1,0.21502434834236372,1.1189582544224381,0.9039339060800744,HSPG2 → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,HSPG2,LRP1,-0.0,0.09217139826134774,0.09217139826134774,HSPG2 → LRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IBSP,ITGAV_ITGB5,0.0680351523976009,0.0,-0.0680351523976009,IBSP → ITGAV_ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,ICAM1,CAV1,0.16748577701712625,0.4616968098290854,0.29421103281195915,ICAM1 → CAV1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,ICAM1,EGFR,0.6367918130026329,0.0,-0.6367918130026329,ICAM1 → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IGF2,IGF1R,0.0,0.2071712750333141,0.2071712750333141,IGF2 → IGF1R,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IGF2,IGF2R,0.0,0.19487815521155294,0.19487815521155294,IGF2 → IGF2R,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IGF2,INSR,0.0,0.5739419742507582,0.5739419742507582,IGF2 → INSR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IGFBP4,FZD8,0.0,-0.0,-0.0,IGFBP4 → FZD8,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,IGFBP4,LRP6,0.0,0.04772321898695477,0.04772321898695477,IGFBP4 → LRP6,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,INHBA,ACTR2,0.21942338880472564,0.942124383394432,0.7227009945897064,INHBA → ACTR2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,INHBA,BAMBI,0.1971476192947002,0.13560964020379726,-0.061537979090902944,INHBA → BAMBI,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,INHBA,ENG,0.20534415403682973,0.40639378456204533,0.2010496305252156,INHBA → ENG,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,INHBA,TGFBR3,0.13310850866561316,0.19733982488528146,0.0642313162196683,INHBA → TGFBR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,ITGAV,THY1,0.2352861502130676,0.5212445933413382,0.2859584431282706,ITGAV → THY1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,ITGB3BP,ITGB5,-0.0,-0.0,0.0,ITGB3BP → ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,JAG1,CD46,0.0,0.18169118388727815,0.18169118388727815,JAG1 → CD46,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,JAG1,NOTCH1,0.0,0.17696821167998536,0.17696821167998536,JAG1 → NOTCH1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,JAG1,NOTCH2,0.0,-0.0,-0.0,JAG1 → NOTCH2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,JAG1,NOTCH3,0.0,0.08605050961794677,0.08605050961794677,JAG1 → NOTCH3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,JAM3,ITGB1,0.3576145795961664,0.12382134141270813,-0.23379323818345826,JAM3 → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMB2,CD44,0.37492152890993163,0.17211033911422918,-0.20281118979570245,LAMB2 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMB2,DAG1,-0.0,0.14015681339355088,0.14015681339355088,LAMB2 → DAG1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMB2,ITGA3_ITGB1,-0.0,0.06918492101969191,0.06918492101969191,LAMB2 → ITGA3_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMB2,ITGA7_ITGB1,0.27053470073222635,0.1609365376462461,-0.10959816308598025,LAMB2 → ITGA7_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMB2,RPSA,1.3974625202486943,1.141210047292819,-0.2562524729558753,LAMB2 → RPSA,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMC1,CD44,0.20698971951617143,0.23944506825387257,0.032455348737701145,LAMC1 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMC1,DAG1,0.8178839953143044,0.03360599960513029,-0.7842779957091741,LAMC1 → DAG1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMC1,ITGA1,-0.0,0.12194732414531993,0.12194732414531993,LAMC1 → ITGA1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMC1,ITGA3_ITGB1,0.6482866391063299,0.16375496401755896,-0.48453167508877093,LAMC1 → ITGA3_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LAMC1,ITGA7_ITGB1,-0.0,-0.0,0.0,LAMC1 → ITGA7_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LGALS1,ITGB1,1.9666183192160185,2.0946530569517106,0.12803473773569207,LGALS1 → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LGALS3,ENG,0.6226258081759072,0.5268646559559461,-0.09576115221996107,LGALS3 → ENG,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LGALS3,LAG3,0.0,0.09262179239404754,0.09262179239404754,LGALS3 → LAG3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LGALS3,MCAM,1.94552966024858,1.8189642022613928,-0.12656545798718732,LGALS3 → MCAM,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LGALS8,ITGA3,0.0,0.30155935115123816,0.30155935115123816,LGALS8 → ITGA3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LIF,IL6ST_LIFR,0.0,0.32324835150045506,0.32324835150045506,LIF → IL6ST_LIFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LIN7C,ABCA1,0.2547371848433289,0.0,-0.2547371848433289,LIN7C → ABCA1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LMAN1,MCFD2,0.0520997495274383,0.18555553860174423,0.13345578907430594,LMAN1 → MCFD2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LPL,CD44,0.24109508223535708,0.0,-0.24109508223535708,LPL → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LPL,LRP1,-0.0,0.0,0.0,LPL → LRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LRPAP1,LDLR,0.06508562261515102,0.11694674986604268,0.05186112725089166,LRPAP1 → LDLR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LRPAP1,LRP1,0.22931843539459437,0.14268095851541823,-0.08663747687917614,LRPAP1 → LRP1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LRPAP1,SORT1,0.08641740554440575,0.074893632384075,-0.01152377316033075,LRPAP1 → SORT1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LTBP1,ITGB5,0.0,0.03291792752321687,0.03291792752321687,LTBP1 → ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LTBP3,ITGB5,0.11116767969381157,0.02685439778140249,-0.08431328191240908,LTBP3 → ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,LUM,ITGB1,5.207214938134616,5.144234030741643,-0.0629809073929728,LUM → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MAML2,NOTCH1,0.40262006773457987,0.15242956390131565,-0.25019050383326424,MAML2 → NOTCH1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MAML2,NOTCH2,0.06524056835723517,-0.0,-0.06524056835723517,MAML2 → NOTCH2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MAML2,NOTCH3,0.08072317664733479,0.0923397135901085,0.011616536942773703,MAML2 → NOTCH3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MELTF,TFRC,0.0767798923016236,0.05822586056497445,-0.01855403173664915,MELTF → TFRC,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MFAP2,NOTCH1,0.2983922607590996,0.33530675524253317,0.03691449448343359,MFAP2 → NOTCH1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MFGE8,ITGAV,0.38667058324004444,0.7363846981076685,0.34971411486762405,MFGE8 → ITGAV,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MFGE8,ITGB5,0.3778404640436553,0.6702888817303788,0.2924484176867235,MFGE8 → ITGB5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MFGE8,PDGFRB,1.1962416084916416,1.244597681107733,0.04835607261609143,MFGE8 → PDGFRB,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIA,ITGA5,0.3517968755336501,0.2340969245170755,-0.11769995101657457,MIA → ITGA5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIA,ITGA5_ITGB1,0.3517968755336501,0.2340969245170755,-0.11769995101657457,MIA → ITGA5_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIF,ACKR3,0.1337779881330692,0.10620592080062119,-0.02757206733244802,MIF → ACKR3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIF,EGFR,0.3783153543036753,0.0,-0.3783153543036753,MIF → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIF,TNFRSF10D,0.0,0.25772332937155085,0.25772332937155085,MIF → TNFRSF10D,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MIF,TNFRSF14,0.41021055274365154,0.26143569060367794,-0.1487748621399736,MIF → TNFRSF14,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,MXRA5,AXL,0.0,-0.0,-0.0,MXRA5 → AXL,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NAMPT,INSR,-0.0,-0.0,0.0,NAMPT → INSR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NAMPT,ITGA5_ITGB1,-0.0,-0.0,0.0,NAMPT → ITGA5_ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NECTIN3,CADM1,0.0,0.6071597152201671,0.6071597152201671,NECTIN3 → CADM1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NECTIN3,NECTIN2,0.0,0.3492821342766277,0.3492821342766277,NECTIN3 → NECTIN2,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NGF,BEX3,0.0,0.35468550604175186,0.35468550604175186,NGF → BEX3,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NGF,KIDINS220,0.0,-0.0,-0.0,NGF → KIDINS220,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NGF,MAGED1,0.0,-0.0,-0.0,NGF → MAGED1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NGF,NGFR,0.0,-0.0,-0.0,NGF → NGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,NGF,SORT1,0.0,-0.0,-0.0,NGF → SORT1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PDAP1,PDGFRB,0.40742379751846247,0.19670061789705273,-0.21072317962140974,PDAP1 → PDGFRB,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PDGFA,PDGFRA,0.0,0.22223218844976986,0.22223218844976986,PDGFA → PDGFRA,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PDGFA,PDGFRB,0.0,0.35903046664617005,0.35903046664617005,PDGFA → PDGFRB,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PDGFC,PDGFRA,0.0,-0.0,-0.0,PDGFC → PDGFRA,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PDGFC,PDGFRB,0.25070838348827756,0.09143080438903438,-0.15927757909924317,PDGFC → PDGFRB,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PKM,CD44,1.265275689278868,1.4505527339902844,0.18527704471141648,PKM → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PLA2G2A,EGFR,-0.0,0.0,0.0,PLA2G2A → EGFR,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PLA2G2A,ITGA5,-0.0,0.34802400847388665,0.34802400847388665,PLA2G2A → ITGA5,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PLA2G2A,ITGAV,0.12655621047700097,0.2914278354452353,0.16487162496823435,PLA2G2A → ITGAV,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PLA2G2A,ITGB1,0.9828328217073243,1.7974349230172117,0.8146021013098874,PLA2G2A → ITGB1,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PRG4,CD44,0.3238515327431339,0.4429894890305182,0.11913795628738433,PRG4 → CD44,NP_chondrocyte → Pericyte_SMC
NP_chondrocyte,Pericyte_SMC,PROS1,AXL,-0.0,-0.0,0.0,PROS1 → AXL,NP_chondrocyte → Pericyte_SMC
