Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes	cell_type	comparison	direction	library	Overlap
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	0.07396522717820812	0.09874739092348403	0.0	0.0	14.136446886446887	36.81357233999001	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Sphingolipid Metabolic Process (GO:0006665)	0.0756427685822444	0.10046911314257077	0.0	0.0	13.805903398926654	35.643162388402956	SPTSSB	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	0.07648048070136453	0.10106349235537455	0.0	0.0	13.64633068081344	35.08089145418764	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	0.07815379048172799	0.10275041489729721	0.0	0.0	13.337942955920484	33.999439890235806	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Developmental Process (GO:0051093)	0.07898938925450208	0.10332450412583859	0.0	0.0	13.188888888888888	33.47922617544561	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Response To Lipid (GO:0033993)	0.08065847726242356	0.10448722577984115	0.0	0.0	12.900501672240802	32.477417625220546	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	0.08149196759663287	0.10448722577984115	0.0	0.0	12.76095947063689	31.994926105532375	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway (GO:0030111)	0.08149196759663287	0.10448722577984115	0.0	0.0	12.76095947063689	31.994926105532375	WIF1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	0.08149196759663287	0.10448722577984115	0.0	0.0	12.76095947063689	31.994926105532375	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	0.08647819260317806	0.10976920693478201	0.0	0.0	11.982905982905983	29.332512253494492	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	0.08647819260317806	0.10976920693478201	0.0	0.0	11.982905982905983	29.332512253494492	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	0.08730678234967217	0.10976920693478201	0.0	0.0	11.862307692307692	28.924186658807734	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	0.08730678234967217	0.10976920693478201	0.0	0.0	11.862307692307692	28.924186658807734	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	0.09143927327417069	0.11440952549763386	0.0	0.0	11.293772893772895	27.01561060264812	PDLIM3	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	0.09308739944702897	0.11591171373452165	0.0	0.0	11.081236520488856	26.309254012722874	SPTSSB	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	0.09391042109286662	0.11637702900982036	0.0	0.0	10.977920227920228	25.967325299694835	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	0.09555438416602494	0.11785040713809743	0.0	0.0	10.776923076923078	25.304859045760747	CLDN11	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	0.09965218247377602	0.12232187327349757	0.0	0.0	10.305016722408027	23.764083020744614	DTNA	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
